Year,Month,Day,Inflow volume [m3 d-1],*Suspended sediment concentration[mg m-3]
2008,2,27,7902439.014,
2008,2,28,7021671.817,
2008,2,29,5798384.044,
2008,3,1,6189836.131,
2008,3,2,5186740.158,
2008,3,3,28135618.78,
2008,3,4,74375896.6,
2008,3,5,81226308.13,
2008,3,6,71684663.5,
2008,3,7,53090689.35,
2008,3,8,38900551.18,
2008,3,9,30092879.22,
2008,3,10,23193536.18,
2008,3,11,16710110.98,
2008,3,12,20526768.83,
2008,3,13,44283017.38,
2008,3,14,77801102.36,
2008,3,15,76577814.59,
2008,3,16,65323567.08,
2008,3,17,51133428.91,
2008,3,18,41347126.73,
2008,3,19,55047949.79,
2008,3,20,87587404.55,
2008,3,21,90033980.09,
2008,3,22,75599184.37,
2008,3,23,53335346.9,
2008,3,24,36943290.74,
2008,3,25,30337536.77,
2008,3,26,21823453.87,
2008,3,27,18178056.31,
2008,3,28,47218908.04,
2008,3,29,76333157.04,
2008,3,30,66302197.3,
2008,3,31,48442195.81,
2008,4,1,51622744.02,
2008,4,2,60430415.99,
2008,4,3,47218908.04,
2008,4,4,43793702.27,
2008,4,5,44772332.49,
2008,4,6,42081099.39,
2008,4,7,33028769.87,
2008,4,8,23854111.57,
2008,4,9,19132220.77,
2008,4,10,13774220.32,
2008,4,11,17199426.09,
2008,4,12,38655893.63,
2008,4,13,39389866.29,
2008,4,14,30337536.77,
2008,4,15,23707317.04,
2008,4,16,20746960.63,
2008,4,17,14067809.39,
2008,4,18,11816959.89,
2008,4,19,10887261.18,
2008,4,20,8856603.477,
2008,4,21,8856603.477,
2008,4,22,7437589.66,
2008,4,23,6728082.752,
2008,4,24,6312164.909,
2008,4,25,6067507.354,
2008,4,26,5822849.799,
2008,4,27,5235671.668,
2008,4,28,4893151.092,
2008,4,29,5406931.957,
2008,4,30,6189836.131,
2008,5,1,6556822.463,
2008,5,2,7339726.638,
2008,5,3,8563014.411,
2008,5,4,13211507.95,
2008,5,5,11841425.64,
2008,5,6,9223589.808,
2008,5,7,5553726.489,
2008,5,8,4966548.358,
2008,5,9,9541644.629,
2008,5,10,16954768.53,
2008,5,11,18569508.39,
2008,5,12,23903043.08,
2008,5,13,28624933.89,
2008,5,14,25933700.79,
2008,5,15,20453371.56,
2008,5,16,20257645.52,
2008,5,17,25689043.23,
2008,5,18,22117042.94,
2008,5,19,15168768.39,
2008,5,20,11743562.62,
2008,5,21,7633315.704,
2008,5,22,6997206.062,
2008,5,23,5113342.891,
2008,5,24,4501699.005,
2008,5,25,4134712.673,
2008,5,26,3547534.542,
2008,5,27,2960356.411,
2008,5,28,3131616.699,
2008,5,29,3009287.922,
2008,5,30,2862493.389,
2008,5,31,15095371.12,
2008,6,1,36698633.19,
2008,6,2,24196632.15,
2008,6,3,18447179.62,
2008,6,4,16930302.78,
2008,6,5,18226987.82,
2008,6,6,16954768.53,
2008,6,7,13064713.42,
2008,6,8,10471343.34,
2008,6,9,6581288.219,
2008,6,10,13382768.24,
2008,6,11,26667673.45,
2008,6,12,18887563.22,
2008,6,13,14875179.32,
2008,6,14,15046439.61,
2008,6,15,16710110.98,
2008,6,16,12722192.84,
2008,6,17,10862795.42,
2008,6,18,7535452.682,
2008,6,19,5749452.533,
2008,6,20,4085781.162,
2008,6,21,3376274.253,
2008,6,22,3425205.764,
2008,6,23,5480329.223,
2008,6,24,4893151.092,
2008,6,25,5773918.289,
2008,6,26,16245261.63,
2008,6,27,26423015.9,
2008,6,28,23242467.69,
2008,6,29,18936494.73,
2008,6,30,14630521.77,
2008,7,1,11254247.51,
2008,7,2,7486521.171,
2008,7,3,13725288.81,
2008,7,4,17957864.51,
2008,7,5,22312768.98,
2008,7,6,17884467.24,
2008,7,7,15168768.39,
2008,7,8,14018877.88,
2008,7,9,25199728.12,
2008,7,10,30092879.22,
2008,7,11,25933700.79,
2008,7,12,20673563.36,
2008,7,13,14777316.3,
2008,7,14,13578494.28,
2008,7,15,10985124.2,
2008,7,16,8244959.59,
2008,7,17,5676055.267,
2008,7,18,4012383.895,
2008,7,19,2838027.633,
2008,7,20,2446575.546,
2008,7,21,4159178.428,
2008,7,22,3498603.031,
2008,7,23,1991512.494,
2008,7,24,2285101.56,
2008,7,25,2221490.596,
2008,7,26,1592720.68,
2008,7,27,1335830.248,
2008,7,28,1744408.364,
2008,7,29,1737068.638,
2008,7,30,2042890.581,
2008,7,31,2172559.085,
2008,8,1,1105852.147,
2008,8,2,973737.0673,
2008,8,3,1083832.967,
2008,8,4,1098512.42,
2008,8,5,1186589.14,
2008,8,6,1609846.709,
2008,8,7,2064909.761,
2008,8,8,1546235.745,
2008,8,9,1230627.5,
2008,8,10,1264879.557,
2008,8,11,1098512.42,
2008,8,12,785350.7503,
2008,8,13,775564.4481,
2008,8,14,800030.2035,
2008,8,15,802476.7791,
2008,8,16,741312.3904,
2008,8,17,731526.0883,
2008,8,18,848961.7145,
2008,8,19,790243.9014,
2008,8,20,1003095.974,
2008,8,21,978630.2184,
2008,8,22,697274.0306,
2008,8,23,623876.7642,
2008,8,24,584731.5555,
2008,8,25,550479.4979,
2008,8,26,633663.0664,
2008,8,27,437937.0227,
2008,8,28,472189.0804,
2008,8,29,489315.1092,
2008,8,30,462402.7782,
2008,8,31,423257.5695,
2008,9,1,420810.9939,
2008,9,2,433043.8716,
2008,9,3,428150.7206,
2008,9,4,411024.6917,
2008,9,5,457509.6271,
2008,9,6,457509.6271,
2008,9,7,667915.1241,
2008,9,8,633663.0664,
2008,9,9,638556.2175,
2008,9,10,616537.0376,
2008,9,11,645895.9441,
2008,9,12,1250200.104,
2008,9,13,2568904.323,
2008,9,14,5260137.424,
2008,9,15,8147096.568,
2008,9,16,7119534.839,
2008,9,17,5504794.979,
2008,9,18,4061315.406,
2008,9,19,3253945.476,
2008,9,20,2886959.144,
2008,9,21,2184791.963,
2008,9,22,1778660.422,
2008,9,23,1722389.184,
2008,9,24,1450819.299,
2008,9,25,1171909.687,
2008,9,26,1076493.24,
2008,9,27,963950.7651,
2008,9,28,829389.1101,
2008,9,29,817156.2324,
2008,9,30,790243.9014,
2008,10,1,787797.3258,
2008,10,2,792690.4769,
2008,10,3,711953.4839,
2008,10,4,724186.3616,
2008,10,5,697274.0306,
2008,10,6,636109.642,
2008,10,7,636109.642,
2008,10,8,694827.4551,
2008,10,9,623876.7642,
2008,10,10,645895.9441,
2008,10,11,709506.9083,
2008,10,12,616537.0376,
2008,10,13,570052.1022,
2008,10,14,574945.2533,
2008,10,15,592071.2821,
2008,10,16,1030008.305,
2008,10,17,760884.9948,
2008,10,18,1311364.493,
2008,10,19,851408.29,
2008,10,20,959057.614,
2008,10,21,702167.1817,
2008,10,22,518674.0158,
2008,10,23,508887.7136,
2008,10,24,709506.9083,
2008,10,25,1509537.112,
2008,10,26,1230627.5,
2008,10,27,1255093.255,
2008,10,28,1069153.514,
2008,10,29,753545.2682,
2008,10,30,631216.4909,
2008,10,31,800030.2035,
2008,11,1,731526.0883,
2008,11,2,697274.0306,
2008,11,3,3082685.188,
2008,11,4,2593370.079,
2008,11,5,1318704.219,
2008,11,6,983523.3695,
2008,11,7,655682.2463,
2008,11,8,596964.4332,
2008,11,9,599411.0088,
2008,11,10,557819.2245,
2008,11,11,528460.3179,
2008,11,12,548032.9223,
2008,11,13,738865.8149,
2008,11,14,709506.9083,
2008,11,15,2911424.9,
2008,11,16,9541644.629,
2008,11,17,9296987.075,
2008,11,18,5333534.69,
2008,11,19,4868685.337,
2008,11,20,2886959.144,
2008,11,21,2471041.301,
2008,11,22,2544438.568,
2008,11,23,1648991.918,
2008,11,24,1480178.205,
2008,11,25,1230627.5,
2008,11,26,1137657.629,
2008,11,27,1130317.902,
2008,11,28,1431246.694,
2008,11,29,1193928.866,
2008,11,30,1259986.406,
2008,12,1,1795786.451,
2008,12,2,1142550.78,
2008,12,3,1022668.578,
2008,12,4,1081386.391,
2008,12,5,1284452.162,
2008,12,6,944378.1608,
2008,12,7,824495.959,
2008,12,8,1313811.068,
2008,12,9,2642301.59,
2008,12,10,11841425.64,
2008,12,11,13725288.81,
2008,12,12,9492713.118,
2008,12,13,6654685.485,
2008,12,14,5798384.044,
2008,12,15,5064411.38,
2008,12,16,4183644.184,
2008,12,17,3645397.564,
2008,12,18,2911424.9,
2008,12,19,2091822.092,
2008,12,20,3547534.542,
2008,12,21,4893151.092,
2008,12,22,3694329.074,
2008,12,23,2935890.655,
2008,12,24,3816657.852,
2008,12,25,9957562.472,
2008,12,26,24049837.62,
2008,12,27,43059729.61,
2008,12,28,90523295.2,
2008,12,29,93214528.3,
2008,12,30,70461375.72,
2008,12,31,48931510.92,
2009,1,1,34496715.2,
2009,1,2,27646303.67,
2009,1,3,20722494.87,
2009,1,4,17541946.66,
2009,1,5,12599864.06,
2009,1,6,9125726.787,
2009,1,7,7046137.572,
2009,1,8,4550630.516,
2009,1,9,2666767.345,
2009,1,10,1808019.328,
2009,1,11,1470391.903,
2009,1,12,1387208.335,
2009,1,13,1294238.464,
2009,1,14,1208608.32,
2009,1,15,1142550.78,
2009,1,16,1091172.694,
2009,1,17,1052027.485,
2009,1,18,1005542.549,
2009,1,19,983523.3695,
2009,1,20,949271.3118,
2009,1,21,907679.5276,
2009,1,22,885660.3477,
2009,1,23,866087.7433,
2009,1,24,836728.8367,
2009,1,25,826942.5345,
2009,1,26,807369.9302,
2009,1,27,800030.2035,
2009,1,28,790243.9014,
2009,1,29,770671.297,
2009,1,30,753545.2682,
2009,1,31,748652.1171,
2009,2,1,736419.2393,
2009,2,2,736419.2393,
2009,2,3,733972.6638,
2009,2,4,726632.9372,
2009,2,5,719293.2105,
2009,2,6,711953.4839,
2009,2,7,704613.7572,
2009,2,8,3963452.385,
2009,2,9,12257343.49,
2009,2,10,23609454.02,
2009,2,11,51378086.47,
2009,2,12,93948500.97,
2009,2,13,159516725.6,
2009,2,14,124286037.7,
2009,2,15,94682473.63,
2009,2,16,67280827.52,
2009,2,17,48442195.81,
2009,2,18,33273427.43,
2009,2,19,22532960.78,
2009,2,20,15755946.52,
2009,2,21,11131918.73,
2009,2,22,7853507.503,
2009,2,23,6361096.42,
2009,2,24,5724986.778,
2009,2,25,5798384.044,
2009,2,26,5724986.778,
2009,2,27,14239069.68,
2009,2,28,26667673.45,
2009,3,1,26912331.01,
2009,3,2,20477837.32,
2009,3,3,14606056.01,
2009,3,4,8465151.389,
2009,3,5,7388658.149,
2009,3,6,6777014.262,
2009,3,7,6434493.686,
2009,3,8,37921920.96,
2009,3,9,120860832,
2009,3,10,160740013.4,
2009,3,11,193034810.6,
2009,3,12,186429056.6,
2009,3,13,135050970.1,
2009,3,14,103490145.6,
2009,3,15,80736993.02,
2009,3,16,59451785.77,
2009,3,17,38411236.07,
2009,3,18,24710413.01,
2009,3,19,19450275.59,
2009,3,20,15168768.39,
2009,3,21,12844521.62,
2009,3,22,10764932.4,
2009,3,23,9174658.298,
2009,3,24,8000302.035,
2009,3,25,7290795.127,
2009,3,26,6434493.686,
2009,3,27,6165370.376,
2009,3,28,5700521.022,
2009,3,29,6116438.865,
2009,3,30,9761836.429,
2009,3,31,11107452.98,
2009,4,1,10838329.67,
2009,4,2,8734274.699,
2009,4,3,8783206.21,
2009,4,4,16612247.96,
2009,4,5,20991618.18,
2009,4,6,53580004.46,
2009,4,7,85874801.66,
2009,4,8,72173978.61,
2009,4,9,53580004.46,
2009,4,10,39634523.85,
2009,4,11,29848221.66,
2009,4,12,22704221.07,
2009,4,13,18349316.6,
2009,4,14,22092577.18,
2009,4,15,46484935.37,
2009,4,16,48197538.26,
2009,4,17,38900551.18,
2009,4,18,25933700.79,
2009,4,19,21211809.98,
2009,4,20,25689043.23,
2009,4,21,42081099.39,
2009,4,22,36698633.19,
2009,4,23,27890961.22,
2009,4,24,21089481.21,
2009,4,25,16734576.73,
2009,4,26,12306275,
2009,4,27,10349014.56,
2009,4,28,9223589.808,
2009,4,29,7486521.171,
2009,4,30,11058521.47,
2009,5,1,15511288.96,
2009,5,2,21994714.16,
2009,5,3,24710413.01,
2009,5,4,17982330.26,
2009,5,5,13921014.86,
2009,5,6,11792494.13,
2009,5,7,12379672.26,
2009,5,8,15413425.94,
2009,5,9,18422713.86,
2009,5,10,16685645.22,
2009,5,11,11963754.42,
2009,5,12,8318356.856,
2009,5,13,6605753.974,
2009,5,14,10520274.85,
2009,5,15,21529864.8,
2009,5,16,21994714.16,
2009,5,17,16905837.02,
2009,5,18,14434795.72,
2009,5,19,11939288.66,
2009,5,20,9566110.385,
2009,5,21,7926904.769,
2009,5,22,7486521.171,
2009,5,23,6385562.175,
2009,5,24,5994110.088,
2009,5,25,4452767.494,
2009,5,26,4208109.939,
2009,5,27,8196028.079,
2009,5,28,14654987.52,
2009,5,29,16954768.53,
2009,5,30,12453069.53,
2009,5,31,8122630.813,
2009,6,1,7535452.682,
2009,6,2,9101261.031,
2009,6,3,16147398.6,
2009,6,4,16759042.49,
2009,6,5,12575398.31,
2009,6,6,9052329.52,
2009,6,7,7168466.35,
2009,6,8,4697425.048,
2009,6,9,4379370.227,
2009,6,10,4501699.005,
2009,6,11,5137808.647,
2009,6,12,8734274.699,
2009,6,13,11914822.91,
2009,6,14,10936192.69,
2009,6,15,9884165.206,
2009,6,16,6140904.62,
2009,6,17,4526164.76,
2009,6,18,4183644.184,
2009,6,19,10520274.85,
2009,6,20,18226987.82,
2009,6,21,18716302.93,
2009,6,22,18520576.88,
2009,6,23,13064713.42,
2009,6,24,10275617.29,
2009,6,25,10079891.25,
2009,6,26,9150192.542,
2009,6,27,7608849.948,
2009,6,28,6238767.642,
2009,6,29,4477233.249,
2009,6,30,2960356.411,
2009,7,1,2519972.812,
2009,7,2,2263082.38,
2009,7,3,1817805.631,
2009,7,4,1763980.969,
2009,7,5,1739515.213,
2009,7,6,1626972.738,
2009,7,7,1340723.399,
2009,7,8,1370082.306,
2009,7,9,1252646.68,
2009,7,10,1105852.147,
2009,7,11,1164569.96,
2009,7,12,1345616.55,
2009,7,13,1330937.097,
2009,7,14,2143200.178,
2009,7,15,1352956.277,
2009,7,16,1017775.427,
2009,7,17,1127871.327,
2009,7,18,858748.0166,
2009,7,19,1144997.356,
2009,7,20,1267326.133,
2009,7,21,1247753.528,
2009,7,22,1340723.399,
2009,7,23,858748.0166,
2009,7,24,841621.9878,
2009,7,25,1678350.825,
2009,7,26,1215948.046,
2009,7,27,888106.9232,
2009,7,28,1162123.384,
2009,7,29,1790893.3,
2009,7,30,2446575.546,
2009,7,31,3449671.52,
2009,8,1,2617835.834,
2009,8,2,1712602.882,
2009,8,3,1010435.7,
2009,8,4,890553.4987,
2009,8,5,1066706.938,
2009,8,6,687487.7284,
2009,8,7,648342.5197,
2009,8,8,579838.4044,
2009,8,9,513780.8647,
2009,8,10,526013.7424,
2009,8,11,526013.7424,
2009,8,12,518674.0158,
2009,8,13,516227.4402,
2009,8,14,724186.3616,
2009,8,15,643449.3686,
2009,8,16,560265.8,
2009,8,17,915019.2542,
2009,8,18,5039945.625,
2009,8,19,13700823.06,
2009,8,20,8905534.987,
2009,8,21,6654685.485,
2009,8,22,5578192.245,
2009,8,23,4036849.651,
2009,8,24,2223937.171,
2009,8,25,1702816.58,
2009,8,26,1724835.76,
2009,8,27,1673457.673,
2009,8,28,1059367.211,
2009,8,29,1262432.982,
2009,8,30,1524216.565,
2009,8,31,2245956.351,
2009,9,1,1793339.875,
2009,9,2,1382315.183,
2009,9,3,1891202.897,
2009,9,4,1399441.212,
2009,9,5,995756.2472,
2009,9,6,1010435.7,
2009,9,7,1003095.974,
2009,9,8,848961.7145,
2009,9,9,829389.1101,
2009,9,10,1521769.99,
2009,9,11,1847164.537,
2009,9,12,1494857.659,
2009,9,13,1379868.608,
2009,9,14,1343169.975,
2009,9,15,1284452.162,
2009,9,16,998202.8228,
2009,9,17,917465.8298,
2009,9,18,814709.6568,
2009,9,19,785350.7503,
2009,9,20,707060.3328,
2009,9,21,787797.3258,
2009,9,22,785350.7503,
2009,9,23,765778.1459,
2009,9,24,851408.29,
2009,9,25,826942.5345,
2009,9,26,797583.628,
2009,9,27,716846.635,
2009,9,28,934591.8586,
2009,9,29,741312.3904,
2009,9,30,587178.131,
2009,10,1,589624.7066,
2009,10,2,1122978.176,
2009,10,3,1639205.616,
2009,10,4,2072249.487,
2009,10,5,2133413.876,
2009,10,6,1622079.587,
2009,10,7,1695476.853,
2009,10,8,1519323.414,
2009,10,9,2035550.854,
2009,10,10,3400740.009,
2009,10,11,5969644.332,
2009,10,12,5309068.935,
2009,10,13,3767726.341,
2009,10,14,3253945.476,
2009,10,15,2862493.389,
2009,10,16,2404983.762,
2009,10,17,2277761.833,
2009,10,18,2040444.005,
2009,10,19,1795786.451,
2009,10,20,1492411.083,
2009,10,21,1277112.435,
2009,10,22,1245306.953,
2009,10,23,2984822.166,
2009,10,24,14190138.17,
2009,10,25,14997508.1,
2009,10,26,10691535.14,
2009,10,27,8367288.367,
2009,10,28,6899343.04,
2009,10,29,5455863.468,
2009,10,30,4599562.026,
2009,10,31,5969644.332,
2009,11,1,8807671.966,
2009,11,2,9761836.429,
2009,11,3,7510986.926,
2009,11,4,5504794.979,
2009,11,5,4746356.559,
2009,11,6,4575096.271,
2009,11,7,3596466.053,
2009,11,8,2984822.166,
2009,11,9,4428301.738,
2009,11,10,3890055.118,
2009,11,11,2789096.122,
2009,11,12,2282654.984,
2009,11,13,2072249.487,
2009,11,14,1996405.646,
2009,11,15,1822698.782,
2009,11,16,1925454.955,
2009,11,17,1998852.221,
2009,11,18,2008638.523,
2009,11,19,2297334.438,
2009,11,20,2593370.079,
2009,11,21,2789096.122,
2009,11,22,2666767.345,
2009,11,23,2593370.079,
2009,11,24,2495507.057,
2009,11,25,2568904.323,
2009,11,26,2471041.301,
2009,11,27,2519972.812,
2009,11,28,2568904.323,
2009,11,29,2691233.101,
2009,11,30,2789096.122,
2009,12,1,2789096.122,
2009,12,2,3009287.922,
2009,12,3,9174658.298,
2009,12,4,13994412.12,
2009,12,5,12404138.02,
2009,12,6,10789398.16,
2009,12,7,8000302.035,
2009,12,8,6214301.887,
2009,12,9,9272521.319,
2009,12,10,16710110.98,
2009,12,11,13480631.26,
2009,12,12,10813863.91,
2009,12,13,11572302.33,
2009,12,14,7706712.97,
2009,12,15,8196028.079,
2009,12,16,8709808.944,
2009,12,17,7413123.904,
2009,12,18,6458959.441,
2009,12,19,5529260.734,
2009,12,20,5211205.913,
2009,12,21,5015479.869,
2009,12,22,4477233.249,
2009,12,23,4110246.917,
2009,12,24,3914520.874,
2009,12,25,6018575.843,
2009,12,26,25689043.23,
2009,12,27,32784112.32,
2009,12,28,25933700.79,
2009,12,29,18838631.7,
2009,12,30,12526466.8,
2009,12,31,9688439.162,
2010,1,1,7608849.948,
2010,1,2,5651589.511,
2010,1,3,3841123.607,
2010,1,4,2446575.546,
2010,1,5,2104054.97,
2010,1,6,2221490.596,
2010,1,7,2642301.59,
2010,1,8,2617835.834,
2010,1,9,2233723.473,
2010,1,10,2221490.596,
2010,1,11,2495507.057,
2010,1,12,1940134.408,
2010,1,13,1568254.925,
2010,1,14,1712602.882,
2010,1,15,2057570.034,
2010,1,16,2143200.178,
2010,1,17,2082035.79,
2010,1,18,1763980.969,
2010,1,19,1634312.465,
2010,1,20,1585380.954,
2010,1,21,1575594.652,
2010,1,22,1538896.018,
2010,1,23,1626972.738,
2010,1,24,4257041.45,
2010,1,25,24221097.91,
2010,1,26,35230687.86,
2010,1,27,26423015.9,
2010,1,28,19034357.75,
2010,1,29,10911726.94,
2010,1,30,5578192.245,
2010,1,31,4721890.804,
2010,2,1,4379370.227,
2010,2,2,3743260.585,
2010,2,3,3498603.031,
2010,2,4,3351808.498,
2010,2,5,2568904.323,
2010,2,6,2104054.97,
2010,2,7,1930348.106,
2010,2,8,1788446.724,
2010,2,9,1820252.206,
2010,2,10,1842271.386,
2010,2,11,1648991.918,
2010,2,12,1436139.846,
2010,2,13,1382315.183,
2010,2,14,1355402.852,
2010,2,15,1590274.105,
2010,2,16,1675904.249,
2010,2,17,1306471.342,
2010,2,18,1240413.802,
2010,2,19,1215948.046,
2010,2,20,1536449.443,
2010,2,21,1475285.054,
2010,2,22,1191482.291,
2010,2,23,2519972.812,
2010,2,24,7780110.236,
2010,2,25,8905534.987,
2010,2,26,7633315.704,
2010,2,27,6825945.773,
2010,2,28,6214301.887,
2010,3,1,6825945.773,
2010,3,2,12722192.84,
2010,3,3,17835535.73,
2010,3,4,19352412.57,
2010,3,5,18569508.39,
2010,3,6,18104659.04,
2010,3,7,21187344.23,
2010,3,8,21407536.03,
2010,3,9,26178358.34,
2010,3,10,31316166.99,
2010,3,11,31560824.54,
2010,3,12,34252057.64,
2010,3,13,42081099.39,
2010,3,14,62143018.87,
2010,3,15,65078909.52,
2010,3,16,53580004.46,
2010,3,17,40613154.06,
2010,3,18,32050139.65,
2010,3,19,25199728.12,
2010,3,20,18936494.73,
2010,3,21,14899645.08,
2010,3,22,11939288.66,
2010,3,23,11180850.25,
2010,3,24,14557124.5,
2010,3,25,14190138.17,
2010,3,26,17272823.35,
2010,3,27,20746960.63,
2010,3,28,20918220.92,
2010,3,29,48197538.26,
2010,3,30,51133428.91,
2010,3,31,35720002.97,
2010,4,1,23095673.15,
2010,4,2,15535754.72,
2010,4,3,13211507.95,
2010,4,4,9933096.717,
2010,4,5,7829041.747,
2010,4,6,6140904.62,
2010,4,7,5773918.289,
2010,4,8,32539454.76,
2010,4,9,47952880.7,
2010,4,10,36209318.08,
2010,4,11,25444385.68,
2010,4,12,16954768.53,
2010,4,13,9688439.162,
2010,4,14,7021671.817,
2010,4,15,7095069.083,
2010,4,16,5529260.734,
2010,4,17,5039945.625,
2010,4,18,4159178.428,
2010,4,19,3718794.83,
2010,4,20,3914520.874,
2010,4,21,3645397.564,
2010,4,22,2862493.389,
2010,4,23,3107150.943,
2010,4,24,3107150.943,
2010,4,25,6214301.887,
2010,4,26,50154798.69,
2010,4,27,68993430.4,
2010,4,28,50399456.25,
2010,4,29,31071509.43,
2010,4,30,21945782.65,
2010,5,1,15633617.74,
2010,5,2,14557124.5,
2010,5,3,19694933.15,
2010,5,4,20869289.41,
2010,5,5,18936494.73,
2010,5,6,16196330.11,
2010,5,7,12599864.06,
2010,5,8,13872083.35,
2010,5,9,9859699.45,
2010,5,10,9370384.341,
2010,5,11,12820055.86,
2010,5,12,26912331.01,
2010,5,13,43304387.16,
2010,5,14,43793702.27,
2010,5,15,46484935.37,
2010,5,16,30337536.77,
2010,5,17,23560522.51,
2010,5,18,46484935.37,
2010,5,19,57249867.78,
2010,5,20,42081099.39,
2010,5,21,32050139.65,
2010,5,22,57005210.22,
2010,5,23,79758362.8,
2010,5,24,67280827.52,
2010,5,25,54558634.68,
2010,5,26,42325756.95,
2010,5,27,34252057.64,
2010,5,28,31805482.1,
2010,5,29,30337536.77,
2010,5,30,24955070.57,
2010,5,31,16807974,
2010,6,1,18716302.93,
2010,6,2,31071509.43,
2010,6,3,26667673.45,
2010,6,4,19156686.53,
2010,6,5,14532658.74,
2010,6,6,16685645.22,
2010,6,7,18006796.02,
2010,6,8,20306577.03,
2010,6,9,18398248.11,
2010,6,10,24710413.01,
2010,6,11,25689043.23,
2010,6,12,24710413.01,
2010,6,13,28380276.33,
2010,6,14,27890961.22,
2010,6,15,26912331.01,
2010,6,16,33273427.43,
2010,6,17,27156988.56,
2010,6,18,21456467.54,
2010,6,19,17615343.93,
2010,6,20,12991316.15,
2010,6,21,11792494.13,
2010,6,22,10128822.76,
2010,6,23,8024767.791,
2010,6,24,7119534.839,
2010,6,25,7046137.572,
2010,6,26,5994110.088,
2010,6,27,5260137.424,
2010,6,28,9541644.629,
2010,6,29,18447179.62,
2010,6,30,19939590.7,
2010,7,1,12453069.53,
2010,7,2,8000302.035,
2010,7,3,5455863.468,
2010,7,4,4575096.271,
2010,7,5,3767726.341,
2010,7,6,2471041.301,
2010,7,7,2715698.856,
2010,7,8,2789096.122,
2010,7,9,2324246.769,
2010,7,10,3253945.476,
2010,7,11,3156082.454,
2010,7,12,3841123.607,
2010,7,13,2434342.668,
2010,7,14,2079589.214,
2010,7,15,1927901.53,
2010,7,16,1734622.062,
2010,7,17,1737068.638,
2010,7,18,1086279.542,
2010,7,19,858748.0166,
2010,7,20,1492411.083,
2010,7,21,1741961.789,
2010,7,22,1406780.939,
2010,7,23,1790893.3,
2010,7,24,1502197.385,
2010,7,25,1409227.514,
2010,7,26,1971939.89,
2010,7,27,3400740.009,
2010,7,28,3449671.52,
2010,7,29,2911424.9,
2010,7,30,3278411.232,
2010,7,31,3205013.965,
2010,8,1,2025764.552,
2010,8,2,2436789.244,
2010,8,3,1993959.07,
2010,8,4,1392101.486,
2010,8,5,2241063.2,
2010,8,6,3400740.009,
2010,8,7,6507890.952,
2010,8,8,4452767.494,
2010,8,9,2960356.411,
2010,8,10,1989065.919,
2010,8,11,1734622.062,
2010,8,12,1878970.019,
2010,8,13,1712602.882,
2010,8,14,1604953.558,
2010,8,15,1754194.666,
2010,8,16,1541342.594,
2010,8,17,1492411.083,
2010,8,18,1463052.177,
2010,8,19,1225734.349,
2010,8,20,1081386.391,
2010,8,21,1066706.938,
2010,8,22,1274665.859,
2010,8,23,1030008.305,
2010,8,24,966397.3407,
2010,8,25,915019.2542,
2010,8,26,1392101.486,
2010,8,27,1010435.7,
2010,8,28,1027561.729,
2010,8,29,988416.5206,
2010,8,30,834282.2612,
2010,8,31,655682.2463,
2010,9,1,611643.8865,
2010,9,2,687487.7284,
2010,9,3,853854.8656,
2010,9,4,1582934.378,
2010,9,5,1071600.089,
2010,9,6,790243.9014,
2010,9,7,692380.8795,
2010,9,8,592071.2821,
2010,9,9,499101.4114,
2010,9,10,474635.6559,
2010,9,11,577391.8289,
2010,9,12,577391.8289,
2010,9,13,579838.4044,
2010,9,14,577391.8289,
2010,9,15,511334.2891,
2010,9,16,557819.2245,
2010,9,17,530906.8935,
2010,9,18,484421.9581,
2010,9,19,516227.4402,
2010,9,20,848961.7145,
2010,9,21,780457.5992,
2010,9,22,623876.7642,
2010,9,23,462402.7782,
2010,9,24,430597.2961,
2010,9,25,423257.5695,
2010,9,26,428150.7206,
2010,9,27,489315.1092,
2010,9,28,555372.6489,
2010,9,29,535800.0446,
2010,9,30,1027561.729,
2010,10,1,760884.9948,
2010,10,2,785350.7503,
2010,10,3,848961.7145,
2010,10,4,753545.2682,
2010,10,5,846515.1389,
2010,10,6,741312.3904,
2010,10,7,474635.6559,
2010,10,8,396345.2385,
2010,10,9,420810.9939,
2010,10,10,459956.2026,
2010,10,11,472189.0804,
2010,10,12,584731.5555,
2010,10,13,716846.635,
2010,10,14,1152337.082,
2010,10,15,787797.3258,
2010,10,16,658128.8219,
2010,10,17,604304.1599,
2010,10,18,572498.6778,
2010,10,19,533353.469,
2010,10,20,572498.6778,
2010,10,21,540693.1957,
2010,10,22,508887.7136,
2010,10,23,599411.0088,
2010,10,24,660575.3974,
2010,10,25,560265.8,
2010,10,26,562712.3756,
2010,10,27,895446.6498,
2010,10,28,699720.6062,
2010,10,29,577391.8289,
2010,10,30,582284.9799,
2010,10,31,606750.7354,
2010,11,1,604304.1599,
2010,11,2,599411.0088,
2010,11,3,599411.0088,
2010,11,4,592071.2821,
2010,11,5,587178.131,
2010,11,6,606750.7354,
2010,11,7,599411.0088,
2010,11,8,614090.462,
2010,11,9,638556.2175,
2010,11,10,628769.9153,
2010,11,11,611643.8865,
2010,11,12,609197.311,
2010,11,13,601857.5843,
2010,11,14,643449.3686,
2010,11,15,667915.1241,
2010,11,16,726632.9372,
2010,11,17,868534.3188,
2010,11,18,831835.6856,
2010,11,19,1181695.989,
2010,11,20,1759087.818,
