Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,
"3619","2015","April    ","Spring","Erie","ER1511","E063M15","ER63","46","42.417","-79.801","2015/04/26 11:44","GMT","36.1","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","15GE17S70","P-tot","Phosphorus, Total as P","5.46","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.795","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3620","2015","April    ","Spring","Erie","ER1511","E063M15","ER63","46","42.417","-79.801","2015/04/26 11:44","GMT","44.6","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE17S71","P-tot","Phosphorus, Total as P","4.337","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.267","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3621","2015","April    ","Spring","Erie","ER1511","E009M15","ER09","47.2","42.537917","-79.616433","2015/04/26 14:27","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE17S81","P-tot","Phosphorus, Total as P","2.247","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.906","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3622","2015","April    ","Spring","Erie","ER1511","E009M15","ER09","47.2","42.537917","-79.616433","2015/04/26 14:27","GMT","24.5","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE17S83","P-tot","Phosphorus, Total as P","4.718","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.551","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3623","2015","April    ","Spring","Erie","ER1511","E009M15","ER09","47.2","42.537917","-79.616433","2015/04/26 14:27","GMT","39.6","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","15GE17S90","P-tot","Phosphorus, Total as P","3.45","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.547","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3624","2015","April    ","Spring","Erie","ER1511","E009M15","ER09","47.2","42.537917","-79.616433","2015/04/26 14:27","GMT","48.1","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE17S91","P-tot","Phosphorus, Total as P","3.327","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.656","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3625","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","16.5","Middle Depth","surface water","INSITU_MEAS","field duplicate","15GE18D03","P-tot","Phosphorus, Total as P","3.382","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.805","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3626","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE18I12","P-tot","Phosphorus, Total as P","4.898","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.729","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3627","2015","April    ","Spring","Erie","ER1511","E042M15","ER42","22.7","41.964783","-82.042133","2015/04/25 03:02","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE18I32","P-tot","Phosphorus, Total as P","2.6","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.569","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3628","2015","April    ","Spring","Erie","ER1511","E043M15","ER43","22.5","41.788","-81.944","2015/04/25 14:05","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE18I52","P-tot","Phosphorus, Total as P","4.182","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.483","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3629","2015","April    ","Spring","Erie","ER1511","E073M15","ER73","24.7","41.978","-81.756","2015/04/25 12:15","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE18I72","P-tot","Phosphorus, Total as P","2.754","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.662","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3630","2015","April    ","Spring","Erie","ER1511","E036M15","ER36","20.5","41.936","-81.478","2015/04/25 10:25","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE18I92","P-tot","Phosphorus, Total as P","4.915","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.357","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3631","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE18S01","P-tot","Phosphorus, Total as P","5.675","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.197","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3632","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","16.5","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE18S03","P-tot","Phosphorus, Total as P","3.888","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.644","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3633","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","23","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","15GE18S10","P-tot","Phosphorus, Total as P","3.166","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.517","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3634","2015","April    ","Spring","Erie","ER1511","E010M15","ER10","22.9","42.67975","-79.691517","2015/04/26 15:57","GMT","32","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE18S11","P-tot","Phosphorus, Total as P","3.794","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.783","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3635","2015","April    ","Spring","Erie","ER1511","E042M15","ER42","22.7","41.964783","-82.042133","2015/04/25 03:02","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE18S21","P-tot","Phosphorus, Total as P","2.799","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.786","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3636","2015","April    ","Spring","Erie","ER1511","E042M15","ER42","22.7","41.964783","-82.042133","2015/04/25 03:02","GMT","11.2","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE18S23","P-tot","Phosphorus, Total as P","2.696","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","11.868","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3637","2015","April    ","Spring","Erie","ER1511","E042M15","ER42","22.7","41.964783","-82.042133","2015/04/25 03:02","GMT","21.4","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE18S31","P-tot","Phosphorus, Total as P","3.228","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.464","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3638","2015","April    ","Spring","Erie","ER1511","E043M15","ER43","22.5","41.788","-81.944","2015/04/25 14:05","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE18S41","P-tot","Phosphorus, Total as P","6.235","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.429","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3639","2015","April    ","Spring","Erie","ER1511","E043M15","ER43","22.5","41.788","-81.944","2015/04/25 14:05","GMT","11.2","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE18S43","P-tot","Phosphorus, Total as P","3.139","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.306","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3640","2015","April    ","Spring","Erie","ER1511","E043M15","ER43","22.5","41.788","-81.944","2015/04/25 14:05","GMT","21.3","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE18S51","P-tot","Phosphorus, Total as P","3.328","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.898","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3641","2015","April    ","Spring","Erie","ER1511","E073M15","ER73","24.7","41.978","-81.756","2015/04/25 12:15","GMT","1.9","Surface","surface water","INSITU_MEAS","routine field sample","15GE18S61","P-tot","Phosphorus, Total as P","3.066","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.965","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3642","2015","April    ","Spring","Erie","ER1511","E073M15","ER73","24.7","41.978","-81.756","2015/04/25 12:15","GMT","12","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE18S63","P-tot","Phosphorus, Total as P","3.279","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.38","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3643","2015","April    ","Spring","Erie","ER1511","E073M15","ER73","24.7","41.978","-81.756","2015/04/25 12:15","GMT","23.2","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE18S71","P-tot","Phosphorus, Total as P","2.495","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.826","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3644","2015","April    ","Spring","Erie","ER1511","E036M15","ER36","20.5","41.936","-81.478","2015/04/25 10:25","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE18S81","P-tot","Phosphorus, Total as P","2.993","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.613","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3645","2015","April    ","Spring","Erie","ER1511","E036M15","ER36","20.5","41.936","-81.478","2015/04/25 10:25","GMT","11.4","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE18S83","P-tot","Phosphorus, Total as P","3.433","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.989","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3646","2015","April    ","Spring","Erie","ER1511","E036M15","ER36","20.5","41.936","-81.478","2015/04/25 10:25","GMT","22.4","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE18S91","P-tot","Phosphorus, Total as P","3.252","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.911","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3647","2015","April    ","Spring","Erie","ER1511","E037M15","ER37","21.5","42.109683","-81.5748","2015/04/25 08:32","GMT","23.2","Bottom Minus","surface water","Individual QC","lab duplicate","15GE19C11","P-tot","Phosphorus, Total as P","3.367","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.001","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3648","2015","April    ","Spring","Erie","ER1511","E038M15","ER38","21.6","42.281317","-81.671983","2015/04/25 06:39","GMT","2","Surface","surface water","INSITU_MEAS","field duplicate","15GE19D21","P-tot","Phosphorus, Total as P","3.018","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.36","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3649","2015","April    ","Spring","Erie","ER1511","E037M15","ER37","21.5","42.109683","-81.5748","2015/04/25 08:32","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE19I12","P-tot","Phosphorus, Total as P","2.724","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.582","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3650","2015","April    ","Spring","Erie","ER1511","E038M15","ER38","21.6","42.281317","-81.671983","2015/04/25 06:39","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE19I32","P-tot","Phosphorus, Total as P","3.286","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.844","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3651","2015","April    ","Spring","Erie","ER1511","E78MM15","ER78M","20.4","42.116317","-81.249867","2015/04/25 23:03","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE19I52","P-tot","Phosphorus, Total as P","3.635","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.796","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3652","2015","April    ","Spring","Erie","ER1511","E030M15","ER30","21.3","42.43","-81.205","2015/04/26 03:40","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE19I72","P-tot","Phosphorus, Total as P","3.704","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.517","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3653","2015","April    ","Spring","Erie","ER1511","E031M15","ER31","22.5","42.253","-81.106","2015/04/26 02:12","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE19I92","P-tot","Phosphorus, Total as P","4.205","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.443","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3654","2015","April    ","Spring","Erie","ER1511","E030M15","ER30","21.3","42.43","-81.205","2015/04/26 03:40","GMT","0","Synthetic Sample","surface water","Individual QC","field blank","15GE19R60","P-tot","Phosphorus, Total as P","0.591","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","-0.95","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3655","2015","April    ","Spring","Erie","ER1511","E037M15","ER37","21.5","42.109683","-81.5748","2015/04/25 08:32","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE19S01","P-tot","Phosphorus, Total as P","2.979","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.849","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3656","2015","April    ","Spring","Erie","ER1511","E037M15","ER37","21.5","42.109683","-81.5748","2015/04/25 08:32","GMT","12","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE19S03","P-tot","Phosphorus, Total as P","3.24","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.784","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3657","2015","April    ","Spring","Erie","ER1511","E037M15","ER37","21.5","42.109683","-81.5748","2015/04/25 08:32","GMT","23.2","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE19S11","P-tot","Phosphorus, Total as P","2.713","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.81","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3658","2015","April    ","Spring","Erie","ER1511","E038M15","ER38","21.6","42.281317","-81.671983","2015/04/25 06:39","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE19S21","P-tot","Phosphorus, Total as P","2.801","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","11.147","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3659","2015","April    ","Spring","Erie","ER1511","E038M15","ER38","21.6","42.281317","-81.671983","2015/04/25 06:39","GMT","11","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE19S23","P-tot","Phosphorus, Total as P","3.2","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.101","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3660","2015","April    ","Spring","Erie","ER1511","E038M15","ER38","21.6","42.281317","-81.671983","2015/04/25 06:39","GMT","21.1","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE19S31","P-tot","Phosphorus, Total as P","3.491","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.682","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3661","2015","April    ","Spring","Erie","ER1511","E78MM15","ER78M","20.4","42.116317","-81.249867","2015/04/25 23:03","GMT","1.9","Surface","surface water","INSITU_MEAS","routine field sample","15GE19S41","P-tot","Phosphorus, Total as P","4.111","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.536","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3662","2015","April    ","Spring","Erie","ER1511","E78MM15","ER78M","20.4","42.116317","-81.249867","2015/04/25 23:03","GMT","5","Five Meter","surface water","INSITU_MEAS","routine field sample","15GE19S42","P-tot","Phosphorus, Total as P","2.059","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.202","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3663","2015","April    ","Spring","Erie","ER1511","E78MM15","ER78M","20.4","42.116317","-81.249867","2015/04/25 23:03","GMT","10","Ten Meter","surface water","INSITU_MEAS","routine field sample","15GE19S43","P-tot","Phosphorus, Total as P","1.704","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.739","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3664","2015","April    ","Spring","Erie","ER1511","E78MM15","ER78M","20.4","42.116317","-81.249867","2015/04/25 23:03","GMT","10","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE19S51","P-tot","Phosphorus, Total as P","4.105","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.735","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3665","2015","April    ","Spring","Erie","ER1511","E030M15","ER30","21.3","42.43","-81.205","2015/04/26 03:40","GMT","2.1","Surface","surface water","INSITU_MEAS","routine field sample","15GE19S61","P-tot","Phosphorus, Total as P","3.085","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.866","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3666","2015","April    ","Spring","Erie","ER1511","E030M15","ER30","21.3","42.43","-81.205","2015/04/26 03:40","GMT","10.5","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE19S63","P-tot","Phosphorus, Total as P","3.163","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.537","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3667","2015","April    ","Spring","Erie","ER1511","E030M15","ER30","21.3","42.43","-81.205","2015/04/26 03:40","GMT","20","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE19S71","P-tot","Phosphorus, Total as P","3.874","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.015","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3668","2015","April    ","Spring","Erie","ER1511","E031M15","ER31","22.5","42.253","-81.106","2015/04/26 02:12","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE19S81","P-tot","Phosphorus, Total as P","3.021","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.048","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3669","2015","April    ","Spring","Erie","ER1511","E031M15","ER31","22.5","42.253","-81.106","2015/04/26 02:12","GMT","11","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE19S83","P-tot","Phosphorus, Total as P","3.709","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.638","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3670","2015","April    ","Spring","Erie","ER1511","E031M15","ER31","22.5","42.253","-81.106","2015/04/26 02:12","GMT","21.1","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE19S91","P-tot","Phosphorus, Total as P","3.822","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.357","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3671","2015","April    ","Spring","Erie","ER1511","E060M15","ER60","8.5","41.892","-83.196","2015/04/24 17:14","GMT","1.9","Surface","surface water","Individual QC","lab duplicate","15GE20C61","P-tot","Phosphorus, Total as P","3.725","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.943","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3672","2015","April    ","Spring","Erie","ER1511","E032M15","ER32","22.9","42.081917","-81.012267","2015/04/26 00:45","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE20I12","P-tot","Phosphorus, Total as P","1.69","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.412","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3673","2015","April    ","Spring","Erie","ER1511","E058M15","ER58","9.8","41.684","-82.932","2015/04/24 19:59","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE20I32","P-tot","Phosphorus, Total as P","3.5","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","33.032","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3674","2015","April    ","Spring","Erie","ER1511","E059M15","ER59","8.1","41.718","-83.15","2015/04/24 18:35","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE20I52","P-tot","Phosphorus, Total as P","6.261","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","33.535","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3675","2015","April    ","Spring","Erie","ER1511","E060M15","ER60","8.5","41.892","-83.196","2015/04/24 17:14","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE20I72","P-tot","Phosphorus, Total as P","4.037","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.419","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3676","2015","April    ","Spring","Erie","ER1511","E061M15","ER61","9.1","41.947","-83.046","2015/04/24 15:53","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","15GE20I92","P-tot","Phosphorus, Total as P","2.578","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.369","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3677","2015","April    ","Spring","Erie","ER1511","E059M15","ER59","8.1","41.718","-83.15","2015/04/24 18:35","GMT","0","Synthetic Sample","surface water","Individual QC","field blank","15GE20R40","P-tot","Phosphorus, Total as P","0.837","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","0.834","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3678","2015","April    ","Spring","Erie","ER1511","E032M15","ER32","22.9","42.081917","-81.012267","2015/04/26 00:45","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE20S01","P-tot","Phosphorus, Total as P","2.722","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.467","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3679","2015","April    ","Spring","Erie","ER1511","E032M15","ER32","22.9","42.081917","-81.012267","2015/04/26 00:45","GMT","11.2","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE20S03","P-tot","Phosphorus, Total as P","4.177","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.466","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3680","2015","April    ","Spring","Erie","ER1511","E032M15","ER32","22.9","42.081917","-81.012267","2015/04/26 00:45","GMT","21.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE20S11","P-tot","Phosphorus, Total as P","4.703","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.009","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3681","2015","April    ","Spring","Erie","ER1511","E058M15","ER58","9.8","41.684","-82.932","2015/04/24 19:59","GMT","1.9","Surface","surface water","INSITU_MEAS","routine field sample","15GE20S21","P-tot","Phosphorus, Total as P","3.311","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","32.314","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3682","2015","April    ","Spring","Erie","ER1511","E058M15","ER58","9.8","41.684","-82.932","2015/04/24 19:59","GMT","4.5","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE20S23","P-tot","Phosphorus, Total as P","3.469","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","30.096","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3683","2015","April    ","Spring","Erie","ER1511","E058M15","ER58","9.8","41.684","-82.932","2015/04/24 19:59","GMT","8.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE20S31","P-tot","Phosphorus, Total as P","2.594","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","33.716","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3684","2015","April    ","Spring","Erie","ER1511","E059M15","ER59","8.1","41.718","-83.15","2015/04/24 18:35","GMT","2","Surface","surface water","INSITU_MEAS","routine field sample","15GE20S41","P-tot","Phosphorus, Total as P","8.903","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","31.811","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3685","2015","April    ","Spring","Erie","ER1511","E059M15","ER59","8.1","41.718","-83.15","2015/04/24 18:35","GMT","4.2","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE20S43","P-tot","Phosphorus, Total as P","10.879","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","33.325","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3686","2015","April    ","Spring","Erie","ER1511","E059M15","ER59","8.1","41.718","-83.15","2015/04/24 18:35","GMT","7.2","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE20S51","P-tot","Phosphorus, Total as P","6.405","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","34.41","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3687","2015","April    ","Spring","Erie","ER1511","E060M15","ER60","8.5","41.892","-83.196","2015/04/24 17:14","GMT","1.9","Surface","surface water","INSITU_MEAS","routine field sample","15GE20S61","P-tot","Phosphorus, Total as P","3.982","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.342","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3688","2015","April    ","Spring","Erie","ER1511","E060M15","ER60","8.5","41.892","-83.196","2015/04/24 17:14","GMT","4","Middle Depth","surface water","INSITU_MEAS","routine field sample","15GE20S63","P-tot","Phosphorus, Total as P","4.093","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.191","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
"3689","2015","April    ","Spring","Erie","ER1511","E060M15","ER60","8.5","41.892","-83.196","2015/04/24 17:14","GMT","7.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","15GE20S71","P-tot","Phosphorus, Total as P","2.741","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.088","ug/l","Total/Bulk","LG204","","","","","","","","","","","","","","","",
