,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
55,2011-09-20,0.285,MILLIGRAM PER LITER,0.156,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,1.48,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,,,62.4,MILLIGRAM PER LITER
56,2011-08-22,0.21,MILLIGRAM PER LITER,0.0979,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,0.442,MILLIGRAM PER LITER,,,121.0,MILLIGRAM PER LITER
57,2011-11-21,0.183,MILLIGRAM PER LITER,0.128,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,0.679,MILLIGRAM PER LITER,,,45.5,MILLIGRAM PER LITER
58,2011-10-25,0.265,MILLIGRAM PER LITER,0.139,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,0.415,MILLIGRAM PER LITER,,,27.9,MILLIGRAM PER LITER
59,2010-05-17,0.095,MILLIGRAM PER LITER,0.0609,MILLIGRAM PER LITER,,,,,0.057,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,,,,,64.9,MILLIGRAM PER LITER
60,2010-04-20,0.038,MILLIGRAM PER LITER,0.0181,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,2.23,MILLIGRAM PER LITER,,,141.0,MILLIGRAM PER LITER
61,2010-06-15,0.205,MILLIGRAM PER LITER,0.096,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,2.09,MILLIGRAM PER LITER,,,81.4,MILLIGRAM PER LITER
62,2010-07-29,0.365,MILLIGRAM PER LITER,0.285,MILLIGRAM PER LITER,,,,,0.064,MILLIGRAM PER LITER,1.63,MILLIGRAM PER LITER,6.22,MILLIGRAM PER LITER,,,97.6,MILLIGRAM PER LITER
63,2010-10-07,0.129,MILLIGRAM PER LITER,0.0559,MILLIGRAM PER LITER,,,,,0.066,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,9.48,MILLIGRAM PER LITER,,,105.0,MILLIGRAM PER LITER
64,2009-05-26,0.103,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,,,82.0,MILLIGRAM PER LITER
65,2009-06-24,0.423,MILLIGRAM PER LITER,0.131,MILLIGRAM PER LITER,,,,,0.255,MILLIGRAM PER LITER,2.95,MILLIGRAM PER LITER,7.86,MILLIGRAM PER LITER,,,66.2,MILLIGRAM PER LITER
66,2009-07-27,0.071,MILLIGRAM PER LITER,0.0226,MILLIGRAM PER LITER,,,,,0.007,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.053,MILLIGRAM PER LITER,,,113.0,MILLIGRAM PER LITER
67,2009-08-24,0.183,MILLIGRAM PER LITER,0.0646,MILLIGRAM PER LITER,,,,,0.006,MILLIGRAM PER LITER,1.26,MILLIGRAM PER LITER,0.068,MILLIGRAM PER LITER,,,195.0,MILLIGRAM PER LITER
68,2009-09-22,0.074,MILLIGRAM PER LITER,0.0672,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,0.233,MILLIGRAM PER LITER,,,181.0,MILLIGRAM PER LITER
69,2009-10-27,0.062,MILLIGRAM PER LITER,0.0313,MILLIGRAM PER LITER,,,,,0.078,MILLIGRAM PER LITER,0.87,MILLIGRAM PER LITER,4.08,MILLIGRAM PER LITER,,,161.0,MILLIGRAM PER LITER
70,2008-05-06,0.143,MILLIGRAM PER LITER,0.0474,MILLIGRAM PER LITER,,,,,0.092,MILLIGRAM PER LITER,,,3.23,MILLIGRAM PER LITER,,,249.0,MILLIGRAM PER LITER
71,2008-07-28,0.194,MILLIGRAM PER LITER,,,,,,,0.002,MILLIGRAM PER LITER,1.26,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,150.0,MILLIGRAM PER LITER
72,2008-09-29,0.235,MILLIGRAM PER LITER,0.0513,MILLIGRAM PER LITER,,,,,,,1.75,MILLIGRAM PER LITER,0.006,MILLIGRAM PER LITER,,,91.3,MILLIGRAM PER LITER
73,2008-11-10,0.077,MILLIGRAM PER LITER,0.0197,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,0.104,MILLIGRAM PER LITER,,,203.0,MILLIGRAM PER LITER
74,2007-05-14,0.065,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,,,,,0.069,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,83.6,MILLIGRAM PER LITER
75,2007-06-19,0.16,MILLIGRAM PER LITER,0.0465,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,0.316,MILLIGRAM PER LITER,,,64.7,MILLIGRAM PER LITER
76,2007-07-23,0.083,MILLIGRAM PER LITER,0.0074,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,0.067,MILLIGRAM PER LITER,,,340.0,MILLIGRAM PER LITER
77,2006-07-12,0.207,MILLIGRAM PER LITER,0.0943,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,1.14,MILLIGRAM PER LITER,0.125,MILLIGRAM PER LITER,,,79.0,MILLIGRAM PER LITER
78,2006-08-29,0.083,MILLIGRAM PER LITER,0.0223,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,0.185,MILLIGRAM PER LITER,,,243.0,MILLIGRAM PER LITER
79,2006-11-15,0.235,MILLIGRAM PER LITER,,,,,,,,,1.48,MILLIGRAM PER LITER,,,,,56.4,MILLIGRAM PER LITER
80,2005-04-29,0.306,MILLIGRAM PER LITER,0.121,MILLIGRAM PER LITER,,,,,0.115,MILLIGRAM PER LITER,2.19,MILLIGRAM PER LITER,5.27,MILLIGRAM PER LITER,,,45.0,MILLIGRAM PER LITER
81,2005-05-17,0.16,MILLIGRAM PER LITER,0.0318,MILLIGRAM PER LITER,,,,,0.069,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,3.66,MILLIGRAM PER LITER,,,111.0,MILLIGRAM PER LITER
82,2005-07-20,0.071,MILLIGRAM PER LITER,0.0039,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,0.146,MILLIGRAM PER LITER,,,409.0,MILLIGRAM PER LITER
83,2005-08-16,0.015,MILLIGRAM PER LITER,0.0036,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,0.173,MILLIGRAM PER LITER,,,409.0,MILLIGRAM PER LITER
84,2005-09-27,0.157,MILLIGRAM PER LITER,0.0391,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,1.12,MILLIGRAM PER LITER,0.234,MILLIGRAM PER LITER,,,120.0,MILLIGRAM PER LITER
85,2005-10-18,0.016,MILLIGRAM PER LITER,0.002,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,,,423.0,MILLIGRAM PER LITER
86,2005-11-22,0.256,MILLIGRAM PER LITER,0.181,MILLIGRAM PER LITER,,,,,0.001,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,9.1,MILLIGRAM PER LITER,,,151.0,MILLIGRAM PER LITER
87,2004-04-29,0.148,MILLIGRAM PER LITER,0.0039,MILLIGRAM PER LITER,,,,,0.056,MILLIGRAM PER LITER,1.66,MILLIGRAM PER LITER,3.11,MILLIGRAM PER LITER,,,183.0,MILLIGRAM PER LITER
88,2004-05-25,0.637,MILLIGRAM PER LITER,0.299,MILLIGRAM PER LITER,,,,,0.13,MILLIGRAM PER LITER,2.16,MILLIGRAM PER LITER,1.72,MILLIGRAM PER LITER,,,30.8,MILLIGRAM PER LITER
89,2004-06-22,0.342,MILLIGRAM PER LITER,0.153,MILLIGRAM PER LITER,,,,,0.098,MILLIGRAM PER LITER,1.63,MILLIGRAM PER LITER,2.89,MILLIGRAM PER LITER,,,78.5,MILLIGRAM PER LITER
90,2004-07-28,0.102,MILLIGRAM PER LITER,0.0704,MILLIGRAM PER LITER,,,,,0.053,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,0.999,MILLIGRAM PER LITER,,,65.4,MILLIGRAM PER LITER
91,2004-08-19,0.019,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.189,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,1.49,MILLIGRAM PER LITER,,,268.0,MILLIGRAM PER LITER
92,2004-09-28,0.046,MILLIGRAM PER LITER,0.0024,MILLIGRAM PER LITER,,,,,0.209,MILLIGRAM PER LITER,4.9,MILLIGRAM PER LITER,1.92,MILLIGRAM PER LITER,,,397.0,MILLIGRAM PER LITER
93,2003-03-24,0.141,MILLIGRAM PER LITER,0.0857,MILLIGRAM PER LITER,,,,,0.107,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,11.0,MILLIGRAM PER LITER,,,84.4,MILLIGRAM PER LITER
94,2003-04-24,0.058,MILLIGRAM PER LITER,0.0049,MILLIGRAM PER LITER,,,,,0.275,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,4.06,MILLIGRAM PER LITER,,,159.0,MILLIGRAM PER LITER
95,2003-05-26,0.149,MILLIGRAM PER LITER,0.0525,MILLIGRAM PER LITER,,,,,0.044,MILLIGRAM PER LITER,1.47,MILLIGRAM PER LITER,3.38,MILLIGRAM PER LITER,,,114.0,MILLIGRAM PER LITER
