YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
1991,April    ,38.0,14.847368421052636,0.3406962998119406,14.4,14.6,14.8,14.975,15.6
1991,August   ,56.0,14.505357142857141,0.352352944364876,14.0,14.2,14.350000000000001,14.8,15.2
1992,April    ,38.0,14.797368421052633,0.2755700157317781,14.4,14.6,14.7,15.075,15.3
1993,April    ,38.0,15.094736842105258,0.18298924561672963,14.8,14.9,15.1,15.3,15.4
1996,April    ,53.0,13.990075471698109,3.4791088538979924,0.039,14.512,14.709000000000001,14.902000000000001,17.980999999999998
1996,August   ,34.0,14.604882352941175,3.266916670378094,0.023,15.331500000000002,15.769499999999999,15.957249999999998,17.465
1997,April    ,51.0,14.963000000000003,2.1551228828073814,0.134,14.983,15.104000000000001,15.4605,16.303
1997,August   ,31.0,14.45767741935484,2.684795192525205,0.057,14.8,14.958,15.087,15.526
1998,April    ,26.0,15.528730769230767,0.27492712600866553,15.273,15.376000000000001,15.406,15.5175,16.11
1998,August   ,33.0,14.833333333333337,2.6584378244876565,0.1,15.1,15.3,15.5,15.8
1999,August   ,34.0,15.550944117647058,0.2021608693233225,15.1229,15.3904,15.5618,15.737324999999998,15.8035
1999,March    ,26.0,15.488461538461538,0.28889710704944505,15.1,15.4,15.5,15.5,16.2
2000,April    ,27.0,15.229629629629631,3.0215641408962104,0.13,15.73,15.76,15.815000000000001,16.12
2000,August   ,31.0,15.556129032258061,0.314077245481159,14.77,15.504999999999999,15.59,15.75,15.99
2001,April    ,26.0,16.101668653846154,0.25207055280074947,15.83664,15.954558250000002,16.008743000000003,16.180168000000002,16.590277
2001,August   ,33.0,16.728264545454543,0.4049504535787441,15.863121,16.392113000000002,16.811296,17.087324,17.214651
2002,April    ,54.0,15.696492759259261,3.0986075106309245,0.06348,16.24973525,16.329276,16.41935,16.777382
2002,August   ,31.0,16.456239838709678,0.35961743200435436,15.626613,16.2432225,16.444935,16.7104425,17.118895000000002
2003,April    ,54.0,15.952060574074073,3.1776405570492767,0.0035859999999999998,16.48461125,16.547929,16.597930999999996,17.293523999999998
2003,August   ,27.0,16.680611074074072,0.2569008287497379,16.360977,16.488574,16.571286999999998,16.828662,17.242172
2004,April    ,24.0,17.163744833333336,0.3301299781554648,16.755247,16.88877025,17.088155,17.333782499999998,17.806887
2004,August   ,28.0,17.39145767857143,3.4181056818587128,0.023986,17.72434275,17.9812165,18.338292000000003,18.434153
2005,April    ,42.0,16.861627452380958,2.666591069270343,0.012563,17.1724745,17.2465995,17.294007750000002,17.674303
2005,August   ,28.0,15.998750000000001,3.4518780140778547,0.09699999999999999,16.79425,16.8815,17.055,17.211
2006,April    ,27.0,17.73070370370371,3.5278124929983163,0.095,18.2905,18.308,18.439500000000002,18.695999999999998
2006,August   ,25.0,17.5032,3.6326755176683028,0.127,18.132,18.317999999999998,18.429000000000002,18.461
2007,April    ,26.0,18.291846153846155,0.7383335664756246,17.63,17.8705,18.018,18.125,19.803
2007,August   ,29.0,17.119172413793102,3.2983532370494633,0.011000000000000001,17.585,17.672,17.819000000000003,18.293
2008,April    ,27.0,16.55037037037037,3.2891057838795423,0.11199999999999999,17.069000000000003,17.13,17.264,17.709
2008,August   ,28.0,18.227071428571428,3.635684040060886,0.032,18.11125,18.833,19.564,19.948
2009,April    ,26.0,16.994846153846154,3.437702962064148,0.147,17.65425,17.701999999999998,17.72475,17.778
2009,August   ,28.0,18.145464285714286,0.1807583781456373,17.793,18.022000000000002,18.139,18.27525,18.441
2010,April    ,27.0,16.524703703703704,3.290478265621004,0.079,17.054,17.081,17.173,17.496
2010,August   ,31.0,16.398064516129036,3.0631647026725357,0.07200000000000001,16.8765,17.072,17.146500000000003,17.608
2011,April    ,26.0,6.741884615384616,1.3564141941729475,0.09300000000000001,6.9915,7.01,7.0195,7.065
2011,August   ,28.0,16.61192857142857,3.244843737932211,0.066,17.1025,17.244,17.306749999999997,17.438
2012,April    ,27.0,17.479777777777777,3.472469187251379,0.109,18.072,18.146,18.189500000000002,18.293
2012,August   ,26.0,17.05061538461539,3.4825703160386943,0.022000000000000002,17.5995,17.772,17.894000000000002,18.074
2013,April    ,27.0,17.791592592592593,3.568657421100236,0.08800000000000001,18.1445,18.239,18.433,19.37
2013,August   ,29.0,17.060827586206898,3.286066711662674,0.013999999999999999,17.42,17.689,17.845,17.995
2014,April    ,27.0,17.60044444444444,3.528029362050035,0.07400000000000001,18.0195,18.09,18.198,19.485
2014,August   ,27.0,17.37911111111111,3.486766038932984,0.075,17.737000000000002,17.959,18.3275,19.178
2015,April    ,27.0,17.38677777777778,3.467438306625859,0.061,17.8475,18.076,18.209,18.349
2015,August   ,29.0,17.218724137931034,3.3013742149136243,0.096,17.65,17.798,17.968,18.289
2016,April    ,27.0,17.293703703703702,3.4502653166076596,0.039,17.871499999999997,18.0,18.0335,18.174
2016,August   ,30.0,17.430733333333333,3.282481188677703,0.10800000000000001,17.781999999999996,18.006,18.18875,18.555
2017,April    ,27.0,17.495851851851857,3.50327441011871,0.06,17.838500000000003,18.16,18.335,19.195
