YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
2002,April    ,92.0,0.18720892391304342,0.04132879672333255,0.11264300000000001,0.1505255,0.18406,0.22339150000000002,0.285595
2002,August   ,64.0,0.21428251562500003,0.0581751693468909,0.105995,0.17745,0.2173455,0.2359395,0.361964
2003,April    ,96.0,0.19290995833333324,0.08889808492471846,0.003452,0.15342524999999999,0.17013999999999999,0.19348575,0.443083
2003,August   ,66.0,0.19808554545454546,0.07035066885673662,0.000181,0.159933,0.1904595,0.23753500000000002,0.348437
2004,April    ,42.0,0.19160390476190475,0.051478479263744596,1.6e-05,0.15720625,0.203398,0.22322,0.260403
2004,August   ,50.0,0.19196526,0.056253221152508776,0.003409,0.16663325,0.183274,0.2103565,0.31103600000000003
2005,April    ,63.0,0.24384126984126986,0.16964442950735995,0.004,0.1435,0.167,0.2775,0.66
2005,August   ,57.0,0.19111198245614028,0.05704548942557386,0.002529,0.16399999999999998,0.187,0.22699999999999998,0.295
2006,April    ,46.0,0.23642944782608702,0.0774706990704851,0.0007546,0.18600000000000003,0.23199999999999998,0.27675,0.38799999999999996
2006,August   ,58.0,0.20280014482758618,0.06553585328488487,0.00040839999999999995,0.1525,0.2025,0.24325,0.35700000000000004
2007,April    ,46.0,0.1894782608695652,0.08477335512488837,0.115,0.1425,0.16299999999999998,0.1995,0.42200000000000004
2007,August   ,49.0,0.15883136326530609,0.02880460285671005,0.0007367999999999999,0.151,0.158,0.166,0.2
2008,April    ,45.0,0.17366666666666666,0.04435189859623723,0.133,0.14,0.15,0.19899999999999998,0.275
2008,August   ,56.0,0.17580357142857142,0.08543693466642402,0.015,0.113,0.1545,0.2525,0.33899999999999997
2009,April    ,49.0,0.15720380612244902,0.14898911438467918,0.0007872,0.091,0.11199999999999999,0.16399999999999998,0.579
2009,August   ,54.0,0.1198447407407408,0.07346541464774754,0.00492,0.07525,0.094,0.17975000000000002,0.293
2010,April    ,46.0,0.12082608695652172,0.058643671382654014,0.065,0.07425000000000001,0.0805,0.15975,0.23199999999999998
2010,August   ,55.0,0.07432859999999997,0.059386085568054546,0.008059,0.032,0.051,0.1055,0.254
2011,April    ,35.0,0.02097762857142858,0.014336193212585113,0.002363,0.0065775,0.024,0.0335,0.045
2011,August   ,55.0,0.1490181818181818,0.08612942262129382,0.027999999999999997,0.07,0.139,0.221,0.317
2012,April    ,43.0,0.12662790697674423,0.08184655307511039,0.045,0.08249999999999999,0.106,0.132,0.39
2012,August   ,47.0,0.08651555319148936,0.08249633446687153,0.005058,0.02,0.052000000000000005,0.14850000000000002,0.293
2013,April    ,44.0,0.09022852272727272,0.03369659261946618,0.009055,0.062,0.08900000000000001,0.11925000000000001,0.145
2013,August   ,45.0,0.16571111111111114,0.06822943320558623,0.032,0.114,0.155,0.22899999999999998,0.267
2014,April    ,43.0,0.0826279069767442,0.0425530611376152,0.054000000000000006,0.0615,0.065,0.07050000000000001,0.2
2014,August   ,53.0,0.12805318867924528,0.032155312045336254,0.0028190000000000003,0.107,0.131,0.145,0.24600000000000002
2015,April    ,44.0,0.11400520454545454,0.05947293643822453,0.0012289999999999998,0.079,0.08549999999999999,0.156,0.253
2015,August   ,52.0,0.11161726923076924,0.06317528278888435,0.003556,0.068,0.103,0.15425,0.267
2016,April    ,43.0,0.10946511627906978,0.08194026536133597,0.040999999999999995,0.055,0.099,0.129,0.358
2016,August   ,46.0,0.11365217391304351,0.057477809202549086,0.023,0.074,0.0985,0.16674999999999998,0.251
2017,April    ,43.0,0.20751162790697675,0.23638088433843404,0.055,0.0785,0.151,0.20350000000000001,0.9129999999999999
