,SampleDateTime,Ammonia filtered,Unit Ammonia filtered,Carbon dissolved inorganic,Unit Carbon dissolved inorganic,Carbon dissolved organic,Unit Carbon dissolved organic,Carbon particulate organic,Unit Carbon particulate organic,Chloride dissolved,Unit Chloride dissolved,Chlorophyll A,Unit Chlorophyll A,Chlorophyll corrected,Unit Chlorophyll corrected,Nitrite and nitrate filtered,Unit Nitrite and nitrate filtered,Nitrite filtered,Unit Nitrite filtered,Nitrogen Kjeldahl total,Unit Nitrogen Kjeldahl total,Nitrogen particulate,Unit Nitrogen particulate,Nitrogen total,Unit Nitrogen total,Nitrogen total dissolved,Unit Nitrogen total dissolved,Phosphorus particulate,Unit Phosphorus particulate,Phosphorus soluble reactive,Unit Phosphorus soluble reactive,Phosphorus total,Unit Phosphorus total,Phosphorus total dissolved,Unit Phosphorus total dissolved,Phosphorus total filtered,Unit Phosphorus total filtered,SiO2,Unit SiO2,Silica soluble reactive,Unit Silica soluble reactive,Specific conductance,Unit Specific conductance,Total suspended solids (non-filterable residue),Unit Total suspended solids (non-filterable residue),Turbidity,Unit Turbidity
205,2016-08-25,0.032,mg/L,,,,,,,81.8,mg/L,,,,,2.39,mg/L,,,,,,,,,,,,,0.0634,mg/L,0.212,mg/L,0.066,mg/L,,,,,,,,,186.0,mg/L,,
206,2016-08-26,0.034,mg/L,,,,,,,87.9,mg/L,,,,,2.31,mg/L,,,,,,,,,,,,,0.0534,mg/L,0.22,mg/L,0.0582,mg/L,,,,,,,,,210.33,mg/L,,
207,2016-08-29,0.047,mg/L,,,,,,,52.3,mg/L,19.9,µg/L,13.0,µg/L,2.81,mg/L,,,0.594,mg/L,,,,,,,,,0.0561,mg/L,0.2205,mg/L,0.061649999999999996,mg/L,,,,,,,,,220.94,mg/L,,
208,2016-08-31,0.024,mg/L,,,,,,,55.3,mg/L,,,,,4.14,mg/L,,,,,,,,,,,,,0.0628,mg/L,0.194,mg/L,0.0673,mg/L,,,,,,,,,151.9,mg/L,,
209,2016-09-01,0.027,mg/L,,,,,,,63.2,mg/L,,,,,3.73,mg/L,,,,,,,,,,,,,0.0529,mg/L,0.168,mg/L,0.0574,mg/L,,,,,,,,,152.78,mg/L,,
210,2016-09-06,0.016,mg/L,,,,,,,87.45,mg/L,37.4,µg/L,27.5,µg/L,2.78,mg/L,,,0.55,mg/L,,,,,,,,,0.012199999999999999,mg/L,0.11099999999999999,mg/L,0.018250000000000002,mg/L,,,,,,,,,110.19,mg/L,,
211,2016-09-12,0.065,mg/L,,,,,,,98.4,mg/L,,,,,2.04,mg/L,,,,,,,,,,,,,0.0007,mg/L,0.158,mg/L,0.0084,mg/L,,,,,,,,,173.94,mg/L,,
212,2016-09-19,0.015,mg/L,,,,,,,98.2,mg/L,62.4,µg/L,56.5,µg/L,2.73,mg/L,,,0.531,mg/L,,,,,,,,,0.0211,mg/L,0.146,mg/L,0.0283,mg/L,,,,,,,,,154.0,mg/L,,
213,2016-10-03,0.035,mg/L,,,,,,,102.0,mg/L,1.6,µg/L,0.8,µg/L,4.1,mg/L,,,0.634,mg/L,,,,,,,,,0.0578,mg/L,0.126,mg/L,0.0654,mg/L,,,,,,,,,134.62,mg/L,,
214,2016-10-11,0.014,mg/L,,,,,,,81.3,mg/L,,,,,3.03,mg/L,,,0.498,mg/L,,,,,,,,,0.027,mg/L,0.109,mg/L,0.0318,mg/L,,,,,,,,,7.37,mg/L,,
215,2016-10-12,0.005,mg/L,,,,,,,0.02,mg/L,,,,,0.006,mg/L,,,0.014,mg/L,,,,,,,,,0.0006,mg/L,0.0009,mg/L,0.0009,mg/L,,,,,,,,,0.0,mg/L,,
216,2016-10-17,0.0115,mg/L,,,,,,,100.45,mg/L,12.1,µg/L,10.9,µg/L,4.1,mg/L,,,0.5965,mg/L,,,,,,,,,0.017,mg/L,0.10830000000000001,mg/L,0.02005,mg/L,,,,,,,,,73.4,mg/L,,
217,2016-10-18,0.006,mg/L,,,,,,,0.01,mg/L,,,,,0.007,mg/L,,,0.017,mg/L,,,,,,,,,0.0004,mg/L,0.0005,mg/L,0.0007,mg/L,,,,,,,,,0.2,mg/L,,
218,2016-10-31,0.0405,mg/L,,,,,,,79.3,mg/L,1.8,µg/L,1.5,µg/L,2.1865,mg/L,,,0.726,mg/L,,,,,,,,,0.07785,mg/L,0.1395,mg/L,0.08549999999999999,mg/L,,,,,,,,,35.0,mg/L,,
219,2016-11-01,0.005,mg/L,,,,,,,0.18,mg/L,,,,,0.013,mg/L,,,0.022,mg/L,,,,,,,,,0.0008,mg/L,0.0005,mg/L,0.0022,mg/L,,,,,,,,,0.4,mg/L,,
220,2016-11-14,0.009,mg/L,,,,,,,88.85,mg/L,4.9,µg/L,4.1,µg/L,7.63,mg/L,,,0.586,mg/L,,,,,,,,,0.017,mg/L,0.05105,mg/L,0.0277,mg/L,,,,,,,,,19.314999999999998,mg/L,,
221,2016-11-15,0.005,mg/L,,,,,,,0.23,mg/L,,,,,0.019,mg/L,,,0.014,mg/L,,,,,,,,,0.0003,mg/L,0.0021000000000000003,mg/L,,,,,,,,,,,0.2,mg/L,,
222,2016-11-28,0.009666666666666667,mg/L,,,,,,,87.00999999999999,mg/L,6.4,µg/L,5.3,µg/L,3.2016666666666667,mg/L,,,0.38400000000000006,mg/L,,,,,,,,,0.003466666666666667,mg/L,0.029800000000000004,mg/L,0.012133333333333335,mg/L,,,,,,,,,11.816666666666668,mg/L,,
223,2016-12-12,0.037,mg/L,,,,,,,83.6,mg/L,5.7,µg/L,4.3,µg/L,6.05,mg/L,,,0.54,mg/L,,,,,,,,,0.018,mg/L,0.0516,mg/L,0.0264,mg/L,,,,,,,,,14.5,mg/L,,
224,2016-12-20,0.029500000000000002,mg/L,,,,,,,58.005,mg/L,,,,,3.3485,mg/L,,,0.338,mg/L,,,,,,,,,0.0072499999999999995,mg/L,0.0205,mg/L,0.01395,mg/L,,,,,,,,,11.79,mg/L,,
225,2016-12-25,0.018,mg/L,,,,,,,126.0,mg/L,,,,,7.02,mg/L,,,0.483,mg/L,,,,,,,,,0.0095,mg/L,0.0243,mg/L,0.0164,mg/L,,,,,,,,,4.0,mg/L,,
226,2017-01-04,0.016,mg/L,,,,,,,0.03,mg/L,,,,,0.007,mg/L,,,0.022,mg/L,,,,,,,,,0.0005,mg/L,0.0005,mg/L,0.0005,mg/L,,,,,,,,,0.2,mg/L,,
227,2017-01-09,0.04833333333333334,mg/L,,,,,,,40.60666666666666,mg/L,1.6,µg/L,0.6,µg/L,7.470666666666666,mg/L,,,0.44366666666666665,mg/L,,,,,,,,,0.04963333333333333,mg/L,0.0685,mg/L,0.05266666666666667,mg/L,,,,,,,,,10.299999999999999,mg/L,,
228,2017-01-16,0.078,mg/L,,,,,,,35.5,mg/L,,,,,7.07,mg/L,,,0.68,mg/L,,,,,,,,,0.128,mg/L,0.209,mg/L,0.13,mg/L,,,,,,,,,93.71,mg/L,,
229,2017-01-17,0.007,mg/L,,,,,,,0.02,mg/L,,,,,0.009,mg/L,,,0.014,mg/L,,,,,,,,,0.0002,mg/L,0.0005,mg/L,0.0005,mg/L,,,,,,,,,-0.2,mg/L,,
230,2017-01-23,0.04566666666666667,mg/L,,,,,,,38.16666666666667,mg/L,4.5,µg/L,1.1,µg/L,5.373333333333334,mg/L,,,0.45199999999999996,mg/L,,,,,,,,,0.04053333333333333,mg/L,0.08783333333333333,mg/L,0.04406666666666667,mg/L,,,,,,,,,60.73,mg/L,,
231,2017-01-26,0.032,mg/L,,,,,,,43.0,mg/L,,,,,9.34,mg/L,,,0.135,mg/L,,,,,,,,,0.0591,mg/L,0.108,mg/L,0.0667,mg/L,,,,,,,,,47.27,mg/L,,
232,2017-01-30,0.038,mg/L,,,,,,,60.0,mg/L,,,,,9.21,mg/L,,,0.555,mg/L,,,,,,,,,0.0421,mg/L,0.0686,mg/L,0.046,mg/L,,,,,,,,,28.75,mg/L,,
233,2017-01-31,0.006,mg/L,,,,,,,0.01,mg/L,,,,,0.007,mg/L,,,0.049,mg/L,,,,,,,,,0.0005,mg/L,0.0005,mg/L,0.0005,mg/L,,,,,,,,,0.73,mg/L,,
234,2017-02-02,0.061,mg/L,,,,,,,77.5,mg/L,,,,,8.7,mg/L,,,0.533,mg/L,,,,,,,,,0.0371,mg/L,0.0638,mg/L,0.04,mg/L,,,,,,,,,27.95,mg/L,,
235,2017-02-06,0.04,mg/L,,,,,,,52.505,mg/L,,,,,4.1705,mg/L,,,0.3095,mg/L,,,,,,,,,0.017400000000000002,mg/L,0.028999999999999998,mg/L,0.01965,mg/L,,,,,,,,,27.84,mg/L,,
236,2017-02-09,0.084,mg/L,,,,,,,63.0,mg/L,,,,,6.29,mg/L,,,0.726,mg/L,,,,,,,,,0.0771,mg/L,0.309,mg/L,0.0801,mg/L,,,,,,,,,308.18,mg/L,,
237,2017-02-13,0.03733333333333333,mg/L,,,,,,,42.50333333333333,mg/L,2.1,µg/L,1.0,µg/L,5.460999999999999,mg/L,,,0.4123333333333334,mg/L,,,,,,,,,0.029633333333333334,mg/L,0.0578,mg/L,0.0331,mg/L,,,,,,,,,29.043333333333333,mg/L,,
238,2017-02-16,0.025,mg/L,,,,,,,110.0,mg/L,,,,,7.76,mg/L,,,0.466,mg/L,,,,,,,,,0.0273,mg/L,0.0694,mg/L,0.0343,mg/L,,,,,,,,,48.0,mg/L,,
239,2017-02-21,0.0185,mg/L,,,,,,,40.805,mg/L,,,,,3.938,mg/L,,,0.245,mg/L,,,,,,,,,0.011550000000000001,mg/L,0.04575,mg/L,0.0137,mg/L,,,,,,,,,43.385,mg/L,,
240,2017-02-23,0.024,mg/L,,,,,,,57.6,mg/L,,,,,8.33,mg/L,,,0.528,mg/L,,,,,,,,,0.0249,mg/L,0.0701,mg/L,0.0289,mg/L,,,,,,,,,63.41,mg/L,,
241,2017-02-27,0.0225,mg/L,,,,,,,26.755,mg/L,,,,,4.3125,mg/L,,,0.315,mg/L,,,,,,,,,0.015899999999999997,mg/L,0.05175,mg/L,0.0185,mg/L,,,,,,,,,97.46000000000001,mg/L,,
242,2017-03-02,0.062,mg/L,,,,,,,41.9,mg/L,,,,,6.19,mg/L,,,0.815,mg/L,,,,,,,,,0.0657,mg/L,0.642,mg/L,0.0744,mg/L,,,,,,,,,385.22,mg/L,,
243,2017-03-06,0.031,mg/L,,,,,,,27.96,mg/L,,,,,3.539,mg/L,,,0.354,mg/L,,,,,,,,,0.029500000000000002,mg/L,0.07625,mg/L,0.0366,mg/L,,,,,,,,,26.71,mg/L,,
244,2017-03-09,0.108,mg/L,,,,,,,84.2,mg/L,,,,,6.63,mg/L,,,0.652,mg/L,,,,,,,,,0.0463,mg/L,0.168,mg/L,0.0514,mg/L,,,,,,,,,88.44,mg/L,,
245,2017-03-13,0.07200000000000001,mg/L,,,,,,,29.565,mg/L,,,,,3.7745,mg/L,,,0.3895,mg/L,,,,,,,,,0.01565,mg/L,0.03745,mg/L,0.018600000000000002,mg/L,,,,,,,,,13.65,mg/L,,
246,2017-03-16,0.142,mg/L,,,,,,,76.2,mg/L,,,,,7.74,mg/L,,,0.682,mg/L,,,,,,,,,0.0275,mg/L,0.0696,mg/L,0.0342,mg/L,,,,,,,,,24.41,mg/L,,
247,2017-03-18,0.177,mg/L,,,,,,,89.4,mg/L,,,,,7.55,mg/L,,,0.727,mg/L,,,,,,,,,0.0276,mg/L,0.0653,mg/L,0.0347,mg/L,,,,,,,,,30.45,mg/L,,
248,2017-03-19,0.226,mg/L,,,,,,,98.3,mg/L,,,,,7.54,mg/L,,,0.74,mg/L,,,,,,,,,0.0201,mg/L,0.0636,mg/L,0.0273,mg/L,,,,,,,,,31.67,mg/L,,
249,2017-03-20,0.19,mg/L,,,,,,,103.85,mg/L,3.6,µg/L,3.2,µg/L,7.365,mg/L,,,0.6785,mg/L,,,,,,,,,0.02005,mg/L,0.0527,mg/L,0.027549999999999998,mg/L,,,,,,,,,29.52,mg/L,,
250,2017-03-21,0.0535,mg/L,,,,,,,51.01,mg/L,,,,,3.608,mg/L,,,0.306,mg/L,,,,,,,,,0.011200000000000002,mg/L,0.0325,mg/L,0.01495,mg/L,,,,,,,,,20.0,mg/L,,
251,2017-03-23,0.176,mg/L,,,,,,,82.6,mg/L,,,,,7.09,mg/L,,,0.668,mg/L,,,,,,,,,0.0152,mg/L,0.038,mg/L,0.0216,mg/L,,,,,,,,,44.0,mg/L,,
252,2017-03-24,0.061,mg/L,,,,,,,87.4,mg/L,,,,,6.88,mg/L,,,0.567,mg/L,,,,,,,,,0.0139,mg/L,0.0358,mg/L,0.0189,mg/L,,,,,,,,,31.33,mg/L,,
253,2017-03-25,0.043,mg/L,,,,,,,84.3,mg/L,,,,,6.8,mg/L,,,0.593,mg/L,,,,,,,,,0.0111,mg/L,0.0332,mg/L,0.0169,mg/L,,,,,,,,,55.26,mg/L,,
254,2017-03-26,0.02,mg/L,,,,,,,76.7,mg/L,,,,,6.71,mg/L,,,0.564,mg/L,,,,,,,,,0.0136,mg/L,0.0417,mg/L,0.0199,mg/L,,,,,,,,,93.09,mg/L,,
255,2017-03-27,0.0295,mg/L,,,,,,,32.655,mg/L,,,,,3.1984999999999997,mg/L,,,0.34600000000000003,mg/L,,,,,,,,,0.0139,mg/L,0.057550000000000004,mg/L,0.01795,mg/L,,,,,,,,,68.745,mg/L,,
256,2017-03-28,0.008,mg/L,,,,,,,73.2,mg/L,,,,,6.35,mg/L,,,0.573,mg/L,,,,,,,,,0.0225,mg/L,0.0679,mg/L,0.0317,mg/L,,,,,,,,,88.07,mg/L,,
257,2017-03-29,0.013,mg/L,,,,,,,69.7,mg/L,,,,,6.63,mg/L,,,0.51,mg/L,,,,,,,,,0.0132,mg/L,0.0949,mg/L,0.0212,mg/L,,,,,,,,,62.0,mg/L,,
258,2017-03-30,0.012,mg/L,,,,,,,64.0,mg/L,,,,,7.23,mg/L,,,0.494,mg/L,,,,,,,,,0.0109,mg/L,0.0981,mg/L,0.0235,mg/L,,,,,,,,,78.31,mg/L,,
259,2017-03-31,0.043,mg/L,,,,,,,32.6,mg/L,,,,,4.93,mg/L,,,0.758,mg/L,,,,,,,,,0.0772,mg/L,0.818,mg/L,0.0788,mg/L,,,,,,,,,843.53,mg/L,,
260,2017-04-01,0.131,mg/L,,,,,,,63.3,mg/L,,,,,4.96,mg/L,,,0.735,mg/L,,,,,,,,,0.0448,mg/L,0.293,mg/L,0.0548,mg/L,,,,,,,,,,,,
261,2017-04-02,0.053,mg/L,,,,,,,47.8,mg/L,,,,,6.98,mg/L,,,0.648,mg/L,,,,,,,,,0.0412,mg/L,0.204,mg/L,0.0491,mg/L,,,,,,,,,,,,
262,2017-04-03,0.005,mg/L,,,,,,,0.01,mg/L,,,,,0.006,mg/L,,,0.014,mg/L,,,,,,,,,0.0002,mg/L,0.0005,mg/L,0.0008,mg/L,,,,,,,,,,,,
263,2017-04-04,0.046,mg/L,,,,,,,52.95,mg/L,4.2,µg/L,2.9,µg/L,6.985,mg/L,,,0.6020000000000001,mg/L,,,,,,,,,0.0281,mg/L,0.0969,mg/L,0.0346,mg/L,,,,,,,,,79.0,mg/L,,
264,2017-04-05,0.034,mg/L,,,,,,,52.8,mg/L,,,,,6.52,mg/L,,,0.6,mg/L,,,,,,,,,0.0231,mg/L,0.222,mg/L,0.03,mg/L,,,,,,,,,,,,
265,2017-04-06,0.053,mg/L,,,,,,,64.0,mg/L,,,,,6.47,mg/L,,,0.628,mg/L,,,,,,,,,0.0206,mg/L,0.157,mg/L,0.0265,mg/L,,,,,,,,,,,,
266,2017-04-07,0.03,mg/L,,,,,,,52.6,mg/L,,,,,6.46,mg/L,,,0.668,mg/L,,,,,,,,,0.0287,mg/L,0.139,mg/L,0.0356,mg/L,,,,,,,,,,,,
267,2017-04-08,0.03,mg/L,,,,,,,52.2,mg/L,,,,,5.92,mg/L,,,0.615,mg/L,,,,,,,,,0.0297,mg/L,0.272,mg/L,0.0362,mg/L,,,,,,,,,,,,
268,2017-04-10,0.0185,mg/L,,,,,,,21.01,mg/L,,,,,3.6774999999999998,mg/L,,,0.312,mg/L,,,,,,,,,0.0167,mg/L,0.08615,mg/L,0.020399999999999998,mg/L,,,,,,,,,,,,
269,2017-04-11,0.017,mg/L,,,,,,,61.8,mg/L,,,,,6.89,mg/L,,,0.524,mg/L,,,,,,,,,0.0008,mg/L,0.0473,mg/L,0.0077,mg/L,,,,,,,,,,,,
270,2017-04-18,0.006666666666666667,mg/L,,,,,,,42.13666666666666,mg/L,52.9,µg/L,47.6,µg/L,4.18,mg/L,,,0.36766666666666675,mg/L,,,,,,,,,0.0005333333333333333,mg/L,0.03303333333333333,mg/L,0.0049,mg/L,,,,,,,,,45.48,mg/L,,
271,2017-04-19,0.022,mg/L,,,,,,,66.1,mg/L,,,,,5.96,mg/L,,,0.517,mg/L,,,,,,,,,0.0011,mg/L,0.0257,mg/L,0.0076,mg/L,,,,,,,,,,,,
272,2017-04-20,0.023,mg/L,,,,,,,64.6,mg/L,,,,,5.88,mg/L,,,0.517,mg/L,,,,,,,,,0.0008,mg/L,0.0257,mg/L,0.0118,mg/L,,,,,,,,,,,,
273,2017-04-21,0.018,mg/L,,,,,,,62.5,mg/L,,,,,5.59,mg/L,,,0.577,mg/L,,,,,,,,,0.0016,mg/L,0.0585,mg/L,0.0101,mg/L,,,,,,,,,,,,
274,2017-04-22,0.107,mg/L,,,,,,,59.0,mg/L,,,,,4.44,mg/L,,,0.733,mg/L,,,,,,,,,0.0165,mg/L,0.109,mg/L,0.0251,mg/L,,,,,,,,,,,,
275,2017-04-23,0.138,mg/L,,,,,,,34.0,mg/L,,,,,5.72,mg/L,,,0.846,mg/L,,,,,,,,,0.0458,mg/L,0.259,mg/L,0.0542,mg/L,,,,,,,,,,,,
276,2017-04-24,0.055,mg/L,,,,,,,18.855,mg/L,,,,,3.2175,mg/L,,,0.441,mg/L,,,,,,,,,0.02,mg/L,0.0955,mg/L,0.02445,mg/L,,,,,,,,,,,,
277,2017-04-30,0.005,mg/L,,,,,,,55.6,mg/L,,,,,5.99,mg/L,,,0.658,mg/L,,,,,,,,,0.0012,mg/L,0.066,mg/L,0.0066,mg/L,,,,,,,,,,,,
278,2017-05-01,0.005,mg/L,,,,,,,28.055,mg/L,,,,,2.9875,mg/L,,,0.2895,mg/L,,,,,,,,,0.0006500000000000001,mg/L,0.0298,mg/L,0.0049,mg/L,,,,,,,,,,,,
279,2017-05-02,0.10300000000000002,mg/L,,,,,,,28.040000000000003,mg/L,15.600000000000001,µg/L,12.600000000000001,µg/L,3.4616666666666664,mg/L,,,0.6673333333333332,mg/L,,,,,,,,,0.027933333333333334,mg/L,0.26043333333333335,mg/L,0.03606666666666667,mg/L,,,,,,,,,238.795,mg/L,,
280,2017-05-05,0.0475,mg/L,,,,,,,33.95,mg/L,,,,,5.869999999999999,mg/L,,,0.7415,mg/L,,,,,,,,,0.030100000000000002,mg/L,0.2555,mg/L,0.0383,mg/L,,,,,,,,,206.42,mg/L,,
281,2017-05-06,0.082,mg/L,,,,,,,25.9,mg/L,,,,,4.46,mg/L,,,0.746,mg/L,,,,,,,,,0.0628,mg/L,0.35,mg/L,0.0703,mg/L,,,,,,,,,,,,
282,2017-05-07,0.061,mg/L,,,,,,,25.7,mg/L,,,,,6.1,mg/L,,,0.665,mg/L,,,,,,,,,0.0526,mg/L,0.322,mg/L,0.0601,mg/L,,,,,,,,,,,,
283,2017-05-08,0.0315,mg/L,,,,,,,10.905000000000001,mg/L,,,,,3.065,mg/L,,,0.3775,mg/L,,,,,,,,,0.036449999999999996,mg/L,0.12425,mg/L,0.04025,mg/L,,,,,,,,,,,,
284,2017-05-09,0.0625,mg/L,,,,,,,25.75,mg/L,5.5,µg/L,5.0,µg/L,6.245,mg/L,,,0.74,mg/L,,,,,,,,,0.0648,mg/L,0.1815,mg/L,0.07314999999999999,mg/L,,,,,,,,,88.2,mg/L,,
285,2017-05-10,0.038,mg/L,,,,,,,30.6,mg/L,,,,,6.5,mg/L,,,0.698,mg/L,,,,,,,,,0.0506,mg/L,0.116,mg/L,0.0583,mg/L,,,,,,,,,,,,
286,2017-05-11,0.028,mg/L,,,,,,,36.3,mg/L,,,,,6.69,mg/L,,,0.613,mg/L,,,,,,,,,0.0377,mg/L,0.0997,mg/L,0.0443,mg/L,,,,,,,,,,,,
287,2017-05-12,0.013,mg/L,,,,,,,40.7,mg/L,,,,,6.62,mg/L,,,0.6,mg/L,,,,,,,,,0.0288,mg/L,0.106,mg/L,0.0333,mg/L,,,,,,,,,,,,
288,2017-05-13,0.01,mg/L,,,,,,,44.8,mg/L,,,,,6.27,mg/L,,,0.578,mg/L,,,,,,,,,0.0182,mg/L,0.0789,mg/L,0.0261,mg/L,,,,,,,,,,,,
289,2017-05-15,0.0055,mg/L,,,,,,,25.654999999999998,mg/L,,,,,3.084,mg/L,,,0.31799999999999995,mg/L,,,,,,,,,0.00105,mg/L,0.03605,mg/L,0.00465,mg/L,,,,,,,,,,,,
290,2017-05-16,0.015,mg/L,,,,,,,58.8,mg/L,53.8,µg/L,50.1,µg/L,5.675,mg/L,,,0.59,mg/L,,,,,,,,,0.0010999999999999998,mg/L,0.10775000000000001,mg/L,0.00735,mg/L,,,,,,,,,44.96,mg/L,,
291,2017-05-17,0.022,mg/L,,,,,,,64.9,mg/L,,,,,5.23,mg/L,,,0.556,mg/L,,,,,,,,,0.001,mg/L,0.0604,mg/L,0.0054,mg/L,,,,,,,,,,,,
292,2017-05-18,0.02,mg/L,,,,,,,64.9,mg/L,,,,,5.19,mg/L,,,0.533,mg/L,,,,,,,,,0.0008,mg/L,0.0395,mg/L,0.0051,mg/L,,,,,,,,,,,,
293,2017-05-19,0.021,mg/L,,,,,,,65.7,mg/L,,,,,5.25,mg/L,,,0.531,mg/L,,,,,,,,,0.0009,mg/L,0.0612,mg/L,0.0057,mg/L,,,,,,,,,,,,
294,2017-05-20,0.027,mg/L,,,,,,,64.3,mg/L,,,,,5.34,mg/L,,,0.522,mg/L,,,,,,,,,0.0009,mg/L,0.0706,mg/L,0.0056,mg/L,,,,,,,,,,,,
295,2017-05-21,0.026,mg/L,,,,,,,55.6,mg/L,,,,,5.34,mg/L,,,0.515,mg/L,,,,,,,,,0.0006,mg/L,0.0747,mg/L,0.0056,mg/L,,,,,,,,,,,,
296,2017-05-22,0.0195,mg/L,,,,,,,28.705,mg/L,,,,,2.9274999999999998,mg/L,,,0.28950000000000004,mg/L,,,,,,,,,0.001,mg/L,0.0391,mg/L,0.0033,mg/L,,,,,,,,,,,,
297,2017-05-24,0.023,mg/L,,,,,,,70.1,mg/L,,,,,5.35,mg/L,,,0.626,mg/L,,,,,,,,,0.0012,mg/L,0.11,mg/L,0.0074,mg/L,,,,,,,,,,,,
298,2017-05-25,0.026,mg/L,,,,,,,55.8,mg/L,,,,,5.28,mg/L,,,0.573,mg/L,,,,,,,,,0.0015,mg/L,0.102,mg/L,0.0054,mg/L,,,,,,,,,,,,
299,2017-05-26,0.05,mg/L,,,,,,,49.7,mg/L,,,,,4.69,mg/L,,,0.632,mg/L,,,,,,,,,0.0044,mg/L,0.106,mg/L,0.009,mg/L,,,,,,,,,,,,
300,2017-05-27,0.163,mg/L,,,,,,,41.6,mg/L,,,,,7.37,mg/L,,,1.17,mg/L,,,,,,,,,0.0838,mg/L,0.267,mg/L,0.0923,mg/L,,,,,,,,,,,,
301,2017-05-28,0.042,mg/L,,,,,,,42.6,mg/L,,,,,7.9,mg/L,,,0.827,mg/L,,,,,,,,,0.0187,mg/L,0.139,mg/L,0.0271,mg/L,,,,,,,,,,,,
302,2017-05-29,0.0135,mg/L,,,,,,,21.51,mg/L,,,,,4.08,mg/L,,,0.3805,mg/L,,,,,,,,,0.00655,mg/L,0.040850000000000004,mg/L,0.0109,mg/L,,,,,,,,,,,,
303,2017-05-30,0.018000000000000002,mg/L,,,,,,,44.65,mg/L,,,,,8.695,mg/L,,,0.723,mg/L,,,,,,,,,0.01175,mg/L,0.10189999999999999,mg/L,0.0194,mg/L,,,,,,,,,62.88,mg/L,,
304,2017-05-31,0.012,mg/L,,,,,,,46.5,mg/L,,,,,8.46,mg/L,,,0.682,mg/L,,,,,,,,,0.0064,mg/L,0.0926,mg/L,0.0141,mg/L,,,,,,,,,,,,
305,2017-06-01,0.009,mg/L,,,,,,,48.9,mg/L,,,,,7.85,mg/L,,,0.636,mg/L,,,,,,,,,0.0081,mg/L,0.0999,mg/L,0.0152,mg/L,,,,,,,,,,,,
306,2017-06-02,0.007,mg/L,,,,,,,53.3,mg/L,,,,,7.68,mg/L,,,0.681,mg/L,,,,,,,,,0.0007,mg/L,0.0727,mg/L,0.0073,mg/L,,,,,,,,,,,,
307,2017-06-03,0.008,mg/L,,,,,,,52.6,mg/L,,,,,7.73,mg/L,,,0.642,mg/L,,,,,,,,,0.0003,mg/L,0.0825,mg/L,0.0122,mg/L,,,,,,,,,,,,
308,2017-06-04,0.0085,mg/L,,,,,,,28.005,mg/L,,,,,3.9135,mg/L,,,0.3385,mg/L,,,,,,,,,0.00035,mg/L,0.033350000000000005,mg/L,0.00475,mg/L,,,,,,,,,,,,
309,2017-06-05,0.005,mg/L,,,,,,,59.8,mg/L,,,,,7.28,mg/L,,,0.605,mg/L,,,,,,,,,0.0003,mg/L,0.0667,mg/L,0.0098,mg/L,,,,,,,,,,,,
310,2017-06-06,0.025,mg/L,,,,,,,63.4,mg/L,,,,,6.57,mg/L,,,0.655,mg/L,,,,,,,,,0.001,mg/L,0.085,mg/L,0.0068,mg/L,,,,,,,,,,,,
311,2017-06-07,0.027,mg/L,,,,,,,67.6,mg/L,,,,,6.96,mg/L,,,0.646,mg/L,,,,,,,,,0.0044,mg/L,0.0644,mg/L,0.0116,mg/L,,,,,,,,,,,,
312,2017-06-08,0.013,mg/L,,,,,,,58.7,mg/L,,,,,4.86,mg/L,,,0.552,mg/L,,,,,,,,,0.0006,mg/L,0.0668,mg/L,0.0061,mg/L,,,,,,,,,,,,
313,2017-06-09,0.013,mg/L,,,,,,,68.9,mg/L,,,,,4.88,mg/L,,,0.563,mg/L,,,,,,,,,0.0033,mg/L,0.0863,mg/L,0.0099,mg/L,,,,,,,,,,,,
314,2017-06-11,0.013,mg/L,,,,,,,72.1,mg/L,,,,,5.63,mg/L,,,0.547,mg/L,,,,,,,,,0.0049,mg/L,0.0809,mg/L,0.0116,mg/L,,,,,,,,,,,,
315,2017-06-12,0.011,mg/L,,,,,,,36.655,mg/L,,,,,2.7515,mg/L,,,0.28550000000000003,mg/L,,,,,,,,,0.00125,mg/L,0.04245,mg/L,0.005350000000000001,mg/L,,,,,,,,,,,,
316,2017-06-13,0.02,mg/L,,,,,,,77.94999999999999,mg/L,,,,,5.1899999999999995,mg/L,,,0.5445,mg/L,,,,,,,,,0.0015999999999999999,mg/L,0.088,mg/L,0.0074,mg/L,,,,,,,,,59.95,mg/L,,
317,2017-06-14,0.007,mg/L,,,,,,,80.6,mg/L,,,,,4.76,mg/L,,,0.544,mg/L,,,,,,,,,0.0003,mg/L,0.0612,mg/L,0.0068,mg/L,,,,,,,,,,,,
318,2017-06-15,0.014,mg/L,,,,,,,80.1,mg/L,,,,,4.69,mg/L,,,0.534,mg/L,,,,,,,,,0.001,mg/L,0.0488,mg/L,0.0096,mg/L,,,,,,,,,,,,
319,2017-06-16,0.022,mg/L,,,,,,,78.1,mg/L,,,,,4.62,mg/L,,,0.597,mg/L,,,,,,,,,0.0006,mg/L,0.0584,mg/L,0.0079,mg/L,,,,,,,,,,,,
320,2017-06-17,0.025,mg/L,,,,,,,76.7,mg/L,,,,,3.94,mg/L,,,0.538,mg/L,,,,,,,,,0.0008,mg/L,0.082,mg/L,0.0069,mg/L,,,,,,,,,,,,
