Date,code,"TP, mg/L as P"
2013-06-21,0,0.1122
2013-06-22,0,0.1212
2013-06-23,0,0.13145
2013-06-24,0,0.29259999999999997
2013-06-25,0,0.2186
2013-06-26,0,0.1864
2013-06-27,0,0.20615
2013-06-28,0,0.22655
2013-06-29,0,0.1477
2013-06-30,0,0.1867
2013-07-01,0,0.17556666666666668
2013-07-02,0,0.1291
2013-07-03,0,0.47459999999999997
2013-07-04,0,0.4232
2013-07-05,0,0.35955
2013-07-06,0,0.3819
2013-07-07,0,0.3206
2013-07-08,0,0.254775
2013-07-09,0,0.40680000000000005
2013-07-10,0,0.45846666666666663
2013-07-11,0,0.3647666666666667
2013-07-12,0,0.32005
2013-07-13,0,0.2793
2013-07-14,0,0.2292
2013-07-15,0,0.20333333333333334
2013-07-16,0,0.1841
2013-07-17,0,0.1665
2013-07-18,0,0.1539
2013-07-19,0,0.1379
2013-07-20,0,0.27626666666666666
2013-07-21,0,0.4710666666666667
2013-07-22,0,0.35772499999999996
2013-07-23,0,0.31806666666666666
2013-07-24,0,0.27395
2013-07-25,0,0.2459
2013-07-26,0,0.2161
2013-07-27,0,0.1791
2013-07-28,0,0.1594
2013-07-29,0,0.1819666666666667
2013-07-30,0,0.1967
2013-07-31,0,0.1181
2013-08-01,0,0.0953
2013-08-02,0,0.0729
2013-08-03,0,0.18365
2013-08-04,0,0.4267
2013-08-05,0,0.34040000000000004
2013-08-06,0,0.2129
2013-08-07,0,0.1681
2013-08-08,0,0.2084
2013-08-09,0,0.31073333333333336
2013-08-10,0,0.2543666666666667
2013-08-11,0,0.21275
2013-08-12,0,0.16493333333333335
2013-08-13,0,0.1753
2013-08-14,0,0.1589
2013-08-15,0,0.0848
2013-08-16,0,0.0689
2013-08-17,0,0.0907
2013-08-18,0,0.0775
2013-08-19,0,0.084
2013-08-20,0,0.0906
2013-08-21,0,0.0758
2013-08-22,0,0.0804
2013-08-23,0,0.1182
2013-08-24,0,0.0702
2013-08-25,0,0.0704
2013-08-26,0,0.08660000000000001
2013-08-27,0,0.0933
2013-08-28,0,0.1424
2013-08-29,0,0.1539
2013-08-30,0,0.1712
2013-08-31,0,0.2022
2013-09-01,0,0.1978
2013-09-02,0,0.2006
2013-09-03,0,0.20565
2013-09-04,0,0.1991
2013-09-05,0,0.1775
2013-09-06,0,0.1618
2013-09-07,0,0.155
2013-09-08,0,0.1668
2013-09-09,0,0.15866666666666665
2013-09-10,0,0.1674
2013-09-11,0,0.1849
2013-09-12,0,0.1964
2013-09-13,0,0.2552
2013-09-14,0,0.2653
2013-09-15,0,0.2663
2013-09-16,0,0.2743333333333333
2013-09-17,0,0.2967
2013-09-18,0,0.2632
2013-09-19,0,0.2184
2013-09-20,0,0.2077
2013-09-21,0,0.18945
2013-09-22,0,0.2065
2013-09-23,0,0.18856666666666666
2013-09-24,0,0.1634
2013-09-25,0,0.1576
2013-09-26,0,0.1457
2013-09-27,0,0.1404
2013-09-28,0,0.134
2013-09-29,0,0.1312
2013-09-30,0,0.13886666666666667
2013-10-01,0,0.1553
2013-10-02,0,0.161
2013-10-03,0,0.1741
2013-10-04,0,0.16515000000000002
2013-10-05,0,0.39396666666666674
2013-10-06,0,0.5830666666666666
2013-10-07,0,0.4345
2013-10-08,0,0.3371
2013-10-09,0,0.27849999999999997
2013-10-10,0,0.2015
2013-10-11,0,0.1638
2013-10-12,0,0.1409
2013-10-13,0,0.1293
2013-10-14,0,0.11530000000000001
2013-10-15,0,0.0806
2013-10-16,0,0.0735
2013-10-17,0,0.0766
2013-10-18,0,0.0835
2013-10-19,0,0.0682
2013-10-20,0,0.0739
2013-10-21,0,0.0797
2013-10-22,0,0.0739
2013-10-23,0,0.0574
2013-10-24,0,0.0432
2013-10-25,0,0.0369
2013-10-26,0,0.0325
2013-10-27,0,0.0326
2013-10-28,0,0.03933333333333333
2013-10-29,0,0.0434
2013-10-30,0,0.0447
2013-10-31,0,0.0489
2013-11-01,0,0.32726666666666665
2013-11-02,0,0.3953333333333333
2013-11-03,0,0.3245
2013-11-04,0,0.21636666666666668
2013-11-05,0,0.1509
2013-11-06,0,0.1224
2013-11-07,0,0.1133
2013-11-08,0,0.0966
2013-11-09,0,0.087
2013-11-10,0,0.0744
2013-11-11,0,0.06936666666666667
2013-11-12,0,0.067
2013-11-13,0,0.054
2013-11-14,0,0.0476
2013-11-15,0,0.044
2013-11-16,0,0.0357
2013-11-17,0,0.0338
2013-11-18,0,0.08852499999999999
2013-11-19,0,0.7133666666666666
2013-11-20,0,0.48353333333333337
2013-11-21,0,0.2949
2013-11-22,0,0.1724
2013-11-23,0,0.1313
2013-11-24,0,0.1253
2013-11-25,0,0.12013333333333336
2013-11-26,0,0.0962
2013-11-27,0,0.0816
2013-11-28,0,0.0797
2013-11-29,0,0.0724
2013-11-30,0,0.0631
2013-12-01,0,0.0575
2013-12-02,0,0.057
2013-12-03,0,0.0402
2013-12-04,0,0.036
2013-12-05,0,0.0351
2013-12-06,0,0.037
2013-12-07,0,0.0421
2013-12-08,0,0.0447
2013-12-09,0,2.8819666666666666
2013-12-10,0,0.0545
2013-12-11,0,0.0566
2013-12-12,0,0.0543
2013-12-13,0,0.0442
2013-12-14,0,0.0413
2013-12-15,0,0.0399
2013-12-16,0,0.05283333333333332
2013-12-17,0,0.0546
2013-12-18,0,0.0488
2013-12-19,0,0.0483
2013-12-20,0,0.0699
2013-12-21,0,0.3179
2013-12-22,0,0.6489
2013-12-23,0,0.6753
2013-12-24,0,0.6043
2013-12-25,0,0.4649
2013-12-26,0,0.3432
2013-12-27,0,0.2369
2013-12-28,0,0.1697
2013-12-29,0,0.1768
2013-12-30,0,0.1761
2013-12-31,0,0.1447
2014-01-01,0,0.1135
2014-01-02,0,0.0942
2014-01-03,0,0.08990000000000001
2014-01-04,0,0.0857
2014-01-05,0,0.0765
2014-01-06,0,0.0696
2014-01-07,0,0.0712
2014-01-08,0,0.0708
2014-01-09,0,0.0743
2014-01-10,0,0.0788
2014-01-11,0,0.1723
2014-01-12,0,0.3886
2014-01-13,0,0.2871333333333333
2014-01-14,0,0.2856
2014-01-15,0,0.27285
2014-01-16,0,0.2059
2014-01-17,0,0.1547
2014-01-18,0,0.1424
2014-01-19,0,0.1157
2014-01-20,0,0.1503
2014-01-21,0,0.1123
2014-01-22,0,0.1076
2014-01-23,0,0.1094
2014-01-24,0,0.0909
2014-01-25,0,0.086
2014-01-26,0,0.0882
2014-01-27,0,0.09496666666666669
2014-01-28,0,0.0907
2014-01-29,0,0.0893
2014-01-30,0,0.0902
2014-01-31,0,0.0968
2014-02-01,0,0.11325
2014-02-02,0,0.166
2014-02-03,0,0.209225
2014-02-04,0,0.21289999999999998
2014-02-05,0,0.189
2014-02-06,0,0.1717
2014-02-07,0,0.1524
2014-02-08,0,0.1372
2014-02-09,0,0.1251
2014-02-10,0,0.11383333333333334
2014-02-11,0,0.0989
2014-02-12,0,0.0955
2014-02-13,0,0.0977
2014-02-14,0,0.0988
2014-02-15,0,0.1048
2014-02-16,0,0.105
2014-02-17,0,0.10413333333333334
2014-02-18,0,0.0943
2014-02-19,0,0.0946
2014-02-20,0,0.104
2014-02-21,0,0.1869
2014-02-22,0,0.24710000000000001
2014-02-23,0,0.2782333333333333
2014-02-24,0,0.33630000000000004
2014-02-25,0,0.4785
2014-02-26,0,0.4186
2014-02-27,0,0.382
2014-02-28,0,0.358
2014-03-01,0,0.334
2014-03-02,0,0.309
2014-03-03,0,0.26153333333333334
2014-03-04,0,0.132
2014-03-05,0,0.1164
2014-03-06,0,0.1112
2014-03-07,0,0.1012
2014-03-08,0,0.098
2014-03-09,0,0.116
2014-03-10,0,0.15445
2014-03-11,0,0.36450000000000005
2014-03-12,0,0.35435
2014-03-13,0,0.2438
2014-03-14,0,0.1968
2014-03-15,0,0.34030000000000005
2014-03-16,0,0.2945333333333333
2014-03-17,0,0.2168
2014-03-18,0,0.1693
2014-03-19,0,0.1486
2014-03-20,0,0.1819
2014-03-21,0,0.2104
2014-03-22,0,0.1535
2014-03-23,0,0.1268
2014-03-24,0,0.14663333333333334
2014-03-25,0,0.095
2014-03-26,0,0.0864
2014-03-27,0,0.0832
2014-03-28,0,0.0789
2014-03-29,0,0.084
2014-03-30,0,0.0945
2014-03-31,0,0.08933333333333333
2014-04-01,0,0.0765
2014-04-02,0,0.0721
2014-04-03,0,0.22825
2014-04-04,0,0.8842666666666666
2014-04-05,0,0.6456333333333334
2014-04-06,0,0.3891
2014-04-07,0,0.24916666666666665
2014-04-08,0,0.53615
2014-04-09,0,0.4550666666666667
2014-04-10,0,0.2768
2014-04-11,0,0.1584
2014-04-12,0,0.1169
2014-04-13,0,0.0979
2014-04-14,0,0.09166666666666666
2014-04-15,0,0.0886
2014-04-16,0,0.23913333333333334
2014-04-17,0,0.21705
2014-04-18,0,0.1251
2014-04-19,0,0.0855
2014-04-20,0,0.0587
2014-04-21,0,0.039433333333333334
2014-04-22,0,0.0182
2014-04-23,0,0.0145
2014-04-24,0,0.0211
2014-04-25,0,0.0194
2014-04-26,0,0.0136
2014-04-27,0,0.0166
2014-04-28,0,0.0231
2014-04-29,0,0.0322
2014-04-30,0,0.0558
2014-05-01,0,0.0842
2014-05-02,0,0.0544
2014-05-03,0,0.047
2014-05-04,0,0.0472
2014-05-05,0,0.10740000000000001
2014-05-06,0,0.0328
2014-05-07,0,0.0172
2014-05-08,0,0.0145
2014-05-09,0,0.0206
2014-05-10,0,0.0201
2014-05-11,0,0.0286
2014-05-12,0,0.0846
2014-05-13,0,0.0478
2014-05-14,0,0.0575
2014-05-15,0,0.0849
2014-05-16,0,0.1956
2014-05-17,0,0.17885
2014-05-18,0,0.111
2014-05-19,0,0.08813333333333333
2014-05-20,0,0.0862
2014-05-21,0,0.0853
2014-05-22,0,0.18845
2014-05-23,0,0.24509999999999998
2014-05-24,0,0.1357
2014-05-25,0,0.1178
2014-05-26,0,0.1288
2014-05-27,0,0.11105
2014-05-28,0,0.1112
2014-05-29,0,0.1175
2014-05-30,0,0.1175
2014-05-31,0,0.0977
2014-06-01,0,0.0896
2014-06-02,0,0.0936
2014-06-03,0,0.1267
2014-06-04,0,0.1424
2014-06-05,0,0.1378
2014-06-06,0,0.1199
2014-06-07,0,0.1002
2014-06-08,0,0.1021
2014-06-09,0,0.10406666666666665
2014-06-10,0,0.1024
2014-06-11,0,0.1108
2014-06-12,0,0.112
2014-06-13,0,0.121
2014-06-14,0,0.1302
2014-06-15,0,0.1613
2014-06-16,0,0.1626
2014-06-17,0,0.1997
2014-06-18,0,0.2135
2014-06-19,0,0.189
2014-06-20,0,0.2851333333333334
2014-06-21,0,0.22503333333333334
2014-06-22,0,0.17404999999999998
2014-06-23,0,0.10567499999999999
2014-06-24,0,0.323
2014-06-25,0,0.5021333333333333
2014-06-26,0,0.3387
2014-06-27,0,0.263
2014-06-28,0,0.1944
2014-06-29,0,0.1556
2014-06-30,0,0.1325
2014-07-01,0,0.106
2014-07-02,0,0.0808
2014-07-03,0,0.092
2014-07-04,0,0.0857
2014-07-05,0,0.0684
2014-07-06,0,0.0552
2014-07-07,0,0.0596
2014-07-08,0,0.08745
2014-07-09,0,0.0826
2014-07-10,0,0.1049
2014-07-11,0,0.1013
2014-07-12,0,0.0984
2014-07-13,0,0.0998
2014-07-14,0,0.09713333333333334
2014-07-15,0,0.1158
2014-07-16,0,0.1316
2014-07-17,0,0.1307
2014-07-18,0,0.1549
2014-07-19,0,0.2053
2014-07-20,0,0.2134
2014-07-21,0,0.19635
2014-07-28,0,0.1809
2014-07-29,0,0.152
2014-07-30,0,0.149
2014-07-31,0,0.1597
2014-08-02,0,4.84
2014-08-03,0,0.2207
2014-08-04,0,0.15273333333333333
2014-08-05,0,0.1119
2014-08-06,0,0.1514
2014-08-07,0,0.1365
2014-08-08,0,0.1409
2014-08-09,0,0.1542
2014-08-10,0,0.1455
2014-08-11,0,0.1611
2014-08-12,0,0.1681
2014-08-13,0,0.3822
2014-08-14,0,0.2578
2014-08-15,0,0.2023
2014-08-16,0,0.1845
2014-08-17,0,0.187
2014-08-18,0,0.17320000000000002
2014-08-25,0,0.173
2014-08-26,0,0.1429
2014-08-27,0,0.1356
2014-08-28,0,0.141
2014-08-29,0,0.1358
2014-08-30,0,0.1409
2014-08-31,0,0.1483
2014-09-01,0,0.1674
2014-09-02,0,0.14825
2014-09-03,0,0.167
2014-09-04,0,0.1672
2014-09-05,0,0.1824
2014-09-06,0,0.2273
2014-09-07,0,0.303
2014-09-08,0,0.41853333333333326
2014-09-09,0,0.298
2014-09-10,0,0.21810000000000002
2014-09-11,0,0.3466333333333333
2014-09-12,0,0.36939999999999995
2014-09-13,0,0.2784
2014-09-14,0,0.2145
2014-09-15,0,0.19063333333333332
2014-09-16,0,0.1729
2014-09-17,0,0.173
2014-09-18,0,0.1793
2014-09-19,0,0.179
2014-09-20,0,0.1644
2014-09-21,0,0.1398
2014-09-22,0,0.14586666666666667
2014-09-23,0,0.1592
2014-09-24,0,0.1847
2014-09-25,0,0.1416
2014-09-26,0,0.1248
2014-09-27,0,0.124
2014-09-28,0,0.1262
2014-09-29,0,0.13513333333333333
2014-09-30,0,0.1046
2014-10-01,0,0.1297
2014-10-02,0,0.1479
2014-10-03,0,0.1582
2014-10-04,0,0.1656
2014-10-05,0,0.1878
2014-10-06,0,0.19530000000000003
2014-10-07,0,0.159
2014-10-08,0,0.1398
2014-10-09,0,0.1308
2014-10-10,0,0.1362
2014-10-11,0,0.1364
2014-10-12,0,0.1387
2014-10-13,0,0.1173
2014-10-14,0,0.0997
2014-10-15,0,0.0917
2014-10-16,0,0.1367
2014-10-17,0,0.1852
2014-10-18,0,0.1609
2014-10-19,0,0.1407
2014-10-20,0,0.12443333333333334
2014-10-21,0,0.107
2014-10-22,0,0.1211
2014-10-23,0,0.117
2014-10-24,0,0.1136
2014-10-25,0,0.11
2014-10-26,0,0.1129
2014-10-27,0,0.11563333333333332
2014-10-28,0,0.1156
2014-10-29,0,0.1337
2014-10-30,0,0.1634
2014-10-31,0,0.1574
2014-11-01,0,0.1567
2014-11-02,0,0.1399
2014-11-03,0,0.18366666666666667
2014-11-04,0,0.177
2014-11-05,0,0.1448
2014-11-06,0,0.162
2014-11-07,0,0.1488
2014-11-08,0,0.1347
2014-11-09,0,0.1387
2014-11-10,0,0.1542666666666667
2014-11-11,0,0.153
2014-11-12,0,0.141
2014-11-13,0,0.1407
2014-11-14,0,0.1345
2014-11-15,0,0.1366
2014-11-16,0,0.1348
2014-11-17,0,0.12560000000000002
2014-11-18,0,0.149
2014-11-19,0,0.159
2014-11-20,0,0.169
2014-11-21,0,0.208
2014-11-22,0,0.2033
2014-11-23,0,0.187
2014-11-24,0,0.21525
2014-11-25,0,0.421
2014-11-26,0,0.439
2014-11-27,0,0.237
2014-11-28,0,0.18
2014-11-29,0,0.148
2014-11-30,0,0.127
2014-12-01,0,0.114
2014-12-02,0,0.097
2014-12-03,0,0.089
2014-12-04,0,0.092
2014-12-05,0,0.093
2014-12-06,0,0.101
2014-12-07,0,0.107
2014-12-08,0,0.12913333333333332
2014-12-09,0,0.1421
2014-12-10,0,0.1386
2014-12-11,0,0.1265
2014-12-12,0,0.1169
2014-12-13,0,0.1204
2014-12-14,0,0.1049
2014-12-15,0,0.10713333333333334
2014-12-16,0,0.094
2014-12-17,0,0.107
2014-12-18,0,0.131
2014-12-19,0,0.114
2014-12-20,0,0.096
2014-12-21,0,0.106
2014-12-22,0,0.09
2014-12-23,0,0.084
2014-12-24,0,0.081
2014-12-25,0,0.223
2014-12-26,0,0.31
2014-12-27,0,0.213
2014-12-28,0,0.153
2014-12-29,0,0.128
2014-12-30,0,0.114
2014-12-31,0,0.107
2015-01-01,0,0.107
2015-01-02,0,0.105
2015-01-03,0,0.101
2015-01-04,0,0.362
2015-01-05,0,0.506
2015-01-22,0,0.177
2015-01-23,0,0.158
2015-01-24,0,0.143
2015-01-25,0,0.128
2015-01-26,0,0.116
2015-01-27,0,0.1103
2015-01-28,0,0.096
2015-01-29,0,0.1045
2015-02-03,0,0.10535
2015-02-04,0,0.108
2015-02-05,0,0.114
2015-02-06,0,0.12
2015-02-07,0,0.13
2015-02-08,0,0.137
2015-02-09,0,0.13266666666666668
2015-02-10,0,0.125
2015-02-11,0,0.117
2015-02-12,0,0.123
2015-02-13,0,0.108
2015-02-14,0,0.103
2015-02-15,0,0.107
2015-02-16,0,0.10933333333333334
2015-02-17,0,0.123
2015-02-18,0,0.126
2015-02-19,0,0.138
2015-02-20,0,0.154
2015-02-21,0,0.02
2015-02-22,0,0.02
2015-02-23,0,0.13570000000000002
2015-02-24,0,0.018
2015-02-25,0,0.1326
2015-02-26,0,0.1417
2015-02-27,0,0.152
2015-02-28,0,0.1537
2015-03-01,0,0.1436
2015-03-02,0,0.15286666666666668
2015-03-03,0,0.156
2015-03-04,0,0.042
2015-03-05,0,0.052
2015-03-06,0,0.065
2015-03-07,0,0.086
2015-03-08,0,0.087
2015-03-09,0,0.08966666666666667
2015-03-10,0,0.3125
2015-03-11,0,0.403
2015-03-12,0,0.43566666666666665
2015-03-13,0,0.3635
2015-03-14,0,0.354
2015-03-15,0,0.35733333333333334
2015-03-16,0,0.25497499999999995
2015-03-17,0,0.19829999999999998
2015-03-18,0,0.1576
2015-03-19,0,0.1246
2015-03-20,0,0.1028
2015-03-21,0,0.0988
2015-03-22,0,0.0825
2015-03-23,0,0.07153333333333334
2015-03-24,0,0.0537
2015-03-25,0,0.0608
2015-03-26,0,0.0831
2015-03-27,0,0.18436666666666665
2015-03-28,0,0.15244999999999997
2015-03-29,0,0.0959
2015-03-30,0,0.07893333333333334
2015-03-31,0,0.0577
2015-04-01,0,0.0422
2015-04-02,0,0.0509
2015-04-03,0,0.0626
2015-04-04,0,0.0669
2015-04-05,0,0.0583
2015-04-06,0,0.05179999999999999
2015-04-07,0,0.0447
2015-04-08,0,0.1983
2015-04-09,0,0.29209999999999997
2015-04-10,0,0.7208666666666667
2015-04-11,0,0.45073333333333326
2015-04-12,0,0.24925000000000003
2015-04-13,0,0.14303333333333332
2015-04-14,0,0.1076
2015-04-15,0,0.0947
2015-04-16,0,0.0759
2015-04-17,0,0.0682
2015-04-18,0,0.0609
2015-04-19,0,0.0599
2015-04-20,0,0.102525
2015-04-21,0,0.25033333333333335
2015-04-22,0,0.1575
2015-04-23,0,0.079
2015-04-24,0,0.044
2015-04-25,0,0.034
2015-04-26,0,0.03
2015-04-27,0,0.0345
2015-04-28,0,0.036
2015-05-04,0,0.0708
2015-05-05,0,0.0673
2015-05-06,0,0.0601
2015-05-07,0,0.0683
2015-05-08,0,0.0581
2015-05-09,0,0.0568
2015-05-10,0,0.0714
2015-05-11,0,0.1102
2015-05-12,0,0.114
2015-05-13,0,0.089
2015-05-14,0,0.065
2015-05-15,0,0.06
2015-05-16,0,0.064
2015-05-17,0,0.073
2015-05-18,0,0.0765
2015-05-19,0,0.08
2015-05-20,0,0.07
2015-05-21,0,0.058
2015-05-22,0,0.057
2015-05-23,0,0.054
2015-05-24,0,0.061
2015-05-25,0,0.07
2015-05-26,0,0.08135
2015-05-27,0,0.18795
2015-05-28,0,0.23120000000000002
2015-05-29,0,0.1764
2015-05-30,0,0.1358
2015-05-31,0,0.4610666666666667
2015-06-01,0,0.469875
2015-06-02,0,0.2493333333333333
2015-06-03,0,0.1845
2015-06-04,0,0.14
2015-06-05,0,0.117
2015-06-06,0,0.106
2015-06-07,0,0.101
2015-06-08,0,0.09999999999999999
2015-06-09,0,0.1162
2015-06-10,0,0.1482
2015-06-11,0,0.2632
2015-06-12,0,0.1133
2015-06-13,0,0.1241
2015-06-14,0,0.456
2015-06-15,0,0.422475
2015-06-16,0,0.5123333333333334
2015-06-17,0,0.35000000000000003
2015-06-18,0,0.261
2015-06-19,0,0.236
2015-06-20,0,0.171
2015-06-21,0,0.148
2015-06-22,0,0.1325
2015-06-23,0,0.1262
2015-06-24,0,0.1158
2015-06-25,0,0.1107
2015-06-26,0,0.1101
2015-06-27,0,0.2831666666666667
2015-06-28,0,0.3348333333333333
2015-06-29,0,0.28995000000000004
2015-06-30,0,0.2395
2015-07-01,0,0.215
2015-07-02,0,0.203
2015-07-03,0,0.185
2015-07-04,0,0.165
2015-07-05,0,0.14
2015-07-06,0,0.12103333333333333
2015-07-07,0,0.1218
2015-07-08,0,0.0988
2015-07-09,0,0.39285000000000003
2015-07-10,0,0.33926666666666666
2015-07-11,0,0.27790000000000004
2015-07-12,0,0.2506
2015-07-13,0,0.301775
2015-07-14,0,0.25886666666666663
2015-07-15,0,0.26980000000000004
2015-07-16,0,0.2384
2015-07-17,0,0.204
2015-07-18,0,0.2444
2015-07-19,0,0.2387
2015-07-20,0,0.2833333333333334
2015-07-21,0,0.273
2015-07-22,0,0.205
2015-07-23,0,0.167
2015-07-24,0,0.14
2015-07-25,0,0.125
2015-07-26,0,0.114
2015-07-27,0,0.10686666666666667
2015-07-28,0,0.0938
2015-07-29,0,0.0772
2015-08-05,0,0.119
2015-08-06,0,0.087
2015-08-07,0,0.076
2015-08-08,0,0.066
2015-08-09,0,0.07
2015-08-10,0,0.08733333333333333
2015-08-11,0,0.1063
2015-08-12,0,0.1187
2015-08-13,0,0.1435
2015-08-14,0,0.1452
2015-08-15,0,0.1454
2015-08-16,0,0.1625
2015-08-17,0,0.1404
2015-08-18,0,0.137
2015-08-19,0,0.304
2015-08-20,0,0.264
2015-08-21,0,0.227
2015-08-22,0,0.199
2015-08-23,0,0.191
2015-08-24,0,0.1799666666666667
2015-08-25,0,0.1719
2015-08-26,0,0.1659
2015-08-27,0,0.1302
2015-08-28,0,0.1189
2015-08-29,0,0.1213
2015-08-30,0,0.1293
2015-08-31,0,0.12386666666666667
2015-09-01,0,0.1249
2015-09-02,0,0.1551
2015-09-03,0,0.134
2015-09-04,0,0.1466
2015-09-05,0,0.3437
2015-09-06,0,0.22435
2015-09-07,0,0.2967
2015-09-08,0,0.2876
2015-09-09,0,0.2801
2015-09-10,0,0.3451
2015-09-11,0,0.2659
2015-09-12,0,0.2067
2015-09-13,0,0.178
2015-09-14,0,0.17126666666666668
2015-09-15,0,0.1607
2015-09-16,0,0.1443
2015-09-17,0,0.1319
2015-09-18,0,0.1248
2015-09-19,0,0.1162
2015-09-20,0,0.1713
2015-09-21,0,0.1734
2015-09-22,0,0.121
2015-09-23,0,0.114
2015-09-24,0,0.109
2015-09-25,0,0.101
2015-09-26,0,0.088
2015-09-27,0,0.083
2015-09-28,0,0.08466666666666667
2015-09-29,0,0.088
2015-09-30,0,0.114
2015-10-01,0,0.125
2015-10-02,0,0.13
2015-10-03,0,0.131
2015-10-04,0,0.126
2015-10-05,0,0.12466666666666666
2015-10-06,0,0.1236
2015-10-07,0,0.1359
2015-10-08,0,0.1341
2015-10-09,0,0.1324
2015-10-10,0,0.1334
2015-10-11,0,0.1281
2015-10-12,0,0.13313333333333335
2015-10-13,0,0.134
2015-10-14,0,0.131
2015-10-15,0,0.129
2015-10-16,0,0.135
2015-10-17,0,0.145
2015-10-18,0,0.15
2015-10-19,0,0.15456666666666666
2015-10-20,0,0.1679
2015-10-21,0,0.1893
2015-10-22,0,0.1771
2015-10-23,0,0.1894
2015-10-24,0,0.18
2015-10-25,0,0.1876
2015-10-26,0,0.19499999999999998
2015-10-27,0,0.1977
2015-10-28,0,0.18225
2015-10-29,0,0.2584
2015-10-30,0,0.1605
2015-10-31,0,0.1407
2015-11-01,0,0.1147
2015-11-02,0,0.1114
2015-11-09,0,0.1344
2015-11-10,0,0.0937
2015-11-11,0,0.0941
2015-11-12,0,0.0988
2015-11-13,0,0.0981
2015-11-14,0,0.0894
2015-11-15,0,0.1329
2015-11-16,0,0.18130000000000002
2015-11-17,0,0.211
2015-11-18,0,0.1712
2015-11-19,0,0.1239
2015-11-20,0,0.1019
2015-11-21,0,0.1086
2015-11-22,0,0.1064
2015-11-23,0,0.1075
2015-11-24,0,0.1295
2015-11-25,0,0.1222
2015-11-26,0,0.1223
2015-11-27,0,0.1328
2015-11-28,0,0.1148
2015-11-29,0,0.1255
2015-11-30,0,0.08895
2015-12-01,0,0.0557
2015-12-02,0,0.0553
2015-12-03,0,0.0465
2015-12-04,0,0.0488
2015-12-05,0,0.0511
2015-12-06,0,0.0471
2015-12-07,0,0.04833333333333333
2015-12-08,0,0.0454
2015-12-09,0,0.0446
2015-12-10,0,0.0486
2015-12-11,0,0.052
2015-12-12,0,0.0748
2015-12-13,0,0.0711
2015-12-14,0,0.07426666666666666
2015-12-15,0,0.084
2015-12-16,0,0.096
2015-12-17,0,0.093
2015-12-18,0,0.104
2015-12-19,0,0.119
2015-12-20,0,0.122
2015-12-21,0,0.108
2015-12-22,0,0.133
2015-12-23,0,0.137
2015-12-24,0,0.14
2015-12-25,0,0.153
2015-12-26,0,0.159
2015-12-27,0,0.315
2015-12-28,0,0.411
2015-12-29,0,0.645
2015-12-30,0,0.508
2015-12-31,0,0.338
2016-01-07,0,0.1516
2016-01-08,0,0.082
2016-01-09,0,0.0863
2016-01-10,0,0.31220000000000003
2016-01-11,0,0.44039999999999996
2016-01-12,0,0.2917
2016-01-13,0,0.1814
2016-01-14,0,0.1359
2016-01-15,0,0.0976
2016-01-16,0,0.27454999999999996
2016-01-17,0,0.3283
2016-01-18,0,0.2464
2016-01-21,0,0.1368
2016-01-22,0,0.079
2016-01-23,0,0.0754
2016-01-24,0,0.0739
2016-01-25,0,0.07346666666666667
2016-01-26,0,0.0765
2016-01-27,0,0.0753
2016-01-28,0,0.073
2016-01-29,0,0.0745
2016-01-30,0,0.0767
2016-01-31,0,0.4237
2016-02-01,0,0.1971333333333333
2016-02-02,0,0.0985
2016-02-03,0,0.2108
2016-02-04,0,0.47026666666666667
2016-02-05,0,0.36985
2016-02-06,0,0.1751
2016-02-07,0,0.1166
2016-02-08,0,0.09079999999999999
2016-02-09,0,0.0708
2016-02-10,0,0.0632
2016-02-11,0,0.0612
2016-02-12,0,0.0642
2016-02-13,0,0.0658
2016-02-14,0,0.0678
2016-02-15,0,0.06506666666666666
2016-02-16,0,0.0657
2016-02-17,0,0.0657
2016-02-18,0,0.0673
2016-02-19,0,0.0649
2016-02-20,0,0.0549
2016-02-21,0,0.0517
2016-02-22,0,0.04873333333333333
2016-02-23,0,0.0432
2016-02-24,0,0.0993
2016-02-25,0,0.47165
2016-02-26,0,0.3528
2016-02-27,0,0.22575
2016-02-28,0,0.1341
2016-02-29,0,0.11276666666666667
2016-03-01,0,0.0904
2016-03-02,0,0.20695
2016-03-03,0,0.238
2016-03-04,0,0.1179
2016-03-05,0,0.0828
2016-03-06,0,0.0805
2016-03-07,0,0.08336666666666666
2016-03-08,0,0.0808
2016-03-09,0,0.0732
2016-03-10,0,0.18555
2016-03-11,0,0.5671
2016-03-12,0,0.4260333333333333
2016-03-13,0,0.253
2016-03-14,0,0.489775
2016-03-15,0,0.4911666666666667
2016-03-16,0,0.5316333333333334
2016-03-17,0,0.3234
2016-03-18,0,0.1833
2016-03-19,0,0.1193
2016-03-20,0,0.0866
2016-03-21,0,0.07153333333333332
2016-03-22,0,0.0559
2016-03-23,0,0.0446
2016-03-24,0,0.39149999999999996
2016-03-25,0,0.6255666666666667
2016-03-26,0,0.3714666666666666
2016-03-27,0,0.19923333333333335
2016-03-28,0,0.869375
2016-03-29,0,0.5066333333333334
2016-03-30,0,0.34675
2016-03-31,0,0.37035
2016-04-01,0,0.5128666666666667
2016-04-02,0,0.4014
2016-04-03,0,0.2119
2016-04-04,0,0.14773333333333333
2016-04-05,0,0.1057
2016-04-06,0,0.0813
2016-04-07,0,0.3958000000000001
2016-04-08,0,0.5232666666666667
2016-04-09,0,0.32053333333333334
2016-04-10,0,0.2999
2016-04-11,0,0.265125
