Date,code,"Silica, mg/L"
2016-08-19,0,3.56
2016-08-20,0,2.79
2016-08-21,0,3.69
2016-08-22,0,2.5533333333333332
2016-08-23,0,2.46
2016-08-24,0,1.92
2016-08-25,0,1.19
2016-08-26,0,1.72
2016-08-27,0,1.76
2016-08-28,0,2.84
2016-08-29,0,2.356666666666667
2016-08-30,0,2.3
2016-08-31,0,2.12
2016-09-01,0,2.01
2016-09-02,0,1.82
2016-09-03,0,1.62
2016-09-04,0,1.47
2016-09-05,0,1.4
2016-09-06,0,1.44
2016-09-07,0,1.56
2016-09-08,0,1.75
2016-09-09,0,1.77
2016-09-10,0,2.45
2016-09-11,0,2.03
2016-09-12,0,1.8399999999999999
2016-09-13,0,2.5
2016-09-14,0,1.68
2016-09-15,0,1.3
2016-09-16,0,1.19
2016-09-17,0,1.99
2016-09-18,0,2.85
2016-09-19,0,3.6666666666666665
2016-09-20,0,4.35
2016-09-21,0,4.67
2016-09-22,0,5.69
2016-09-23,0,5.0
2016-09-24,0,4.54
2016-09-25,0,3.61
2016-09-26,0,3.03
2016-09-27,0,2.67
2016-09-28,0,2.85
2016-09-29,0,2.1
2016-09-30,0,2.13
2016-10-01,0,4.46
2016-10-02,0,3.76
2016-10-03,0,3.0999999999999996
2016-10-04,0,2.76
2016-10-05,0,2.64
2016-10-06,0,2.01
2016-10-07,0,1.86
2016-10-08,0,1.4
2016-10-09,0,1.13
2016-10-10,0,1.1433333333333333
2016-10-11,0,0.89
2016-10-12,0,0.75
2016-10-13,0,0.73
2016-10-14,0,0.59
2016-10-15,0,0.55
2016-10-16,0,0.52
2016-10-17,0,0.6466666666666666
2016-10-18,0,0.75
2016-10-19,0,0.88
2016-10-20,0,1.04
2016-10-21,0,3.8099999999999996
2016-10-22,0,3.1500000000000004
2016-10-23,0,3.4
2016-10-24,0,3.1266666666666665
2016-10-25,0,3.96
2016-10-26,0,4.9
2016-10-27,0,5.07
2016-10-28,0,4.79
2016-10-29,0,4.32
2016-10-30,0,3.29
2016-10-31,0,2.99
2016-11-01,0,1.9
2016-11-02,0,1.17
2016-11-03,0,1.69
2016-11-04,0,1.23
2016-11-05,0,0.91
2016-11-06,0,0.86
2016-11-07,0,0.7266666666666666
2016-11-08,0,0.58
2016-11-09,0,0.51
2016-11-10,0,0.45499999999999996
2016-11-14,0,0.49
2016-11-15,0,0.45
2016-11-16,0,0.42
2016-11-17,0,0.41
2016-11-18,0,0.4
2016-11-19,0,0.34
2016-11-20,0,0.28
2016-11-21,0,0.28
2016-11-22,0,0.28
2016-11-23,0,0.32
2016-11-24,0,0.34
2016-11-25,0,0.35
2016-11-26,0,0.37
2016-11-27,0,0.41
2016-11-28,0,0.3
2016-11-29,0,0.73
2016-11-30,0,0.66
2016-12-01,0,0.5
2016-12-02,0,0.69
2016-12-04,0,0.51
2016-12-05,0,0.5833333333333334
2016-12-06,0,0.53
2016-12-07,0,1.45
2016-12-08,0,1.18
2016-12-09,0,1.31
2016-12-10,0,1.31
2016-12-11,0,1.47
2016-12-12,0,1.4233333333333331
2016-12-13,0,1.63
2016-12-14,0,1.68
2016-12-15,0,1.55
2016-12-16,0,1.13
2016-12-17,0,0.82
2016-12-18,0,0.6
2016-12-19,0,0.5666666666666667
2016-12-20,0,0.43
2016-12-21,0,0.38
2016-12-22,0,0.29
2016-12-23,0,0.29
2016-12-24,0,0.37
2016-12-25,0,1.37
2016-12-26,0,4.4
2016-12-27,0,3.88
2016-12-28,0,4.35
2016-12-29,0,5.53
2016-12-30,0,6.35
2016-12-31,0,6.39
2017-01-01,0,6.4
2017-01-02,0,5.97
2017-01-03,0,6.0
2017-01-04,0,6.02
2017-01-05,0,6.4
2017-01-06,0,6.9
2017-01-07,0,7.41
2017-01-08,0,8.06
2017-01-09,0,8.094999999999999
2017-01-10,0,7.67
2017-01-11,0,6.94
2017-01-12,0,5.416666666666667
2017-01-13,0,5.56
2017-01-14,0,6.163333333333333
2017-01-15,0,6.4366666666666665
2017-01-16,0,6.943333333333334
2017-01-17,0,5.9350000000000005
2017-01-18,0,6.24
2017-01-19,0,6.93
2017-01-20,0,6.54
2017-01-21,0,6.150000000000001
2017-01-22,0,6.595
2017-01-23,0,7.235
2017-01-24,0,7.456666666666666
2017-01-25,0,7.515000000000001
2017-01-26,0,7.72
2017-01-27,0,7.81
2017-01-28,0,7.83
2017-01-29,0,7.76
2017-01-30,0,7.756666666666667
2017-01-31,0,7.59
2017-02-01,0,7.5
2017-02-02,0,7.44
2017-02-03,0,7.2
2017-02-04,0,7.55
2017-02-05,0,7.26
2017-02-06,0,7.226666666666667
2017-02-07,0,5.905
2017-02-08,0,6.416666666666667
2017-02-09,0,6.703333333333333
2017-02-10,0,7.085
2017-02-11,0,7.16
2017-02-12,0,6.965
2017-02-13,0,6.9399999999999995
2017-02-14,0,7.28
2017-02-15,0,7.41
2017-02-16,0,7.38
2017-02-17,0,7.2
2017-02-18,0,6.86
2017-02-19,0,6.42
2017-02-20,0,5.915
2017-02-27,0,4.66
2017-02-28,0,4.38
2017-03-01,0,4.81
2017-03-02,0,4.18
2017-03-03,0,4.91
2017-03-04,0,5.44
2017-03-05,0,4.99
2017-03-06,0,3.976666666666667
2017-03-07,0,2.4
2017-03-08,0,1.59
2017-03-09,0,0.98
2017-03-10,0,0.59
2017-03-11,0,0.4
2017-03-12,0,0.32
2017-03-13,0,0.3033333333333333
2017-03-14,0,0.32
2017-03-15,0,0.22
2017-03-16,0,0.29
2017-03-17,0,0.31
2017-03-18,0,0.77
2017-03-19,0,1.21
2017-03-20,0,1.3433333333333335
2017-03-21,0,2.07
2017-03-22,0,1.12
2017-03-23,0,0.71
2017-03-24,0,0.89
2017-03-26,0,0.72
2017-03-27,0,1.46
2017-03-28,0,0.83
2017-03-29,0,0.75
2017-03-30,0,1.0
2017-03-31,0,4.305
2017-04-01,0,6.746666666666666
2017-04-02,0,7.35
2017-04-03,0,6.866666666666667
2017-04-04,0,5.73
2017-04-05,0,5.15
2017-04-06,0,5.773333333333333
2017-04-07,0,6.329999999999999
2017-04-08,0,6.78
2017-04-09,0,7.29
2017-04-10,0,6.673333333333333
2017-04-11,0,6.07
2017-04-12,0,5.19
2017-04-13,0,4.93
2017-04-14,0,6.92
2017-04-15,0,3.04
2017-04-16,0,1.62
2017-04-17,0,0.7633333333333333
2017-04-18,0,0.54
2017-04-19,0,0.53
2017-04-20,0,2.415
2017-04-21,0,4.256666666666667
2017-04-22,0,4.24
2017-04-23,0,5.46
2017-04-24,0,4.746666666666667
2017-04-25,0,2.4
2017-04-26,0,1.0
2017-04-27,0,0.55
2017-04-28,0,0.39
2017-04-29,0,0.38
2017-04-30,0,0.56
2017-05-01,0,1.6166666666666665
2017-05-02,0,7.29
2017-05-03,0,8.24
2017-05-04,0,7.05
2017-05-05,0,6.213333333333334
2017-05-06,0,6.1066666666666665
2017-05-07,0,6.46
2017-05-08,0,7.456666666666667
2017-05-09,0,7.75
2017-05-10,0,7.74
2017-05-11,0,7.03
2017-05-12,0,6.14
2017-05-13,0,7.095000000000001
2017-05-14,0,7.33
2017-05-15,0,7.033333333333334
2017-05-16,0,6.28
2017-05-17,0,5.05
2017-05-18,0,3.85
2017-05-19,0,2.56
2017-05-20,0,2.29
2017-05-21,0,2.15
2017-05-22,0,4.523333333333333
2017-05-23,0,5.97
2017-05-24,0,4.39
2017-05-25,0,3.32
2017-05-26,0,2.46
2017-05-27,0,1.31
2017-05-28,0,0.58
2017-05-29,0,4.6525
2017-05-30,0,7.566666666666666
2017-05-31,0,8.24
2017-06-01,0,8.24
2017-06-02,0,6.08
2017-06-03,0,3.81
2017-06-04,0,2.07
2017-06-05,0,1.22
2017-06-06,0,0.76
2017-06-07,0,0.65
2017-06-08,0,0.66
2017-06-09,0,0.62
2017-06-10,0,0.64
2017-06-11,0,0.69
2017-06-12,0,0.8566666666666666
2017-06-13,0,1.14
2017-06-14,0,2.96
2017-06-15,0,6.573333333333333
2017-06-16,0,7.42
2017-06-17,0,8.51
2017-06-18,0,8.12
2017-06-19,0,7.866666666666667
2017-06-20,0,6.32
2017-06-21,0,5.57
2017-06-22,0,4.46
2017-06-23,0,3.29
2017-06-24,0,6.87
2017-06-25,0,8.09
2017-06-26,0,8.41
2017-06-27,0,7.05
2017-06-28,0,5.52
2017-06-29,0,3.88
2017-06-30,0,2.14
2017-07-01,0,5.946666666666666
2017-07-02,0,7.826666666666667
2017-07-03,0,9.336666666666666
2017-07-04,0,9.21
2017-07-05,0,7.45
2017-07-06,0,7.46
2017-07-07,0,6.86
2017-07-08,0,6.8100000000000005
2017-07-09,0,6.523333333333333
2017-07-10,0,6.626666666666666
2017-07-11,0,6.076666666666667
2017-07-12,0,6.995
2017-07-19,0,10.06
2017-07-20,0,10.1
2017-07-21,0,9.59
2017-07-22,0,8.74
2017-07-23,0,7.91
2017-07-24,0,7.45
2017-07-25,0,6.89
2017-07-26,0,5.56
2017-07-27,0,3.9
2017-07-28,0,2.5
2017-07-29,0,1.72
2017-07-30,0,0.84
2017-07-31,0,0.58
2017-08-01,0,0.54
2017-08-02,0,0.48
2017-08-03,0,0.43
2017-08-04,0,4.79
2017-08-05,0,6.12
2017-08-06,0,6.74
2017-08-07,0,5.773333333333333
2017-08-08,0,4.44
2017-08-09,0,2.85
2017-08-10,0,1.62
2017-08-11,0,1.45
2017-08-12,0,1.13
2017-08-13,0,0.94
2017-08-14,0,0.8766666666666666
2017-08-15,0,0.77
2017-08-16,0,0.79
2017-08-17,0,0.9
2017-08-18,0,1.15
2017-08-19,0,1.23
2017-08-20,0,0.96
2017-08-21,0,1.3399999999999999
2017-08-30,0,0.46
2017-08-31,0,0.48
2017-09-01,0,0.63
2017-09-02,0,0.56
2017-09-03,0,0.44
2017-09-04,0,0.375
2017-09-05,0,0.49
2017-09-06,0,0.54
2017-09-07,0,0.87
2017-09-09,0,2.63
2017-09-11,0,1.0350000000000001
2017-09-12,0,0.54
2017-09-13,0,0.37
2017-09-14,0,0.36
2017-09-15,0,0.37
2017-09-16,0,0.38
2017-09-17,0,0.41
2017-09-18,0,0.5233333333333333
2017-09-19,0,0.94
2017-09-20,0,1.1
2017-09-21,0,1.8
2017-09-22,0,2.56
2017-09-23,0,2.3
2017-09-24,0,2.63
2017-09-25,0,2.6966666666666668
2017-09-26,0,2.0
2017-09-27,0,1.77
2017-09-28,0,1.59
2017-09-29,0,1.2
2017-09-30,0,0.88
2017-10-01,0,0.62
2017-10-02,0,0.5533333333333333
2017-10-03,0,0.54
2017-10-04,0,0.5
2017-10-05,0,0.64
2017-10-09,0,2.85
2017-10-11,0,4.82
2017-10-12,0,5.55
2017-10-13,0,5.75
2017-10-14,0,6.04
2017-10-15,0,5.57
2017-10-16,0,5.276666666666667
2017-10-17,0,4.55
2017-10-18,0,3.94
2017-10-19,0,3.02
2017-10-20,0,1.98
2017-10-21,0,1.01
2017-10-22,0,0.64
2017-10-23,0,0.47333333333333333
2017-10-24,0,0.73
2017-10-25,0,0.61
2017-10-26,0,3.69
2017-10-27,0,0.52
2017-10-28,0,3.01
2017-10-29,0,2.28
2017-10-30,0,2.1666666666666665
2017-10-31,0,2.17
2017-11-01,0,1.88
2017-11-02,0,4.695
2017-11-03,0,5.645
2017-11-04,0,5.13
2017-11-05,0,5.525
2017-11-06,0,5.16
2017-11-07,0,7.163333333333333
2017-11-08,0,8.065000000000001
2017-11-09,0,8.57
2017-11-10,0,8.69
2017-11-11,0,8.73
2017-11-12,0,8.52
2017-11-13,0,8.549999999999999
2017-11-14,0,8.11
2017-11-15,0,7.94
2017-11-16,0,8.06
2017-11-17,0,8.43
2017-11-18,0,6.575
2017-11-19,0,4.6933333333333325
2017-11-20,0,4.7675
2017-11-21,0,5.87
2017-11-22,0,6.693333333333334
2017-11-23,0,7.245
2017-11-24,0,7.73
2017-11-25,0,7.96
2017-11-26,0,8.18
2017-11-27,0,8.063333333333334
2017-11-28,0,7.68
2017-11-29,0,7.44
2017-11-30,0,7.23
2017-12-01,0,7.17
2017-12-02,0,7.16
2017-12-03,0,7.12
2017-12-04,0,7.035
2017-12-05,0,6.68
2017-12-06,0,6.37
2017-12-07,0,6.33
2017-12-08,0,6.46
2017-12-12,0,6.09
2017-12-13,0,5.7
2017-12-14,0,5.48
2017-12-15,0,5.14
2017-12-16,0,4.83
2017-12-17,0,4.25
2017-12-18,0,4.026666666666666
2017-12-19,0,3.48
2017-12-20,0,2.99
2017-12-21,0,2.56
2017-12-22,0,2.08
2017-12-23,0,1.56
2017-12-24,0,1.72
2017-12-25,0,1.75
2017-12-26,0,1.88
2017-12-27,0,1.65
2017-12-28,0,1.36
2017-12-29,0,1.13
2017-12-30,0,0.92
2017-12-31,0,0.95
2018-01-01,0,1.24
2018-01-02,0,1.43
2018-01-03,0,1.6
2018-01-04,0,1.55
2018-01-05,0,1.76
2018-01-06,0,1.83
2018-01-07,0,1.79
2018-01-08,0,1.835
2018-01-09,0,1.92
2018-01-10,0,1.84
2018-01-11,0,4.0
2018-01-12,0,5.523333333333333
2018-01-13,0,6.5633333333333335
2018-01-14,0,6.95
2018-01-15,0,7.34
2018-01-16,0,7.41
2018-01-17,0,7.24
2018-01-18,0,7.03
2018-01-19,0,6.94
2018-01-20,0,6.4
2018-01-21,0,5.88
2018-01-22,0,5.615
2018-01-23,0,5.956666666666667
2018-01-24,0,6.353333333333333
2018-01-25,0,6.779999999999999
2018-01-26,0,6.94
2018-01-27,0,6.87
2018-01-28,0,6.77
2018-01-29,0,6.803333333333334
2018-01-30,0,6.58
2018-01-31,0,6.53
2018-02-01,0,6.27
2018-02-02,0,5.92
2018-02-03,0,5.73
2018-02-04,0,5.51
2018-02-05,0,5.316666666666666
2018-02-06,0,5.05
2018-02-07,0,4.53
2018-02-08,0,4.21
2018-02-09,0,3.82
2018-02-10,0,3.71
2018-02-11,0,3.29
2018-02-12,0,3.0666666666666664
2018-02-13,0,2.6
2018-02-14,0,2.22
2018-02-15,0,3.725
2018-02-16,0,4.973333333333334
2018-02-17,0,6.0
2018-02-18,0,6.495
2018-02-19,0,6.603333333333333
2018-02-20,0,5.566666666666666
2018-02-21,0,5.96
2018-02-22,0,6.585
2018-02-23,0,6.74
2018-02-24,0,7.04
2018-02-25,0,6.279999999999999
2018-02-26,0,6.5
2018-02-27,0,7.17
2018-02-28,0,7.3
2018-03-01,0,6.07
2018-03-02,0,5.0200000000000005
2018-03-03,0,5.646666666666666
2018-03-04,0,6.21
2018-03-05,0,6.94
2018-03-06,0,7.17
2018-03-07,0,6.97
2018-03-08,0,6.82
2018-03-09,0,6.73
2018-03-10,0,6.55
2018-03-11,0,6.52
2018-03-12,0,6.38
2018-03-13,0,5.88
2018-03-14,0,5.61
2018-03-15,0,5.29
2018-03-16,0,4.84
2018-03-17,0,4.28
2018-03-18,0,3.75
2018-03-19,0,3.2566666666666664
2018-03-20,0,2.45
2018-03-21,0,1.9
2018-03-22,0,1.42
2018-03-23,0,0.96
2018-03-24,0,0.5
2018-03-25,0,0.32
2018-03-26,0,0.41
2018-03-27,0,0.34
2018-03-28,0,0.41
2018-03-29,0,2.44
2018-03-30,0,5.37
2018-03-31,0,6.15
2018-04-01,0,6.585
2018-04-02,0,6.833333333333333
2018-04-03,0,6.44
2018-04-04,0,6.169999999999999
2018-04-05,0,6.68
2018-04-06,0,6.865
2018-04-07,0,6.85
2018-04-08,0,6.15
2018-04-09,0,5.496666666666667
2018-04-10,0,4.18
2018-04-11,0,3.16
2018-04-12,0,2.16
2018-04-13,0,0.78
2018-04-14,0,1.3
2018-04-15,0,4.62
2018-04-16,0,5.9675
2018-04-17,0,6.635
2018-04-18,0,6.98
2018-04-19,0,6.91
2018-04-20,0,6.12
2018-04-21,0,4.81
2018-04-22,0,3.53
2018-04-23,0,2.2133333333333334
2018-04-24,0,0.89
2018-04-25,0,0.84
2018-04-26,0,0.43
2018-04-27,0,0.32
2018-04-28,0,0.3
2018-04-29,0,0.26
2018-04-30,0,0.26666666666666666
2018-05-01,0,0.26
2018-05-02,0,0.3
2018-05-03,0,3.5666666666666664
2018-05-04,0,5.885
2018-05-05,0,6.32
2018-05-06,0,5.37
2018-05-07,0,3.3366666666666664
2018-05-08,0,0.91
2018-05-09,0,0.39
2018-05-10,0,0.31
2018-05-11,0,0.31
2018-05-12,0,0.32
2018-05-13,0,3.4749999999999996
2018-05-14,0,4.5
2018-05-15,0,6.739999999999999
2018-05-16,0,7.39
2018-05-17,0,7.42
2018-05-18,0,6.52
2018-05-19,0,4.95
2018-05-20,0,3.85
2018-05-21,0,3.313333333333334
2018-05-22,0,3.62
2018-05-23,0,3.16
2018-05-24,0,4.19
2018-05-25,0,5.63
2018-05-26,0,5.97
2018-05-27,0,6.07
2018-05-28,0,5.433333333333334
2018-05-29,0,4.9
2018-05-30,0,4.12
2018-05-31,0,3.73
2018-06-01,0,5.015000000000001
2018-06-02,0,6.54
2018-06-03,0,8.49
2018-06-04,0,8.813333333333333
2018-06-05,0,7.46
2018-06-06,0,6.05
2018-06-07,0,4.18
2018-06-08,0,2.36
2018-06-09,0,1.4
2018-06-10,0,5.516666666666667
2018-06-11,0,7.8675
2018-06-12,0,8.986666666666666
2018-06-13,0,7.386666666666667
2018-06-14,0,8.350000000000001
2018-06-15,0,9.05
2018-06-16,0,9.1
2018-06-17,0,8.46
2018-06-18,0,7.699999999999999
2018-06-19,0,6.17
2018-06-20,0,5.24
2018-06-21,0,4.26
2018-06-22,0,3.7
2018-06-23,0,3.895
2018-06-24,0,6.890000000000001
2018-06-25,0,8.433333333333332
2018-06-26,0,8.7
2018-06-27,0,6.696666666666668
2018-06-28,0,7.556666666666666
2018-06-29,0,8.469999999999999
2018-06-30,0,9.23
2018-07-01,0,8.82
2018-07-02,0,8.085
