"","day","month","year","flow","hyear","baseflow"
"253",9,9,1996,NA,1996,NA
"254",10,9,1996,NA,1996,NA
"255",11,9,1996,NA,1996,NA
"256",12,9,1996,NA,1996,NA
"257",13,9,1996,NA,1996,NA
"258",14,9,1996,NA,1996,NA
"259",15,9,1996,NA,1996,NA
"260",16,9,1996,NA,1996,NA
"261",17,9,1996,NA,1996,NA
"262",18,9,1996,NA,1996,NA
"263",19,9,1996,NA,1996,NA
"264",20,9,1996,NA,1996,NA
"265",21,9,1996,NA,1996,NA
"266",22,9,1996,NA,1996,NA
"267",23,9,1996,NA,1996,NA
"268",24,9,1996,NA,1996,NA
"269",25,9,1996,NA,1996,NA
"270",26,9,1996,NA,1996,NA
"271",27,9,1996,NA,1996,NA
"272",28,9,1996,NA,1996,NA
"273",29,9,1996,NA,1996,NA
"274",30,9,1996,NA,1996,NA
"275",1,10,1996,NA,1996,NA
"276",2,10,1996,NA,1996,NA
"277",3,10,1996,NA,1996,NA
"278",4,10,1996,NA,1996,NA
"279",5,10,1996,NA,1996,NA
"280",6,10,1996,NA,1996,NA
"281",7,10,1996,NA,1996,NA
"282",8,10,1996,NA,1996,NA
"283",9,10,1996,NA,1996,NA
"284",10,10,1996,NA,1996,NA
"285",11,10,1996,NA,1996,NA
"286",12,10,1996,NA,1996,NA
"287",13,10,1996,NA,1996,NA
"288",14,10,1996,NA,1996,NA
"289",15,10,1996,NA,1996,NA
"290",16,10,1996,NA,1996,NA
"291",17,10,1996,NA,1996,NA
"292",18,10,1996,NA,1996,NA
"293",19,10,1996,NA,1996,NA
"294",20,10,1996,NA,1996,NA
"295",21,10,1996,NA,1996,NA
"296",22,10,1996,NA,1996,NA
"297",23,10,1996,NA,1996,NA
"298",24,10,1996,NA,1996,NA
"299",25,10,1996,NA,1996,NA
"300",26,10,1996,NA,1996,NA
"301",27,10,1996,NA,1996,NA
"302",28,10,1996,NA,1996,NA
"303",29,10,1996,NA,1996,NA
"304",30,10,1996,NA,1996,NA
"305",31,10,1996,NA,1996,NA
"306",1,11,1996,NA,1996,NA
"307",2,11,1996,NA,1996,NA
"308",3,11,1996,NA,1996,NA
"309",4,11,1996,NA,1996,NA
"310",5,11,1996,NA,1996,NA
"311",6,11,1996,NA,1996,NA
"312",7,11,1996,NA,1996,NA
"313",8,11,1996,NA,1996,NA
"314",9,11,1996,NA,1996,NA
"315",10,11,1996,NA,1996,NA
"316",11,11,1996,NA,1996,NA
"317",12,11,1996,NA,1996,NA
"318",13,11,1996,NA,1996,NA
"319",14,11,1996,NA,1996,NA
"320",15,11,1996,NA,1996,NA
"321",16,11,1996,NA,1996,NA
"322",17,11,1996,NA,1996,NA
"323",18,11,1996,NA,1996,NA
"324",19,11,1996,NA,1996,NA
"325",20,11,1996,NA,1996,NA
"326",21,11,1996,NA,1996,NA
"327",22,11,1996,NA,1996,NA
"328",23,11,1996,NA,1996,NA
"329",24,11,1996,NA,1996,NA
"330",25,11,1996,NA,1996,NA
"331",26,11,1996,NA,1996,NA
"332",27,11,1996,NA,1996,NA
"333",28,11,1996,NA,1996,NA
"334",29,11,1996,NA,1996,NA
"335",30,11,1996,NA,1996,NA
"336",1,12,1996,NA,1996,NA
"337",2,12,1996,NA,1996,NA
"338",3,12,1996,NA,1996,NA
"339",4,12,1996,NA,1996,NA
"340",5,12,1996,NA,1996,NA
"341",6,12,1996,NA,1996,NA
"342",7,12,1996,NA,1996,NA
"343",8,12,1996,NA,1996,NA
"344",9,12,1996,NA,1996,NA
"345",10,12,1996,NA,1996,NA
"346",11,12,1996,NA,1996,NA
"347",12,12,1996,NA,1996,NA
"348",13,12,1996,NA,1996,NA
"349",14,12,1996,NA,1996,NA
"350",15,12,1996,NA,1996,NA
"351",16,12,1996,NA,1996,NA
"352",17,12,1996,NA,1996,NA
"353",18,12,1996,NA,1996,NA
"354",19,12,1996,NA,1996,NA
"355",20,12,1996,NA,1996,NA
"356",21,12,1996,NA,1996,NA
"357",22,12,1996,NA,1996,NA
"358",23,12,1996,NA,1996,NA
"359",24,12,1996,NA,1996,NA
"360",25,12,1996,NA,1996,NA
"361",26,12,1996,NA,1996,NA
"362",27,12,1996,NA,1996,NA
"363",28,12,1996,NA,1996,NA
"364",29,12,1996,NA,1996,NA
"365",30,12,1996,NA,1996,NA
"366",31,12,1996,NA,1996,NA
"367",1,1,1997,NA,1997,NA
"368",2,1,1997,NA,1997,NA
"369",3,1,1997,NA,1997,NA
"370",4,1,1997,NA,1997,NA
"371",5,1,1997,NA,1997,NA
