"","day","month","year","flow","hyear","baseflow"
"521",4,6,1997,91,1997,54
"522",5,6,1997,73,1997,51.5714285714286
"523",6,6,1997,69,1997,49.1428571428571
"524",7,6,1997,61,1997,46.7142857142857
"525",8,6,1997,54,1997,44.2857142857143
"526",9,6,1997,51,1997,41.8571428571429
"527",10,6,1997,46,1997,39.4285714285714
"528",11,6,1997,40,1997,37
"529",12,6,1997,35,1997,34.5714285714286
"530",13,6,1997,30,1997,30
"531",14,6,1997,26,1997,26
"532",15,6,1997,23,1997,23
"533",16,6,1997,22,1997,22
"534",17,6,1997,22,1997,22
"535",18,6,1997,20,1997,20
"536",19,6,1997,20,1997,20
"537",20,6,1997,20,1997,20
"538",21,6,1997,55,1997,20.3636363636364
"539",22,6,1997,220,1997,20.5454545454545
"540",23,6,1997,217,1997,20.7272727272727
"541",24,6,1997,114,1997,20.9090909090909
"542",25,6,1997,63,1997,21.0909090909091
"543",26,6,1997,49,1997,21.2727272727273
"544",27,6,1997,40,1997,21.4545454545455
"545",28,6,1997,33,1997,21.6363636363636
"546",29,6,1997,28,1997,21.8181818181818
"547",30,6,1997,22,1997,22
"548",1,7,1997,22,1997,21.6
"549",2,7,1997,24,1997,21.2
"550",3,7,1997,44,1997,20.8
"551",4,7,1997,52,1997,20.4
"552",5,7,1997,39,1997,20
"553",6,7,1997,31,1997,19.6
"554",7,7,1997,66,1997,19.2
"555",8,7,1997,45,1997,18.8
"556",9,7,1997,64,1997,18.4
"557",10,7,1997,54,1997,18
"558",11,7,1997,38,1997,17.6
"559",12,7,1997,29,1997,17.2
"560",13,7,1997,24,1997,16.8
"561",14,7,1997,24,1997,16.4
"562",15,7,1997,28,1997,16
"563",16,7,1997,27,1997,15.6
"564",17,7,1997,23,1997,15.2
"565",18,7,1997,20,1997,14.8
"566",19,7,1997,16,1997,14.4
"567",20,7,1997,14,1997,14
"568",21,7,1997,17,1997,13.8823529411765
"569",22,7,1997,30,1997,13.7647058823529
"570",23,7,1997,34,1997,13.6470588235294
"571",24,7,1997,27,1997,13.5294117647059
"572",25,7,1997,23,1997,13.4117647058824
"573",26,7,1997,21,1997,13.2941176470588
"574",27,7,1997,21,1997,13.1764705882353
"575",28,7,1997,19,1997,13.0588235294118
"576",29,7,1997,17,1997,12.9411764705882
"577",30,7,1997,15,1997,12.8235294117647
"578",31,7,1997,14,1997,12.7058823529412
"579",1,8,1997,14,1997,12.5882352941176
"580",2,8,1997,15,1997,12.4705882352941
"581",3,8,1997,14,1997,12.3529411764706
"582",4,8,1997,14,1997,12.2352941176471
"583",5,8,1997,13,1997,12.1176470588235
"584",6,8,1997,12,1997,12
"585",7,8,1997,13,1997,11.5
"586",8,8,1997,11,1997,11
"587",9,8,1997,11,1997,11
"588",10,8,1997,11,1997,11
"589",11,8,1997,13,1997,11.5357142857143
"590",12,8,1997,16,1997,11.7142857142857
"591",13,8,1997,18,1997,11.8928571428571
"592",14,8,1997,26,1997,12.0714285714286
"593",15,8,1997,25,1997,12.25
"594",16,8,1997,34,1997,12.4285714285714
"595",17,8,1997,36,1997,12.6071428571429
"596",18,8,1997,30,1997,12.7857142857143
"597",19,8,1997,25,1997,12.9642857142857
"598",20,8,1997,22,1997,13.1428571428571
"599",21,8,1997,26,1997,13.3214285714286
"600",22,8,1997,40,1997,13.5
"601",23,8,1997,38,1997,13.6785714285714
"602",24,8,1997,32,1997,13.8571428571429
"603",25,8,1997,28,1997,14.0357142857143
"604",26,8,1997,25,1997,14.2142857142857
"605",27,8,1997,23,1997,14.3928571428571
"606",28,8,1997,21,1997,14.5714285714286
"607",29,8,1997,19,1997,14.75
"608",30,8,1997,19,1997,14.9285714285714
"609",31,8,1997,20,1997,15.1071428571429
"610",1,9,1997,18,1997,15.2857142857143
"611",2,9,1997,17,1997,15.4642857142857
"612",3,9,1997,17,1997,15.6428571428571
"613",4,9,1997,17,1997,15.8214285714286
"614",5,9,1997,16,1997,16
"615",6,9,1997,16,1997,15.6666666666667
"616",7,9,1997,16,1997,15.3333333333333
"617",8,9,1997,15,1997,15
"618",9,9,1997,15,1997,15
"619",10,9,1997,30,1997,19.2
"620",11,9,1997,170,1997,21.3
"621",12,9,1997,143,1997,23.4
"622",13,9,1997,124,1997,25.5
"623",14,9,1997,92,1997,27.6
"624",15,9,1997,59,1997,29.7
"625",16,9,1997,46,1997,31.8
"626",17,9,1997,40,1997,33.9
"627",18,9,1997,36,1997,36
"628",19,9,1997,36,1997,35.0588235294118
"629",20,9,1997,67,1997,34.1176470588235
"630",21,9,1997,121,1997,33.1764705882353
"631",22,9,1997,92,1997,32.2352941176471
"632",23,9,1997,64,1997,31.2941176470588
"633",24,9,1997,49,1997,30.3529411764706
"634",25,9,1997,40,1997,29.4117647058824
"635",26,9,1997,34,1997,28.4705882352941
"636",27,9,1997,31,1997,27.5294117647059
"637",28,9,1997,29,1997,26.5882352941176
"638",29,9,1997,27,1997,25.6470588235294
"639",30,9,1997,25,1997,24.7058823529412
"640",1,10,1997,25,1997,23.7647058823529
"641",2,10,1997,23,1997,22.8235294117647
"642",3,10,1997,22,1997,21.8823529411765
"643",4,10,1997,21,1997,20.9411764705882
"644",5,10,1997,20,1997,20
"645",6,10,1997,20,1997,19.5
"646",7,10,1997,19,1997,19
"647",8,10,1997,19,1997,19
"648",9,10,1997,19,1997,19
"649",10,10,1997,20,1997,20
"650",11,10,1997,23,1997,20.3333333333333
"651",12,10,1997,22,1997,20.6666666666667
"652",13,10,1997,21,1997,21
"653",14,10,1997,21,1997,21
"654",15,10,1997,25,1997,21
"655",16,10,1997,27,1997,21
"656",17,10,1997,25,1997,21
"657",18,10,1997,24,1997,21
"658",19,10,1997,23,1997,21
"659",20,10,1997,22,1997,21
"660",21,10,1997,21,1997,21
"661",22,10,1997,22,1997,22
"662",23,10,1997,22,1997,22
"663",24,10,1997,23,1997,22.2105263157895
"664",25,10,1997,24,1997,22.3157894736842
"665",26,10,1997,23,1997,22.4210526315789
"666",27,10,1997,25,1997,22.5263157894737
"667",28,10,1997,35,1997,22.6315789473684
"668",29,10,1997,38,1997,22.7368421052632
