YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010,9,17,162.3199378,5.959880068,7.459228041,NAN,NAN,NAN,NAN,1016.359189,16.27343356,NAN,NAN,NAN,NAN
2010,9,18,188.2100732,3.116558137,4.370601168,NAN,NAN,NAN,NAN,1021.7536,15.7120642,NAN,NAN,NAN,NAN
2010,9,19,93.90132932,4.292344673,5.254612045,NAN,NAN,NAN,NAN,1021.504625,17.67858334,NAN,NAN,NAN,NAN
2010,9,20,86.46822014,3.828928571,4.925004234,NAN,NAN,NAN,NAN,1022.143877,15.38438988,NAN,NAN,NAN,NAN
2010,9,21,178.074068,4.43069079,6.620158991,NAN,NAN,NAN,NAN,1018.210543,17.75867789,NAN,NAN,NAN,NAN
2010,9,22,228.530307,4.298810431,5.884372024,NAN,NAN,NAN,NAN,1015.547708,22.33060417,NAN,NAN,NAN,NAN
2010,9,23,160.7822779,2.424111311,3.256105089,NAN,NAN,NAN,NAN,1019.58275,21.23246024,NAN,NAN,NAN,NAN
2010,9,24,210.1684529,6.809604006,9.77742878,NAN,NAN,NAN,NAN,1013.686779,27.03488168,NAN,NAN,NAN,NAN
2010,9,25,297.6233947,10.80542594,13.17157954,NAN,NAN,NAN,NAN,1013.673091,17.51200397,NAN,NAN,NAN,NAN
2010,9,26,239.3764106,4.37384203,6.114361663,NAN,NAN,NAN,NAN,1018.653915,13.68175856,NAN,NAN,NAN,NAN
2010,9,27,90.70697506,5.543463805,6.800597197,NAN,NAN,NAN,NAN,1014.028758,15.40165692,NAN,NAN,NAN,NAN
2010,9,28,169.4700503,6.593545323,7.981298077,NAN,NAN,NAN,NAN,1003.057778,16.29778579,NAN,NAN,NAN,NAN
2010,9,29,219.9853751,4.094089674,5.628470713,NAN,NAN,NAN,NAN,1012.126712,14.44972675,NAN,NAN,NAN,NAN
2010,9,30,194.7060689,3.446422423,4.3158281,NAN,NAN,NAN,NAN,1009.849462,15.54277704,NAN,NAN,NAN,NAN
2010,10,1,173.5950093,9.350276026,11.19379445,NAN,NAN,NAN,NAN,1014.511868,15.44317414,NAN,NAN,NAN,NAN
2010,10,2,150.6423688,4.097925834,5.391535528,NAN,NAN,NAN,NAN,1016.174519,11.64713555,NAN,NAN,NAN,NAN
2010,10,3,90.19097233,8.870421926,11.27210965,NAN,NAN,NAN,NAN,1019.872861,10.11431958,NAN,NAN,NAN,NAN
2010,10,4,74.46277787,7.655295601,9.785843795,NAN,NAN,NAN,NAN,1024.624812,11.03551912,NAN,NAN,NAN,NAN
2010,10,5,59.85366247,7.985092394,10.18599432,NAN,NAN,NAN,NAN,1023.712295,11.01260929,NAN,NAN,NAN,NAN
2010,10,6,175.3956274,6.037926115,7.564740174,NAN,NAN,NAN,NAN,1017.260499,12.79737505,NAN,NAN,NAN,NAN
2010,10,7,266.887648,7.161900431,8.580766403,NAN,NAN,NAN,NAN,1012.548774,14.87010969,NAN,NAN,NAN,NAN
2010,10,8,228.6951068,4.302021184,5.370098892,NAN,NAN,NAN,NAN,1017.23279,14.46572479,NAN,NAN,NAN,NAN
2010,10,9,166.1864583,5.7271875,6.88108961,NAN,NAN,NAN,NAN,1016.405729,16.47854167,NAN,NAN,NAN,NAN
2010,10,10,167.2142932,3.897669405,4.918251009,NAN,NAN,NAN,NAN,1015.088715,14.82194169,NAN,NAN,NAN,NAN
2010,10,11,201.009375,2.669375,3.442291667,NAN,NAN,NAN,NAN,1010.332813,16.9571875,NAN,NAN,NAN,NAN
2010,10,12,119.6035118,4.331502829,5.506740166,NAN,NAN,NAN,NAN,1012.753129,13.68082592,NAN,NAN,NAN,NAN
2010,10,13,133.0016447,3.092236842,4.041452851,NAN,NAN,NAN,NAN,1016.760894,10.56858004,NAN,NAN,NAN,NAN
2010,10,14,208.8656031,6.122799491,7.520280377,NAN,NAN,NAN,NAN,1013.487195,12.266694,NAN,NAN,NAN,NAN
2010,10,15,206.2293305,7.384982414,9.46576409,NAN,NAN,NAN,NAN,1011.065334,11.44920996,NAN,NAN,NAN,NAN
2010,10,16,248.8057353,7.902526961,9.537582773,NAN,NAN,NAN,NAN,1017.813694,13.57754902,NAN,NAN,NAN,NAN
2010,10,17,258.1203664,5.382852012,6.752291667,NAN,NAN,NAN,NAN,1015.797506,13.5074068,NAN,NAN,NAN,NAN
2010,10,18,208.6152926,3.095275424,4.227544139,NAN,NAN,NAN,NAN,1016.129271,10.565,NAN,NAN,NAN,NAN
2010,10,19,234.74375,4.603333333,6.119895834,NAN,NAN,NAN,NAN,1014.040209,9.873333335,NAN,NAN,NAN,NAN
2010,10,20,215.2730392,5.688528855,7.872298984,NAN,NAN,NAN,NAN,1010.495929,11.64748719,NAN,NAN,NAN,NAN
2010,10,21,280.8265448,9.325137422,11.92139313,NAN,NAN,NAN,NAN,1006.510675,11.18785053,NAN,NAN,NAN,NAN
2010,10,22,299.9996131,8.967479167,11.13025735,NAN,NAN,NAN,NAN,1018.103902,9.191654762,NAN,NAN,NAN,NAN
2010,10,23,211.4672732,5.13199384,7.098287293,NAN,NAN,NAN,NAN,1019.768641,13.09283952,NAN,NAN,NAN,NAN
2010,10,24,196.2005975,4.505667349,6.688269479,NAN,NAN,NAN,NAN,1015.909255,19.20830641,NAN,NAN,NAN,NAN
2010,10,25,193.1211607,4.867455357,7.309439606,NAN,NAN,NAN,NAN,1007.441247,18.85161905,NAN,NAN,NAN,NAN
2010,10,26,183.7871061,6.558193681,9.818167329,NAN,NAN,NAN,NAN,1002.050825,18.09950832,NAN,NAN,NAN,NAN
2010,10,27,199.7362692,6.862822223,10.33890925,NAN,NAN,NAN,NAN,1007.236922,14.4572797,NAN,NAN,NAN,NAN
2010,10,28,248.4365984,10.57640435,13.73354231,NAN,NAN,NAN,NAN,1011.856283,12.34640465,NAN,NAN,NAN,NAN
2010,10,29,302.8045267,10.00737519,12.35419101,NAN,NAN,NAN,NAN,1021.501082,8.373669355,NAN,NAN,NAN,NAN
2010,10,30,214.422282,5.679096782,8.437145434,NAN,NAN,NAN,NAN,1015.536608,8.524269253,NAN,NAN,NAN,NAN
2010,10,31,243.6337598,8.598168251,10.57515224,NAN,NAN,NAN,NAN,1014.929594,9.167178428,NAN,NAN,NAN,NAN
2010,11,1,61.57098722,6.053922426,8.160116601,NAN,NAN,NAN,NAN,1029.17528,5.274581087,NAN,NAN,NAN,NAN
2010,11,2,128.3706613,4.429814602,5.805936544,NAN,NAN,NAN,NAN,1031.421139,3.807475153,NAN,NAN,NAN,NAN
2010,11,3,201.5934384,3.475248245,4.610306561,NAN,NAN,NAN,NAN,1020.125339,4.804923438,NAN,NAN,NAN,NAN
2010,11,4,224.3716297,3.291574083,4.423370549,NAN,NAN,NAN,NAN,1006.720074,7.84500628,NAN,NAN,NAN,NAN
2010,11,5,250.4081708,9.690418453,11.89748106,NAN,NAN,NAN,NAN,1006.069866,6.31920526,NAN,NAN,NAN,NAN
2010,11,6,234.6260129,5.326679393,7.096899582,NAN,NAN,NAN,NAN,1020.827124,3.61999015,NAN,NAN,NAN,NAN
2010,11,7,214.0715273,4.081794,5.822072504,NAN,NAN,NAN,NAN,1028.100393,4.023348822,NAN,NAN,NAN,NAN
2010,11,8,217.4281253,3.490386525,4.658015077,NAN,NAN,NAN,NAN,1018.284595,6.047959663,NAN,NAN,NAN,NAN
2010,11,9,142.9506063,2.9786756,3.578726097,NAN,NAN,NAN,NAN,1018.143437,5.530232927,NAN,NAN,NAN,NAN
2010,11,10,92.90189874,5.225014504,6.400673787,NAN,NAN,NAN,NAN,1022.801535,6.852587535,NAN,NAN,NAN,NAN
2010,11,11,124.0318928,2.980407783,3.661349734,NAN,NAN,NAN,NAN,1028.268334,6.619375,NAN,NAN,NAN,NAN
2010,11,12,138.2496517,1.959506579,2.433789068,NAN,NAN,NAN,NAN,1029.387024,6.729590336,NAN,NAN,NAN,NAN
2010,11,13,123.9115734,2.133897083,2.755020914,NAN,NAN,NAN,NAN,1022.069791,8.174798487,NAN,NAN,NAN,NAN
2010,11,14,222.5905925,6.337955557,8.354532741,NAN,NAN,NAN,NAN,1013.552589,11.69468357,NAN,NAN,NAN,NAN
2010,11,15,200.2858502,4.125249837,5.910901606,NAN,NAN,NAN,NAN,1015.914421,6.332340426,NAN,NAN,NAN,NAN
2010,11,16,113.821886,3.138332127,3.977110945,NAN,NAN,NAN,NAN,1010.84706,6.810122168,NAN,NAN,NAN,NAN
2010,11,17,259.0578679,12.46338015,15.18024978,NAN,NAN,NAN,NAN,1003.307461,9.317223891,NAN,NAN,NAN,NAN
2010,11,18,291.0239568,7.439324932,9.055481957,NAN,NAN,NAN,NAN,1019.556803,8.006837328,NAN,NAN,NAN,NAN
2010,11,19,251.0810956,4.848346093,6.661794654,NAN,NAN,NAN,NAN,1024.154616,5.735904497,NAN,NAN,NAN,NAN
2010,11,20,259.5760704,7.327557123,9.126618757,NAN,NAN,NAN,NAN,1021.426875,7.117551094,NAN,NAN,NAN,NAN
2010,11,21,132.9921747,3.85869991,5.542349134,NAN,NAN,NAN,NAN,1024.999954,7.073221451,NAN,NAN,NAN,NAN
2010,11,22,195.85845,6.070362328,9.195640254,NAN,NAN,NAN,NAN,1016.843928,15.78646636,NAN,NAN,NAN,NAN
2010,11,23,233.1239572,9.689883571,12.47723073,NAN,NAN,NAN,NAN,1012.360962,13.24077654,NAN,NAN,NAN,NAN
2010,11,24,159.8514984,6.261998511,8.216546537,NAN,NAN,NAN,NAN,1025.771162,3.172262742,NAN,NAN,NAN,NAN
2010,11,25,152.4668348,6.209229225,9.163247839,NAN,NAN,NAN,NAN,1012.459932,5.818117964,NAN,NAN,NAN,NAN
2010,11,26,244.8894189,10.80174026,13.78703029,NAN,NAN,NAN,NAN,1005.952016,3.059573118,NAN,NAN,NAN,NAN
2010,11,27,272.1330062,12.55518515,15.70387201,NAN,NAN,NAN,NAN,1010.541587,1.419378441,NAN,NAN,NAN,NAN
2010,11,28,219.7168803,4.366292863,6.08932821,NAN,NAN,NAN,NAN,1024.908671,1.002764646,NAN,NAN,NAN,NAN
2010,11,29,161.7071215,4.313745901,6.273845821,NAN,NAN,NAN,NAN,1025.152818,4.192171827,NAN,NAN,NAN,NAN
2010,11,30,167.9540222,7.649432427,11.40938904,NAN,NAN,NAN,NAN,1012.317787,10.15961446,NAN,NAN,NAN,NAN
2010,12,1,249.8051203,10.36220903,13.06239524,NAN,NAN,NAN,NAN,1008.854857,2.298568172,NAN,NAN,NAN,NAN
2010,12,2,225.1038942,7.498884616,10.59595833,NAN,NAN,NAN,NAN,1017.828688,-2.219378205,NAN,NAN,NAN,NAN
2010,12,3,257.6196406,5.189168628,7.093333289,NAN,NAN,NAN,NAN,1020.333785,-0.788263889,NAN,NAN,NAN,NAN
2010,12,4,196.5951568,5.294661865,6.936036165,NAN,NAN,NAN,NAN,1017.62724,-0.502375838,NAN,NAN,NAN,NAN
2010,12,5,281.2306368,11.85370639,14.24861963,NAN,NAN,NAN,NAN,1014.869281,-0.968536798,NAN,NAN,NAN,NAN
2010,12,6,312.3527646,14.00110359,16.77775112,NAN,NAN,NAN,NAN,1011.694702,-1.664860546,NAN,NAN,NAN,NAN
2010,12,7,306.6122685,12.39397792,15.12474101,NAN,NAN,NAN,NAN,1009.936169,-2.554826389,NAN,NAN,NAN,NAN
2010,12,8,313.8452874,11.34454809,14.0729661,NAN,NAN,NAN,NAN,1016.843696,-2.905997782,NAN,NAN,NAN,NAN
2010,12,9,292.3284732,6.934064642,9.10729796,NAN,NAN,NAN,NAN,1024.038847,-3.224578586,NAN,NAN,NAN,NAN
2010,12,10,189.1740232,4.890168137,7.512590544,NAN,NAN,NAN,NAN,1019.366571,-1.807594673,NAN,NAN,NAN,NAN
2010,12,11,179.9418511,4.291763856,6.296673469,NAN,NAN,NAN,NAN,1018.489873,2.316569478,NAN,NAN,NAN,NAN
2010,12,12,166.4122736,4.389751812,6.600691227,NAN,NAN,NAN,NAN,999.8912408,2.656180254,NAN,NAN,NAN,NAN
2010,12,13,273.2662502,14.10467022,17.08042624,NAN,NAN,NAN,NAN,1000.408275,-5.462573577,NAN,NAN,NAN,NAN
2010,12,14,282.3465113,14.39094293,17.55541677,NAN,NAN,NAN,NAN,1011.078805,-7.045058562,NAN,NAN,NAN,NAN
2010,12,15,306.2006602,11.2442106,13.76653915,NAN,NAN,NAN,NAN,1014.874843,-5.043669993,NAN,NAN,NAN,NAN
2010,12,16,228.1865555,5.234627123,7.238333962,NAN,NAN,NAN,NAN,1010.591818,-5.924603901,NAN,NAN,NAN,NAN
2010,12,17,238.0016611,5.492150985,7.441423285,NAN,NAN,NAN,NAN,1014.227906,-3.600071564,NAN,NAN,NAN,NAN
2010,12,18,223.4834597,5.987590234,8.338540792,NAN,NAN,NAN,NAN,1018.324252,-5.570167237,NAN,NAN,NAN,NAN
2010,12,19,216.7156926,4.815316062,6.72259529,NAN,NAN,NAN,NAN,1017.66078,-6.010209837,NAN,NAN,NAN,NAN
2010,12,20,272.0419694,5.64502671,7.137401175,NAN,NAN,NAN,NAN,1019.37822,-2.990519943,NAN,NAN,NAN,NAN
2010,12,21,124.3988001,3.850832923,5.016190076,NAN,NAN,NAN,NAN,1020.879536,-2.101778038,NAN,NAN,NAN,NAN
2010,12,22,137.439011,3.810806123,4.874503211,NAN,NAN,NAN,NAN,1018.079786,-2.198591261,NAN,NAN,NAN,NAN
2010,12,23,248.1734703,10.07018625,12.05775527,NAN,NAN,NAN,NAN,1024.235173,-0.76795747,NAN,NAN,NAN,NAN
2010,12,24,258.8139445,6.851733333,8.537594086,NAN,NAN,NAN,NAN,1026.208826,-1.607411709,NAN,NAN,NAN,NAN
2010,12,25,156.9554529,4.492392534,5.67316356,NAN,NAN,NAN,NAN,1020.431956,-2.341937685,NAN,NAN,NAN,NAN
2010,12,26,41.74581601,9.107719163,10.93046296,NAN,NAN,NAN,NAN,1017.528349,-3.862742117,NAN,NAN,NAN,NAN
2010,12,27,148.9240556,10.65267778,12.95647243,NAN,NAN,NAN,NAN,1017.090551,-4.341197126,NAN,NAN,NAN,NAN
2010,12,28,263.7336563,9.258391812,11.64768976,NAN,NAN,NAN,NAN,1018.896765,-3.714194501,NAN,NAN,NAN,NAN
2010,12,29,229.899281,5.151338334,6.792900197,NAN,NAN,NAN,NAN,1018.376417,-2.065892971,NAN,NAN,NAN,NAN
2010,12,30,179.1556532,5.553060121,7.570035893,NAN,NAN,NAN,NAN,1017.416376,2.300454344,NAN,NAN,NAN,NAN
2010,12,31,186.2702731,5.855758183,8.604978635,NAN,NAN,NAN,NAN,1014.935376,9.217769096,NAN,NAN,NAN,NAN
2011,1,1,199.6331907,6.421806856,9.253436001,NAN,NAN,NAN,NAN,1011.654777,11.81391635,NAN,NAN,NAN,NAN
2011,1,2,266.5501479,10.78458468,13.07626817,NAN,NAN,NAN,NAN,1018.804748,-2.242778226,NAN,NAN,NAN,NAN
2011,1,3,242.2200887,6.967673101,9.23823508,NAN,NAN,NAN,NAN,1021.989169,-2.335046133,NAN,NAN,NAN,NAN
2011,1,4,230.6194148,6.606977377,8.749551759,NAN,NAN,NAN,NAN,1013.896805,1.027594336,NAN,NAN,NAN,NAN
2011,1,5,279.2749299,7.789059568,9.272070663,NAN,NAN,NAN,NAN,1014.412676,-3.054309976,NAN,NAN,NAN,NAN
2011,1,6,191.4201291,3.436884222,4.668597661,NAN,NAN,NAN,NAN,1005.626723,-4.641578649,NAN,NAN,NAN,NAN
2011,1,7,272.485928,8.358224521,10.33923747,NAN,NAN,NAN,NAN,996.4824704,-4.502594981,NAN,NAN,NAN,NAN
2011,1,8,248.1195701,5.62565862,7.03021271,NAN,NAN,NAN,NAN,998.4011459,-6.590892857,NAN,NAN,NAN,NAN
2011,1,9,298.5647091,9.075115741,10.96626055,NAN,NAN,NAN,NAN,1018.82921,-4.543682485,NAN,NAN,NAN,NAN
2011,1,10,194.5325751,4.83839144,6.150862825,NAN,NAN,NAN,NAN,1028.906769,-4.026658163,NAN,NAN,NAN,NAN
2011,1,11,101.0552393,3.108150336,4.116228898,NAN,NAN,NAN,NAN,1021.424336,-5.342983299,NAN,NAN,NAN,NAN
2011,1,12,217.3698999,8.491685816,10.12213293,NAN,NAN,NAN,NAN,1014.598829,-5.509608745,NAN,NAN,NAN,NAN
2011,1,13,226.2134848,7.636959694,9.521501051,NAN,NAN,NAN,NAN,1026.849692,-5.057748465,NAN,NAN,NAN,NAN
2011,1,14,230.4000121,3.552424414,4.793633572,NAN,NAN,NAN,NAN,1027.742238,-5.590013969,NAN,NAN,NAN,NAN
2011,1,15,219.6797722,6.832827941,9.011558108,NAN,NAN,NAN,NAN,1016.615791,-3.146581394,NAN,NAN,NAN,NAN
2011,1,16,298.383477,7.249454679,8.976554157,NAN,NAN,NAN,NAN,1021.305627,-5.978434825,NAN,NAN,NAN,NAN
2011,1,17,137.5825447,2.799396503,4.095787622,NAN,NAN,NAN,NAN,1021.483258,-6.365793205,NAN,NAN,NAN,NAN
2011,1,18,191.2598028,5.326043176,7.803668386,NAN,NAN,NAN,NAN,1009.402203,1.838616187,NAN,NAN,NAN,NAN
2011,1,19,290.6807766,5.372473628,6.516315614,NAN,NAN,NAN,NAN,1011.609522,-2.027041851,NAN,NAN,NAN,NAN
2011,1,20,228.7264348,3.565632862,4.607029612,NAN,NAN,NAN,NAN,1018.205123,-5.249801494,NAN,NAN,NAN,NAN
2011,1,21,266.2377879,8.749248498,10.77896453,NAN,NAN,NAN,NAN,1010.980628,-8.202722038,NAN,NAN,NAN,NAN
2011,1,22,233.6307439,4.470269553,6.343538653,NAN,NAN,NAN,NAN,1014.85317,-10.98910714,NAN,NAN,NAN,NAN
2011,1,23,226.3976206,5.733195108,7.351648317,NAN,NAN,NAN,NAN,1019.82434,-10.68984841,NAN,NAN,NAN,NAN
2011,1,24,160.9085434,3.40013439,5.076459833,NAN,NAN,NAN,NAN,1024.622308,-12.00169497,NAN,NAN,NAN,NAN
2011,1,25,244.5044609,5.536493374,7.439999805,NAN,NAN,NAN,NAN,1018.960148,-1.23373767,NAN,NAN,NAN,NAN
2011,1,26,87.66095157,3.847224099,4.658980856,NAN,NAN,NAN,NAN,1015.07716,-2.50125784,NAN,NAN,NAN,NAN
2011,1,27,269.6503826,4.762063222,6.227610566,NAN,NAN,NAN,NAN,1012.822188,-2.483062107,NAN,NAN,NAN,NAN
2011,1,28,245.4162308,3.191976116,4.086781148,NAN,NAN,NAN,NAN,1009.39362,-3.415880187,NAN,NAN,NAN,NAN
2011,1,29,201.8684677,4.487652596,5.420581761,NAN,NAN,NAN,NAN,1011.537486,-2.846543739,NAN,NAN,NAN,NAN
2011,1,30,232.5992289,3.043402167,3.425034648,NAN,NAN,NAN,NAN,1020.979458,-4.69126574,NAN,NAN,NAN,NAN
2011,1,31,83.81292874,5.953987021,7.102144812,NAN,NAN,NAN,NAN,1029.957246,-11.45989254,NAN,NAN,NAN,NAN
2011,2,1,69.82056633,9.949204095,12.25384041,NAN,NAN,NAN,NAN,1021.713653,-6.805747801,NAN,NAN,NAN,NAN
2011,2,2,199.1270462,11.01717812,13.72294558,NAN,NAN,NAN,NAN,1008.706105,-3.046841335,NAN,NAN,NAN,NAN
2011,2,3,268.7629962,6.450842101,8.177643149,NAN,NAN,NAN,NAN,1028.272025,-6.864036944,NAN,NAN,NAN,NAN
2011,2,4,232.2434737,6.243789567,8.541928526,NAN,NAN,NAN,NAN,1023.720687,-4.767908951,NAN,NAN,NAN,NAN
2011,2,5,191.8104625,4.133716288,5.458213243,NAN,NAN,NAN,NAN,1008.373978,-2.427692254,NAN,NAN,NAN,NAN
2011,2,6,232.4945795,5.591631632,7.50128867,NAN,NAN,NAN,NAN,1012.139267,-2.091979167,NAN,NAN,NAN,NAN
2011,2,7,234.5163195,3.102256944,4.198715278,NAN,NAN,NAN,NAN,1012.828542,0.199895834,NAN,NAN,NAN,NAN
2011,2,8,291.2168665,7.307517686,9.122194305,NAN,NAN,NAN,NAN,1017.094756,-7.70416521,NAN,NAN,NAN,NAN
2011,2,9,232.2812575,6.812866433,9.320806014,NAN,NAN,NAN,NAN,1022.227773,-8.848163806,NAN,NAN,NAN,NAN
2011,2,10,257.9393604,6.653257129,8.430867434,NAN,NAN,NAN,NAN,1020.167186,-11.01567217,NAN,NAN,NAN,NAN
2011,2,11,222.3132366,4.862051906,6.743408343,NAN,NAN,NAN,NAN,1017.759082,-7.775076014,NAN,NAN,NAN,NAN
2011,2,12,252.4098073,8.60388713,11.22237473,NAN,NAN,NAN,NAN,1014.098959,-1.346857859,NAN,NAN,NAN,NAN
2011,2,13,219.0001228,6.992805587,9.984151159,NAN,NAN,NAN,NAN,1012.184483,3.662880236,NAN,NAN,NAN,NAN
2011,2,14,251.2320383,10.77968907,14.69206733,NAN,NAN,NAN,NAN,1004.610916,5.741341497,NAN,NAN,NAN,NAN
2011,2,15,113.8174369,4.351219166,5.539106813,NAN,NAN,NAN,NAN,1028.583133,-4.160012844,NAN,NAN,NAN,NAN
2011,2,16,185.5694917,4.301388547,6.398768016,NAN,NAN,NAN,NAN,1020.436174,3.802236691,NAN,NAN,NAN,NAN
2011,2,17,193.3012755,5.150478819,7.604332408,NAN,NAN,NAN,NAN,1015.379036,11.68257709,NAN,NAN,NAN,NAN
2011,2,18,235.7591805,9.497761986,11.95328753,NAN,NAN,NAN,NAN,1010.437453,10.78599805,NAN,NAN,NAN,NAN
2011,2,19,286.4675167,11.28163184,13.74127459,NAN,NAN,NAN,NAN,1020.404991,0.556483467,NAN,NAN,NAN,NAN
2011,2,20,164.2757042,3.04806805,4.146599325,NAN,NAN,NAN,NAN,1025.081404,-2.325576275,NAN,NAN,NAN,NAN
2011,2,21,68.71415306,10.34713985,12.32833858,NAN,NAN,NAN,NAN,1010.806104,-4.159789075,NAN,NAN,NAN,NAN
2011,2,22,68.40742046,8.485601942,9.995654303,NAN,NAN,NAN,NAN,1019.506525,-8.185821087,NAN,NAN,NAN,NAN
2011,2,23,173.3930555,2.363958333,2.96657839,NAN,NAN,NAN,NAN,1026.284011,-7.303958333,NAN,NAN,NAN,NAN
2011,2,24,176.7552715,2.490756983,3.379082499,NAN,NAN,NAN,NAN,1018.618839,-1.361751681,NAN,NAN,NAN,NAN
2011,2,25,159.6769194,8.484952489,10.21138472,NAN,NAN,NAN,NAN,1010.795669,-1.585325092,NAN,NAN,NAN,NAN
2011,2,26,169.1974809,2.852746819,3.806012847,NAN,NAN,NAN,NAN,1019.800346,-4.265227397,NAN,NAN,NAN,NAN
2011,2,27,190.8087963,2.959639875,4.243922762,NAN,NAN,NAN,NAN,1012.856011,1.598198303,NAN,NAN,NAN,NAN
2011,2,28,230.0346254,6.052718949,8.161239894,NAN,NAN,NAN,NAN,1006.572903,4.089947096,NAN,NAN,NAN,NAN
2011,3,1,245.4905708,2.679120044,3.758076004,NAN,NAN,NAN,NAN,1024.615064,-1.511459167,NAN,NAN,NAN,NAN
2011,3,2,207.3742943,7.885002556,10.0165967,NAN,NAN,NAN,NAN,1023.372294,0.749983202,NAN,NAN,NAN,NAN
2011,3,3,111.574958,3.562837025,4.851086123,NAN,NAN,NAN,NAN,1034.952515,-5.549183466,NAN,NAN,NAN,NAN
2011,3,4,153.5440364,6.901684189,9.864895368,NAN,NAN,NAN,NAN,1024.461257,3.247790272,NAN,NAN,NAN,NAN
2011,3,5,187.5209542,7.786982515,11.5652516,NAN,NAN,NAN,NAN,1015.721453,7.662006078,NAN,NAN,NAN,NAN
2011,3,6,133.6102881,7.211015963,8.481913807,NAN,NAN,NAN,NAN,1018.907474,-1.726708333,NAN,NAN,NAN,NAN
2011,3,7,165.7650407,4.386877541,5.325240286,NAN,NAN,NAN,NAN,1024.462145,-4.043501406,NAN,NAN,NAN,NAN
2011,3,8,88.12398374,3.967555895,4.838171678,NAN,NAN,NAN,NAN,1028.299998,-1.422002033,NAN,NAN,NAN,NAN
2011,3,9,142.5164439,7.236330072,10.8867502,NAN,NAN,NAN,NAN,1019.310558,4.80098159,NAN,NAN,NAN,NAN
2011,3,10,204.3304784,7.148757716,9.725535173,NAN,NAN,NAN,NAN,1010.238225,5.820509259,NAN,NAN,NAN,NAN
2011,3,11,263.917413,10.93857842,13.3665197,NAN,NAN,NAN,NAN,1008.234802,-0.432616322,NAN,NAN,NAN,NAN
2011,3,12,224.8846821,6.33759137,8.401494636,NAN,NAN,NAN,NAN,1009.616491,2.750516582,NAN,NAN,NAN,NAN
2011,3,13,266.7847809,6.590101848,7.96782197,NAN,NAN,NAN,NAN,1019.425939,1.147628904,NAN,NAN,NAN,NAN
2011,3,14,180.0526042,3.29875,4.012552083,NAN,NAN,NAN,NAN,1029.252188,-1.029427084,NAN,NAN,NAN,NAN
2011,3,15,92.84729167,3.366979167,4.223378501,NAN,NAN,NAN,NAN,1024.897313,-0.085875,NAN,NAN,NAN,NAN
2011,3,16,223.1091553,5.921174358,7.622238759,NAN,NAN,NAN,NAN,1018.375373,4.481511368,NAN,NAN,NAN,NAN
2011,3,17,193.0757656,5.427240063,7.920179156,NAN,NAN,NAN,NAN,1019.21905,10.31148725,NAN,NAN,NAN,NAN
2011,3,18,242.6469919,6.726285767,8.642551883,NAN,NAN,NAN,NAN,1014.633,11.60363108,NAN,NAN,NAN,NAN
2011,3,19,235.3103463,3.495803571,4.27962809,NAN,NAN,NAN,NAN,1028.380828,1.869631262,NAN,NAN,NAN,NAN
2011,3,20,98.27965785,4.960317391,6.053109332,NAN,NAN,NAN,NAN,1032.135925,1.120602468,NAN,NAN,NAN,NAN
2011,3,21,201.9964744,5.91199438,7.712304362,NAN,NAN,NAN,NAN,1016.062202,7.135597568,NAN,NAN,NAN,NAN
2011,3,22,120.0340246,4.741048093,5.78339168,NAN,NAN,NAN,NAN,1018.307588,2.973077185,NAN,NAN,NAN,NAN
2011,3,23,71.90657862,8.8007315,10.40242074,NAN,NAN,NAN,NAN,1006.502118,0.96243684,NAN,NAN,NAN,NAN
2011,3,24,137.4003133,7.147134242,8.489388898,NAN,NAN,NAN,NAN,1011.963843,-1.923597274,NAN,NAN,NAN,NAN
2011,3,25,276.5511131,4.327989927,5.686245615,NAN,NAN,NAN,NAN,1019.318715,-3.552702934,NAN,NAN,NAN,NAN
2011,3,26,70.89852856,4.941637529,6.349923891,NAN,NAN,NAN,NAN,1021.508443,-4.412729458,NAN,NAN,NAN,NAN
2011,3,27,85.54201631,5.221212121,6.490863693,NAN,NAN,NAN,NAN,1021.130717,-3.419664918,NAN,NAN,NAN,NAN
2011,3,28,197.2608176,4.702580857,5.896976981,NAN,NAN,NAN,NAN,1023.038035,-2.868956148,NAN,NAN,NAN,NAN
2011,3,29,246.1545581,2.508382596,3.1295341,NAN,NAN,NAN,NAN,1025.010782,-1.916957938,NAN,NAN,NAN,NAN
2011,3,30,103.6877252,3.472696334,4.22162466,NAN,NAN,NAN,NAN,1020.210101,-1.624181236,NAN,NAN,NAN,NAN
2011,3,31,233.8502861,3.097724964,3.717679061,NAN,NAN,NAN,NAN,1010.780727,0.223833691,NAN,NAN,NAN,NAN
2011,4,1,246.580826,2.663149173,3.242794454,NAN,NAN,NAN,NAN,1004.728739,1.286525107,NAN,NAN,NAN,NAN
2011,4,2,236.3395236,4.939008758,5.944868631,NAN,NAN,NAN,NAN,1005.031764,2.78491043,NAN,NAN,NAN,NAN
2011,4,3,222.0257537,4.462956865,5.911528873,NAN,NAN,NAN,NAN,1014.863963,3.431184485,NAN,NAN,NAN,NAN
2011,4,4,191.9782623,8.202101895,12.35291861,NAN,NAN,NAN,NAN,997.0568893,13.77516135,NAN,NAN,NAN,NAN
2011,4,5,273.7028409,7.955833333,9.476218978,NAN,NAN,NAN,NAN,1002.321965,3.487332702,NAN,NAN,NAN,NAN
