YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 08 24 13 219  3.9  4.7  0.28  3.57  3.35 999 1021.8  19.4  21.0 999.0 99.0 99.00
2003 08 24 14 211  4.4  5.1  0.22  3.23  3.22 999 1021.4  19.4  21.0 999.0 99.0 99.00
2003 08 24 15 200  7.5  8.7  0.30  2.56  2.84 999 1020.4  19.3  20.9 999.0 99.0 99.00
2003 08 24 16 199  7.9  9.0  0.51  3.45  3.16 999 1019.8  19.6  20.9 999.0 99.0 99.00
2003 08 24 17 207  7.9  9.3  0.72  3.85  3.46 999 1019.5  20.0  20.8 999.0 99.0 99.00
2003 08 24 18 183  8.1 10.0  0.73  4.00  3.59 999 1017.7  20.3  20.7 999.0 99.0 99.00
2003 08 24 19 176  8.1  9.5  0.80  4.00  3.63 999 1016.5  20.6  20.7 999.0 99.0 99.00
2003 08 24 20 180  7.1  8.1  0.87  4.17  3.74 999 1015.7  21.1  20.7 999.0 99.0 99.00
2003 08 24 21 206  5.8  6.8  0.88  4.17  3.85 999 1015.3  21.4  20.7 999.0 99.0 99.00
2003 08 24 22 192  5.8  7.0  0.99  4.55  3.93 999 1014.9  21.4  20.7 999.0 99.0 99.00
2003 08 24 23 171  6.0  7.1  0.88  4.55  3.92 999 1013.6  21.4  20.7 999.0 99.0 99.00
2003 08 25 00 179  8.5 10.3  0.84  4.55  3.68 999 1012.1  21.4  20.7 999.0 99.0 99.00
2003 08 25 01 187  7.4  8.7  0.91  4.17  3.74 999 1012.3  21.6  20.7 999.0 99.0 99.00
2003 08 25 02 187  8.6 10.1  0.92  4.35  3.65 999 1012.0  21.7  20.7 999.0 99.0 99.00
2003 08 25 03 190  9.3 11.3  1.00  4.35  3.74 999 1011.6  21.5  20.8 999.0 99.0 99.00
2003 08 25 04 199  7.7  8.9  0.98  4.76  3.88 999 1011.4  21.3  20.8 999.0 99.0 99.00
2003 08 25 05 204  6.8  8.1  0.92  4.55  3.91 999 1011.1  20.9  20.8 999.0 99.0 99.00
2003 08 25 06 228  7.1  8.1  0.81  4.55  3.93 999 1010.9  21.5  20.9 999.0 99.0 99.00
2003 08 25 07 250  7.5  8.8  0.83  5.00  3.80 999 1010.8  21.6  20.9 999.0 99.0 99.00
2003 08 25 08 268  7.9  9.1  0.84  5.00  3.81 999 1011.0  21.9  20.8 999.0 99.0 99.00
2003 08 25 09 285  6.4  7.6  0.79  4.35  3.81 999 1011.3  21.7  20.8 999.0 99.0 99.00
2003 08 25 10 280  5.1  5.9  0.70  4.76  3.86 999 1011.9  21.1  20.7 999.0 99.0 99.00
2003 08 25 11 323  5.2  5.9  0.61  4.17  3.75 999 1012.5  20.8  20.5 999.0 99.0 99.00
2003 08 25 12 331  4.9  5.5  0.55  4.55  3.73 999 1013.2  20.1  20.4 999.0 99.0 99.00
2003 08 25 13 333  4.2  4.8  0.45  4.00  3.54 999 1013.8  19.8  20.2 999.0 99.0 99.00
2003 08 25 14 341  3.9  4.4  0.52  4.17  3.52 999 1014.4  19.6  20.1 999.0 99.0 99.00
2003 08 25 15 316  2.5  2.9  0.46  4.17  3.53 999 1015.4  19.7  20.2 999.0 99.0 99.00
2003 08 25 16 304  2.3  2.7  0.44  3.85  3.47 999 1015.5  19.8  20.4 999.0 99.0 99.00
2003 08 25 17 308  1.3  1.7  0.46  4.00  3.62 999 1015.6  20.0  20.6 999.0 99.0 99.00
2003 08 25 18 293  1.3  1.5  0.41  3.85  3.54 999 1015.6  20.2  21.0 999.0 99.0 99.00
2003 08 25 19 243  0.4  0.8  0.35  4.55  3.56 999 1015.4  20.8  21.3 999.0 99.0 99.00
2003 08 25 20 177  1.3  1.7  0.31  4.17  3.57 999 1014.9  20.8  21.7 999.0 99.0 99.00
2003 08 25 21  96  1.0  1.2  0.26  3.70  3.44 999 1014.8  21.0  21.9 999.0 99.0 99.00
2003 08 25 22  98  2.6  3.1  0.21  3.57  3.30 999 1014.6  21.1  21.8 999.0 99.0 99.00
2003 08 25 23  94  3.7  4.4  0.19  3.23  3.28 999 1014.2  21.1  21.6 999.0 99.0 99.00
2003 08 26 00 110  4.8  5.4  0.16  3.03  3.18 999 1013.7  20.7  21.4 999.0 99.0 99.00
2003 08 26 01 141  3.6  4.6  0.19  2.50  2.79 999 1013.6  20.9  21.2 999.0 99.0 99.00
2003 08 26 02 158  2.6  2.9  0.20  2.63  2.78 999 1014.6  20.9  21.1 999.0 99.0 99.00
2003 08 26 03 164  3.7  4.4  0.20  2.78  2.81 999 1014.2  20.9  21.1 999.0 99.0 99.00
2003 08 26 04 144  4.2  4.7  0.00  0.00  0.00 999 1013.4  20.9  21.0 999.0 99.0 99.00
2003 08 26 05 145  4.8  5.6  0.00  0.00  0.00 999 1012.3  21.2  21.0 999.0 99.0 99.00
2003 08 26 06 156  5.6  6.3  0.00  0.00  0.00 999 1011.4  21.7  20.9 999.0 99.0 99.00
2003 08 26 07 185  3.2  4.2  0.00  0.00  0.00 999 1011.2  21.7  20.7 999.0 99.0 99.00
2003 08 26 08 206  4.4  5.0  0.00  0.00  0.00 999 1010.9  21.8  20.6 999.0 99.0 99.00
2003 08 26 09 230  4.6  5.4  0.00  0.00  0.00 999 1010.8  21.5  20.6 999.0 99.0 99.00
2003 08 26 10 250  5.3  6.2  0.18  2.50  2.71 999 1009.8  21.7  20.6 999.0 99.0 99.00
2003 08 26 11 254  6.6  8.0  0.36  3.23  2.98 999 1009.8  21.6  20.6 999.0 99.0 99.00
2003 08 26 12 232  4.3  5.2  0.51  3.33  3.23 999 1009.6  21.2  20.6 999.0 99.0 99.00
2003 08 26 13 223  5.2  6.0  0.46  3.70  3.12 999 1011.1  21.1  20.6 999.0 99.0 99.00
2003 08 26 14 265  7.8  9.5  0.48  3.57  3.21 999 1011.6  21.4  20.7 999.0 99.0 99.00
2003 08 26 15 210  2.4  2.9  0.44  3.57  3.13 999 1009.5  21.0  20.8 999.0 99.0 99.00
2003 08 26 16 206  5.5  6.4  0.38  3.70  3.16 999 1008.6  21.1  20.9 999.0 99.0 99.00
2003 08 26 17 205  6.1  7.4  0.43  3.23  3.35 999 1008.8  21.4  21.1 999.0 99.0 99.00
2003 08 26 18 235  4.0  4.5  0.41  4.55  3.49 999 1008.7  22.1  21.2 999.0 99.0 99.00
2003 08 26 19 231  5.1  6.2  0.42  4.00  3.42 999 1008.5  22.3  21.5 999.0 99.0 99.00
2003 08 26 20 218  4.9  5.5  0.48  3.70  3.32 999 1008.0  22.7  21.3 999.0 99.0 99.00
2003 08 26 21 224  4.8  5.6  0.47  3.70  3.25 999 1007.5  23.2  21.3 999.0 99.0 99.00
2003 08 26 22 281  1.9  2.3  0.42  3.45  3.29 999 1007.6  22.4  21.3 999.0 99.0 99.00
2003 08 26 23  32  1.9  2.3  0.39  3.70  3.29 999 1008.4  21.4  21.3 999.0 99.0 99.00
2003 08 27 00  38  2.4  2.7  0.33  3.23  3.21 999 1008.9  20.8  21.2 999.0 99.0 99.00
2003 08 27 01  13  2.2  2.6  0.32  3.33  3.13 999 1009.1  21.2  21.0 999.0 99.0 99.00
2003 08 27 02 347  3.2  3.5  0.25  3.33  3.06 999 1009.7  20.9  20.9 999.0 99.0 99.00
2003 08 27 03 323  2.3  3.3  0.19  3.23  2.97 999 1010.1  21.2  20.8 999.0 99.0 99.00
2003 08 27 04 226  1.9  2.2  0.23  4.55  3.52 999 1010.5  21.3  20.7 999.0 99.0 99.00
2003 08 27 05 234  2.7  3.0  0.27  4.35  3.77 999 1010.3  21.1  20.7 999.0 99.0 99.00
2003 08 27 06 211  4.5  5.1  0.30  4.55  3.87 999 1010.0  21.1  20.8 999.0 99.0 99.00
2003 08 27 07 213  5.5  6.6  0.31  4.17  3.73 999 1009.3  21.4  20.9 999.0 99.0 99.00
2003 08 27 08 222  6.7  8.1  0.33  4.00  3.46 999 1009.0  21.1  21.0 999.0 99.0 99.00
2003 08 27 09 233  8.2  9.6  0.50  2.86  3.01 999 1009.4  21.4  21.1 999.0 99.0 99.00
2003 08 27 10 291  8.9 10.6  0.65  3.33  3.18 999 1010.7  21.9  21.2 999.0 99.0 99.00
2003 08 27 11 311  7.9  9.9  0.59  3.57  3.28 999 1011.8  20.2  21.2 999.0 99.0 99.00
2003 08 27 12 330  8.1  9.5  0.59  3.45  3.23 999 1012.2  20.4  21.1 999.0 99.0 99.00
2003 08 27 13 330  8.3 10.3  1.17  4.55  3.93 999 1012.8  19.7  20.9 999.0 99.0 99.00
2003 08 27 14 329  9.2 10.5  1.23  4.76  4.20 999 1013.5  19.5  20.7 999.0 99.0 99.00
2003 08 27 15 329  9.6 11.3  1.42  5.26  4.40 999 1014.0  19.0  20.4 999.0 99.0 99.00
2003 08 27 16 334  9.0 10.9  1.39  5.26  4.37 999 1014.9  18.6  20.1 999.0 99.0 99.00
2003 08 27 17 326  8.9 10.2  1.16  5.56  4.21 999 1015.3  18.1  20.0 999.0 99.0 99.00
2003 08 27 18 337  8.5 10.1  1.27  5.56  4.42 999 1015.5  17.8  20.0 999.0 99.0 99.00
2003 08 27 19 344  8.8 10.0  1.23  5.88  4.49 999 1015.8  17.8  20.0 999.0 99.0 99.00
2003 08 27 20 354  7.8  9.3  1.16  4.76  4.33 999 1015.8  17.7  20.0 999.0 99.0 99.00
2003 08 27 21 356  8.3  9.6  1.00  5.26  4.31 999 1016.1  17.5  20.1 999.0 99.0 99.00
2003 08 27 22 350  8.2  9.6  0.97  4.76  4.19 999 1016.5  17.8  20.1 999.0 99.0 99.00
2003 08 27 23 356  8.2  9.8  1.02  4.76  4.30 999 1016.4  17.8  20.2 999.0 99.0 99.00
2003 08 28 00 359  9.5 11.1  1.23  5.56  4.40 999 1016.4  18.0  20.3 999.0 99.0 99.00
2003 08 28 01   3  9.7 11.5  1.19  5.56  4.35 999 1016.7  18.2  20.4 999.0 99.0 99.00
2003 08 28 02 359  8.8 10.3  1.34  5.56  4.37 999 1017.6  18.5  20.4 999.0 99.0 99.00
2003 08 28 03 351  7.8  9.0  1.29  5.56  4.32 999 1018.6  18.1  20.4 999.0 99.0 99.00
2003 08 28 04 347  6.0  6.7  1.14  5.56  4.27 999 1018.7  17.7  20.3 999.0 99.0 99.00
2003 08 28 05 343  5.2  5.9  1.00  5.26  4.19 999 1018.9  17.5  20.2 999.0 99.0 99.00
2003 08 28 06 349  5.5  6.4  0.87  5.26  4.06 999 1019.1  17.3  20.0 999.0 99.0 99.00
2003 08 28 07 345  5.0  6.2  0.73  5.00  3.92 999 1019.3  17.0  19.8 999.0 99.0 99.00
2003 08 28 08 356  5.9  6.9  0.64  4.76  3.83 999 1019.3  16.7  19.7 999.0 99.0 99.00
2003 08 28 09 355  4.6  5.6  0.60  4.76  3.71 999 1019.8  16.7  19.6 999.0 99.0 99.00
2003 08 28 10 347  2.7  3.4  0.52  4.00  3.73 999 1020.4  16.6  19.6 999.0 99.0 99.00
2003 08 28 11  65  0.4  1.0  0.45  5.00  3.74 999 1020.8  16.5  19.6 999.0 99.0 99.00
2003 08 28 12 268  0.7  1.1  0.40  5.26  3.88 999 1021.4  16.9  19.6 999.0 99.0 99.00
2003 08 28 13 215  1.2  1.7  0.35  5.00  3.70 999 1021.4  17.3  19.8 999.0 99.0 99.00
2003 08 28 14 167  1.1  1.8  0.33  4.55  3.58 999 1021.2  17.5  19.9 999.0 99.0 99.00
2003 08 28 15 173  4.3  5.4  0.26  3.70  3.42 999 1020.4  17.8  20.1 999.0 99.0 99.00
2003 08 28 16 169  5.9  7.4  0.20  3.13  3.45 999 1020.0  18.3  20.1 999.0 99.0 99.00
2003 08 28 17 163  5.8  7.1  0.19  2.50  3.18 999 1019.7  18.6  20.2 999.0 99.0 99.00
2003 08 28 18 168  6.5  7.6  0.36  2.70  2.82 999 1019.0  18.8  20.3 999.0 99.0 99.00
2003 08 28 19 151  7.4  8.5  0.51  3.13  3.12 999 1018.2  19.0  20.4 999.0 99.0 99.00
2003 08 28 20 147  8.0  9.7  0.60  3.57  3.31 999 1017.2  19.2  20.3 999.0 99.0 99.00
2003 08 28 21 143  8.3  9.2  0.81  4.00  3.63 999 1015.9  19.9  20.1 999.0 99.0 99.00
2003 08 28 22 140  8.4  9.9  0.78  4.00  3.62 999 1014.5  20.4  20.0 999.0 99.0 99.00
2003 08 28 23 146  7.0  8.1  0.79  4.17  3.75 999 1014.4  20.9  20.1 999.0 99.0 99.00
2003 08 29 00 146  8.4 10.0  0.67  4.00  3.61 999 1013.0  21.3  20.0 999.0 99.0 99.00
2003 08 29 01 155  8.3 10.9  0.76  4.00  3.63 999 1012.6  21.7  19.8 999.0 99.0 99.00
2003 08 29 02 163 10.6 12.8  0.95  4.00  3.73 999 1012.0  21.7  19.6 999.0 99.0 99.00
2003 08 29 03 166 10.6 13.4  1.19  4.76  4.10 999 1012.1  21.3  19.5 999.0 99.0 99.00
2003 08 29 04 170 11.1 13.5  1.41  5.26  4.22 999 1011.2  20.9  19.5 999.0 99.0 99.00
2003 08 29 05 171 11.8 14.6  1.62  5.26  4.42 999 1010.1  20.8  19.5 999.0 99.0 99.00
2003 08 29 06 171 11.8 14.4  1.77  5.56  4.61 999 1009.3  20.8  19.7 999.0 99.0 99.00
2003 08 29 07 176 12.1 13.6  1.87  5.56  4.78 999 1008.2  21.0  19.8 999.0 99.0 99.00
2003 08 29 08 187 10.6 12.7  1.68  5.56  4.66 999 1008.4  21.4  20.0 999.0 99.0 99.00
2003 08 29 09 197  9.0 10.3  1.53  5.56  4.56 999 1008.0  21.7  20.0 999.0 99.0 99.00
2003 08 29 10 242  4.8  5.9  1.32  5.56  4.60 999 1008.5  21.8  20.1 999.0 99.0 99.00
2003 08 29 11 227  4.6  5.0  1.22  5.88  4.55 999 1008.2  21.7  20.3 999.0 99.0 99.00
2003 08 29 12 207  4.8  5.2  1.10  5.56  4.48 999 1008.1  21.4  20.3 999.0 99.0 99.00
2003 08 29 13 227  6.9  8.5  0.97  5.56  4.54 999 1008.4  22.2  20.3 999.0 99.0 99.00
2003 08 29 14 252  9.3 11.0  0.98  5.26  4.03 999 1008.9  22.2  20.3 999.0 99.0 99.00
2003 08 29 15 255  7.7  8.9  1.00  5.00  4.00 999 1010.0  21.8  20.2 999.0 99.0 99.00
2003 08 29 16 255  5.4  6.0  0.93  5.00  4.05 999 1010.8  21.4  20.1 999.0 99.0 99.00
2003 08 29 17 355  3.6  4.4  0.78  4.76  4.04 999 1011.5  19.5  19.9 999.0 99.0 99.00
2003 08 29 18  24  1.5 99.0  0.61  4.76  3.94 999 1012.2  19.5  19.8 999.0 99.0 99.00
2003 08 29 19  81  1.3  1.5  0.61  4.35  3.90 999 1012.2  19.6  19.8 999.0 99.0 99.00
2003 08 29 20  23  2.3  2.6  0.57  4.17  3.69 999 1012.3  19.8  20.1 999.0 99.0 99.00
2003 08 29 21 356 10.0 12.2  0.56  3.85  3.75 999 1012.7  18.3  19.5 999.0 99.0 99.00
2003 08 29 22 347  9.6 12.5  0.84  3.85  3.58 999 1013.9  18.4  19.0 999.0 99.0 99.00
2003 08 29 23 345 11.2 13.0  1.18  4.76  4.11 999 1014.6  17.4  18.8 999.0 99.0 99.00
2003 08 30 00 337 12.8 16.2  2.39  6.67  5.57 999 1014.9  17.1  18.8 999.0 99.0 99.00
2003 08 30 01 339 12.2 14.6  2.72  7.14  5.86 999 1016.2  16.8  18.7 999.0 99.0 99.00
2003 08 30 02 343 11.0 13.7  2.19  7.14  5.34 999 1017.5  16.3  18.7 999.0 99.0 99.00
2003 08 30 03 342 11.3 13.3  2.03  6.67  5.13 999 1018.0  16.1  18.7 999.0 99.0 99.00
2003 08 30 04 335 10.8 12.8  1.89  5.56  4.82 999 1018.7  16.0  18.7 999.0 99.0 99.00
2003 08 30 05 337 10.6 12.8  1.71  5.56  4.74 999 1019.2  15.8  18.6 999.0 99.0 99.00
2003 08 30 06 340  9.5 11.0  1.66  6.25  4.78 999 1019.7  15.5  18.6 999.0 99.0 99.00
2003 08 30 07 346  8.1  9.7  1.45  5.88  4.53 999 1020.1  15.1  18.4 999.0 99.0 99.00
2003 08 30 08 349  7.8  8.9  1.31  5.88  4.50 999 1020.6  14.9  18.3 999.0 99.0 99.00
2003 08 30 09 358  6.5  8.0  1.21  5.88  4.49 999 1021.3  14.9  18.3 999.0 99.0 99.00
2003 08 30 10   2  5.8  6.8  1.07  5.56  4.42 999 1021.6  14.9  18.2 999.0 99.0 99.00
2003 08 30 11 359  5.5  7.1  0.93  5.26  4.29 999 1022.1  14.9  18.1 999.0 99.0 99.00
2003 08 30 12 360  4.7  5.6  0.78  5.00  4.17 999 1023.0  15.0  18.1 999.0 99.0 99.00
2003 08 30 13  13  3.4  4.8  0.65  4.55  3.87 999 1023.4  15.1  18.1 999.0 99.0 99.00
2003 08 30 14 359  3.6  4.5  0.55  4.35  3.70 999 1024.0  15.0  18.2 999.0 99.0 99.00
2003 08 30 15 355  3.3  4.9  0.44  3.33  3.51 999 1024.9  15.1  18.2 999.0 99.0 99.00
2003 08 30 16 340  2.7  3.6  0.41  3.57  3.47 999 1025.3  15.1  18.3 999.0 99.0 99.00
2003 08 30 17 338  2.5  3.7  0.34  3.33  3.34 999 1025.6  15.2  18.5 999.0 99.0 99.00
2003 08 30 18 324  2.8  4.0  0.33  3.33  3.28 999 1025.6  15.4  18.6 999.0 99.0 99.00
2003 08 30 19 308  2.2  3.2  0.28  3.70  3.25 999 1025.8  15.5  18.7 999.0 99.0 99.00
2003 08 30 20 300  0.5  1.1  0.29  3.57  3.25 999 1025.4  15.9  18.9 999.0 99.0 99.00
2003 08 30 21 299  1.5  2.3  0.25  3.33  3.26 999 1025.4  16.2  19.1 999.0 99.0 99.00
2003 08 30 22 127  0.9  1.4  0.24  3.33  3.19 999 1025.1  16.2  19.1 999.0 99.0 99.00
2003 08 30 23 129  2.5  3.3  0.21  3.23  3.15 999 1024.6  16.4  19.0 999.0 99.0 99.00
2003 08 31 00 149  3.6  4.0  0.17  3.03  3.05 999 1024.2  16.9  18.5 999.0 99.0 99.00
2003 08 31 01 162  4.0  4.5  0.00  0.00  0.00 999 1024.2  17.4  18.4 999.0 99.0 99.00
2003 08 31 02 171  4.4  5.2  0.00  0.00  0.00 999 1025.0  17.8  18.3 999.0 99.0 99.00
2003 08 31 03 183  5.4  6.0  0.00  0.00  0.00 999 1025.2  18.1  18.3 999.0 99.0 99.00
2003 08 31 04 185  4.8  5.8  0.19  2.63  2.71 999 1025.2  18.4  18.3 999.0 99.0 99.00
2003 08 31 05 196  5.3  6.2  0.28  2.63  2.78 999 1025.3  18.6  18.2 999.0 99.0 99.00
2003 08 31 06 218  5.5  6.5  0.42  2.94  2.92 999 1025.6  18.2  18.2 999.0 99.0 99.00
2003 08 31 07 243  6.1  7.4  0.42  3.13  3.01 999 1025.6  17.7  18.1 999.0 99.0 99.00
2003 08 31 08 287  2.8  3.3  0.39  3.13  3.02 999 1025.8  18.1  18.1 999.0 99.0 99.00
2003 08 31 09   9  0.5  0.6  0.38  3.13  3.04 999 1025.7  17.8  18.0 999.0 99.0 99.00
2003 08 31 10  45  0.8  1.0  0.33  3.13  3.00 999 1025.8  17.6  17.9 999.0 99.0 99.00
2003 08 31 11  19  0.7  0.9 99.00 99.00 99.00 999 1025.7  17.4  17.9 999.0 99.0 99.00
2003 08 31 12   1  0.9  1.1  0.25  2.94  3.01 999 1025.8  17.4  17.9 999.0 99.0 99.00
2003 08 31 13 180  0.0  0.0  0.22  3.13  2.92 999 1026.2  19.1  17.9 999.0 99.0 99.00
2003 08 31 14 142  1.2  1.4  0.17  2.56  2.84 999 1026.0  18.4  18.0 999.0 99.0 99.00
2003 08 31 15 212  2.7  3.2  0.00  0.00  0.00 999 1026.2  18.8  18.1 999.0 99.0 99.00
2003 08 31 16 207  3.0  3.4  0.00  0.00  0.00 999 1026.0  18.7  18.0 999.0 99.0 99.00
2003 08 31 17 201  3.2  3.7  0.00  0.00  0.00 999 1025.7  18.8  18.0 999.0 99.0 99.00
2003 08 31 18 195  3.0  3.5  0.00  0.00  0.00 999 1025.4  19.1  18.1 999.0 99.0 99.00
2003 08 31 19 168  3.4  4.1  0.00  0.00  0.00 999 1025.0  19.1  18.3 999.0 99.0 99.00
2003 08 31 20 186  3.3  3.8  0.00  0.00  0.00 999 1024.5  19.3  18.4 999.0 99.0 99.00
2003 08 31 21 181  3.2  3.6  0.00  0.00  0.00 999 1023.8  19.3  18.4 999.0 99.0 99.00
2003 08 31 22 175  3.4  4.0  0.00  0.00  0.00 999 1023.6  19.3  18.3 999.0 99.0 99.00
2003 08 31 23 167  4.2  4.8  0.00  0.00  0.00 999 1023.3  19.3  18.3 999.0 99.0 99.00
2003 09 01 00 165  3.3  3.7  0.00  0.00  0.00 999 1022.7  19.3  18.2 999.0 99.0 99.00
2003 09 01 01 167  3.2  3.7  0.00  0.00  0.00 999 1022.6  19.5  18.1 999.0 99.0 99.00
2003 09 01 02 162  3.9  4.5  0.00  0.00  0.00 999 1022.7  19.7  18.1 999.0 99.0 99.00
2003 09 01 03 174  3.6  4.2  0.00  0.00  0.00 999 1022.8  19.9  19.0 999.0 99.0 99.00
2003 09 01 04 175  5.0  5.5  0.00  0.00  0.00 999 1022.8  19.8  19.2 999.0 99.0 99.00
2003 09 01 05 181  4.5  4.9  0.17  2.63  2.76 999 1022.5  19.9  19.2 999.0 99.0 99.00
2003 09 01 06 190  4.8  5.5  0.22  2.78  2.77 999 1022.4  19.9  19.1 999.0 99.0 99.00
2003 09 01 07 216  4.8  5.5  0.22  2.78  2.79 999 1021.9  19.7  18.9 999.0 99.0 99.00
2003 09 01 08 220  4.2  4.9  0.24  2.86  2.81 999 1021.6  19.5  18.5 999.0 99.0 99.00
2003 09 01 09 237  3.4  4.0  0.23  2.78  2.84 999 1021.5  19.1  18.1 999.0 99.0 99.00
2003 09 01 10 254  2.9  3.4  0.21  2.78  2.78 999 1021.5  18.6  18.3 999.0 99.0 99.00
2003 09 01 11 284  2.0  2.3  0.32  3.13  2.93 999 1021.7  18.4  18.4 999.0 99.0 99.00
2003 09 01 12 323  1.0  1.2  0.35  3.45  3.17 999 1021.8  18.3  18.4 999.0 99.0 99.00
2003 09 01 13  75  0.8  1.0  0.33  3.45  3.19 999 1021.7  17.9  18.4 999.0 99.0 99.00
2003 09 01 14 104  0.8  0.9  0.33  3.33  3.11 999 1021.7  18.0  18.4 999.0 99.0 99.00
2003 09 01 15 136  1.6  2.2  0.30  3.13  3.09 999 1021.9  18.3  18.4 999.0 99.0 99.00
2003 09 01 16 188  3.3  3.8  0.25  3.23  3.04 999 1022.0  18.8  18.4 999.0 99.0 99.00
2003 09 01 17 194  2.1  2.5  0.21  3.23  3.05 999 1021.4  18.5  18.4 999.0 99.0 99.00
2003 09 01 18 193  2.4  2.8  0.23  4.55  3.33 999 1021.0  18.6  18.5 999.0 99.0 99.00
2003 09 01 19 208  1.8  2.1  0.19  3.45  3.13 999 1020.7  18.7  18.7 999.0 99.0 99.00
2003 09 01 20 233  0.7  1.2  0.16  3.33  3.08 999 1020.3  18.8  18.8 999.0 99.0 99.00
2003 09 01 21 306  1.1  1.3  0.00  0.00  0.00 999 1020.2  18.5  18.8 999.0 99.0 99.00
2003 09 01 22 180  0.0  0.1  0.00  0.00  0.00 999 1019.9  18.5  18.8 999.0 99.0 99.00
2003 09 01 23   3  1.0  1.1  0.00  0.00  0.00 999 1019.9  18.3  18.8 999.0 99.0 99.00
2003 09 02 00 328  1.9  2.2  0.00  0.00  0.00 999 1020.1  18.3  18.8 999.0 99.0 99.00
2003 09 02 01 351  1.9  2.2  0.00  0.00  0.00 999 1019.9  18.3  18.8 999.0 99.0 99.00
2003 09 02 02 323  0.6  0.8  0.00  0.00  0.00 999 1020.3  18.3  18.8 999.0 99.0 99.00
2003 09 02 03 321  0.8  0.9  0.00  0.00  0.00 999 1020.4  18.2  18.8 999.0 99.0 99.00
2003 09 02 04   5  0.6  0.6  0.00  0.00  0.00 999 1020.4  18.0  18.8 999.0 99.0 99.00
2003 09 02 05 180  0.0  0.0  0.00  0.00  0.00 999 1020.6  17.8  18.8 999.0 99.0 99.00
2003 09 02 06 342  1.2  1.3  0.00  0.00  0.00 999 1020.5  18.0  18.8 999.0 99.0 99.00
2003 09 02 07 332  1.6  1.8  0.00  0.00  0.00 999 1020.4  18.1  18.7 999.0 99.0 99.00
2003 09 02 08 180  0.1  0.4  0.00  0.00  0.00 999 1020.3  17.8  18.6 999.0 99.0 99.00
2003 09 02 09 304  0.1  0.4  0.00  0.00  0.00 999 1020.5  18.0  18.5 999.0 99.0 99.00
2003 09 02 10 180  0.0  0.0  0.00  0.00  0.00 999 1020.5  17.8  18.5 999.0 99.0 99.00
2003 09 02 11 129  1.2  1.5  0.00  0.00  0.00 999 1020.7  17.7  18.5 999.0 99.0 99.00
2003 09 02 12  79  0.6  0.7  0.00  0.00  0.00 999 1021.1  18.8  18.6 999.0 99.0 99.00
2003 09 02 13 180  0.0  0.0  0.00  0.00  0.00 999 1021.4  21.7  18.7 999.0 99.0 99.00
2003 09 02 14 180  0.0  0.0  0.00  0.00  0.00 999 1021.3  22.1  18.9 999.0 99.0 99.00
2003 09 02 15 170  0.8  1.1  0.00  0.00  0.00 999 1021.3  19.5  19.3 999.0 99.0 99.00
2003 09 02 16 181  1.0  1.2  0.00  0.00  0.00 999 1021.3  19.2  19.6 999.0 99.0 99.00
2003 09 02 17 185  1.3  1.7  0.00  0.00  0.00 999 1021.0  19.6  20.2 999.0 99.0 99.00
2003 09 02 18 197  1.9  2.4  0.00  0.00  0.00 999 1020.8  19.9  20.5 999.0 99.0 99.00
2003 09 02 19 178  2.3  2.9  0.00  0.00  0.00 999 1020.4  20.1  21.1 999.0 99.0 99.00
2003 09 02 20 163  2.0  2.6  0.00  0.00  0.00 999 1019.8  20.3  21.2 999.0 99.0 99.00
2003 09 02 21 148  3.5  3.9  0.00  0.00  0.00 999 1019.1  20.5  21.2 999.0 99.0 99.00
2003 09 02 22 153  3.5  4.0  0.00  0.00  0.00 999 1018.8  20.7  21.0 999.0 99.0 99.00
2003 09 02 23 162  3.3  3.7  0.00  0.00  0.00 999 1018.6  20.9  20.7 999.0 99.0 99.00
2003 09 03 00 163  2.7  3.1  0.00  0.00  0.00 999 1018.4  20.7  20.4 999.0 99.0 99.00
2003 09 03 01 181  2.8  3.2  0.00  0.00  0.00 999 1018.4  20.7  20.2 999.0 99.0 99.00
2003 09 03 02 163  2.1  2.2  0.00  0.00  0.00 999 1018.2  20.4  19.9 999.0 99.0 99.00
2003 09 03 03 155  1.7  1.9  0.00  0.00  0.00 999 1018.3  20.0  20.0 999.0 99.0 99.00
2003 09 03 04 140  2.3  2.6  0.00  0.00  0.00 999 1018.1  20.0  20.4 999.0 99.0 99.00
2003 09 03 05 142  5.0  5.8  0.00  0.00  0.00 999 1017.6  20.1  20.6 999.0 99.0 99.00
2003 09 03 06 150  6.2  6.8  0.00  0.00  0.00 999 1017.1  20.3  20.7 999.0 99.0 99.00
2003 09 03 07 161  8.0  9.5  0.39  2.94  2.89 999 1016.6  20.1  20.7 999.0 99.0 99.00
2003 09 03 08 170  7.2  8.3  0.63  3.70  3.44 999 1016.6  19.8  20.8 999.0 99.0 99.00
2003 09 03 09 188  6.4  7.1  0.64  4.00  3.58 999 1016.4  19.7  20.8 999.0 99.0 99.00
2003 09 03 10 201  6.3  7.2  0.63  4.17  3.72 999 1016.0  19.3  20.8 999.0 99.0 99.00
2003 09 03 11 207  4.6  5.4  0.60  4.17  3.77 999 1015.9  19.3  20.8 999.0 99.0 99.00
2003 09 03 12 201  5.1  5.7  0.52  4.00  3.54 999 1015.4  19.0  20.7 999.0 99.0 99.00
