#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 07 19 13 50 339  7.2  8.6  0.71  3.70  3.38 999 1011.4  18.6  19.9 999.0 99.0 99.00
2010 07 19 14 50 322  7.7  9.0  0.78  4.00  3.42 999 1011.6  18.8  19.9 999.0 99.0 99.00
2010 07 19 15 50 343  6.2  7.9  0.73  4.00  3.39 999 1012.1  18.7  19.9 999.0 99.0 99.00
2010 07 19 16 50 306  5.1  6.5  0.65  3.85  3.41 999 1013.5  18.9  19.9 999.0 99.0 99.00
2010 07 19 17 50 311  4.0  4.9  0.60  4.00  3.44 999 1012.8  19.2  20.0 999.0 99.0 99.00
2010 07 19 18 50 321  5.2  6.3  0.62  4.17  3.43 999 1013.4  19.0  20.1 999.0 99.0 99.00
2010 07 19 19 50 317  3.8  4.4  0.54  3.85  3.37 999 1013.3  19.1  20.3 999.0 99.0 99.00
2010 07 19 20 50 316  3.1  3.9  0.50  3.45  3.34 999 1013.5  19.2  20.4 999.0 99.0 99.00
2010 07 19 21 50 315  2.0  2.5  0.48  3.85  3.45 999 1013.5  19.3  20.5 999.0 99.0 99.00
2010 07 19 22 50 306  1.6  2.3  0.42  4.35  3.40 999 1013.6  19.2  20.5 999.0 99.0 99.00
2010 07 19 23 50 241  1.3  1.9  0.44  4.00  3.47 999 1013.4  19.1  20.5 999.0 99.0 99.00
2010 07 20 00 50 210  2.1  2.6  0.39  4.00  3.41 999 1013.4  19.1  20.4 999.0 99.0 99.00
2010 07 20 01 50 221  2.6  2.9  0.33  4.00  3.35 999 1013.6  19.4  20.3 999.0 99.0 99.00
2010 07 20 02 50 215  1.9  2.4  0.25  3.85  3.21 999 1014.0  19.7  20.3 999.0 99.0 99.00
2010 07 20 03 50 203  1.8  2.3  0.22 99.00  3.09 999 1014.0  19.9  20.3 999.0 99.0 99.00
2010 07 20 04 50 166  1.0  1.3  0.19 99.00  3.05 999 1013.6  19.8  20.3 999.0 99.0 99.00
2010 07 20 05 50 154  1.2  1.5  0.17 99.00  2.98 999 1013.9  19.8  20.2 999.0 99.0 99.00
2010 07 20 06 50 160  2.2  2.5  0.16 99.00  3.04 999 1014.1  19.9  20.2 999.0 99.0 99.00
2010 07 20 07 50 140  2.9  3.4  0.14 99.00  2.93 999 1013.5  19.9  20.2 999.0 99.0 99.00
2010 07 20 08 50 124  3.1  3.6  0.13 99.00  2.85 999 1013.6  20.0  20.2 999.0 99.0 99.00
2010 07 20 09 50 110  2.5  3.1  0.10 99.00  2.85 999 1013.4  20.0  20.1 999.0 99.0 99.00
2010 07 20 10 50 167  2.8  3.3  0.09 99.00  2.74 999 1013.7  19.9  20.1 999.0 99.0 99.00
2010 07 20 11 50 160  2.9  3.3  0.10 99.00  2.60 999 1013.7  20.4  20.1 999.0 99.0 99.00
2010 07 20 12 50 177  3.4  4.1  0.10 99.00  2.57 999 1014.3  20.5  20.2 999.0 99.0 99.00
2010 07 20 13 50 176  3.0  3.5  0.09 99.00  2.56 999 1014.6  20.4  20.3 999.0 99.0 99.00
2010 07 20 14 50 180  2.3  2.7  0.09 99.00  2.46 999 1014.8  20.6  20.6 999.0 99.0 99.00
2010 07 20 15 50 150  1.9  2.6  0.09 99.00  2.54 999 1014.8  20.8  21.0 999.0 99.0 99.00
2010 07 20 16 50 179  2.3  2.8  0.09 99.00  2.50 999 1015.3  20.9  21.4 999.0 99.0 99.00
2010 07 20 17 50 152  3.4  4.0  0.09 99.00  2.52 999 1015.3  21.0  21.6 999.0 99.0 99.00
2010 07 20 18 50 135  2.9  3.3  0.10 99.00  2.50 999 1014.9  21.1  21.6 999.0 99.0 99.00
2010 07 20 19 50 142  4.1  4.6  0.12 99.00  2.47 999 1014.3  21.1  21.7 999.0 99.0 99.00
2010 07 20 20 50 132  3.1  3.5  0.14 99.00  2.49 999 1014.1  21.3  21.7 999.0 99.0 99.00
2010 07 20 21 50 121  3.0  3.4  0.16 99.00  2.57 999 1013.8  21.4  21.8 999.0 99.0 99.00
2010 07 20 22 50 140  3.7  4.3  0.18 99.00  2.65 999 1013.3  21.4  21.8 999.0 99.0 99.00
2010 07 20 23 50 153  4.0  4.7  0.14 99.00  2.58 999 1013.3  21.6  21.7 999.0 99.0 99.00
2010 07 21 00 50 146  3.6  4.4  0.17 99.00  2.54 999 1013.0  21.6  21.6 999.0 99.0 99.00
2010 07 21 01 50 157  4.4  5.0  0.18 99.00  2.53 999 1013.3  21.5  21.5 999.0 99.0 99.00
2010 07 21 02 50 162  3.5  4.3  0.15 99.00  2.44 999 1013.3  21.5  21.4 999.0 99.0 99.00
2010 07 21 03 50 150  3.8  4.2  0.17 99.00  2.44 999 1013.0  21.3  21.3 999.0 99.0 99.00
2010 07 21 04 50 183  3.1  3.6  0.17 99.00  2.53 999 1013.3  21.4  21.3 999.0 99.0 99.00
2010 07 21 05 50 165  3.4  3.9  0.22 99.00  2.61 999 1012.4  21.2  21.2 999.0 99.0 99.00
2010 07 21 06 50 166  2.0  2.6  0.21 99.00  2.61 999 1012.3  21.4  21.2 999.0 99.0 99.00
2010 07 21 07 50 215  4.6  6.4  0.17 99.00  2.61 999 1011.6  20.6  21.2 999.0 99.0 99.00
2010 07 21 08 50 198  4.4  5.2  0.22 99.00  2.62 999 1010.9  20.7  21.2 999.0 99.0 99.00
2010 07 21 09 50 218  3.8  4.7  0.19 99.00  2.50 999 1011.1  20.9  21.1 999.0 99.0 99.00
2010 07 21 10 50 245  5.5  6.3  0.25  2.47  2.44 999 1011.8  21.2  21.1 999.0 99.0 99.00
2010 07 21 11 50 256  5.6  6.3  0.27  2.74  2.54 999 1012.2  21.3  21.1 999.0 99.0 99.00
2010 07 21 12 50 288  5.4  6.4  0.34  2.94  2.71 999 1012.6  21.2  21.1 999.0 99.0 99.00
2010 07 21 13 50 308  7.2  8.3  0.37  2.86  2.67 999 1012.8  21.2  21.1 999.0 99.0 99.00
2010 07 21 14 50 309  5.3  6.2  0.43  2.94  2.78 999 1012.9  20.9  21.1 999.0 99.0 99.00
2010 07 21 15 50 281  4.3  4.9  0.39  3.03  2.85 999 1013.6  21.0  21.1 999.0 99.0 99.00
2010 07 21 16 50 277  3.8  4.5  0.32  3.03  2.87 999 1013.9  21.2  21.2 999.0 99.0 99.00
2010 07 21 17 50 280  4.0  4.7  0.34  2.94  2.91 999 1014.0  21.5  21.5 999.0 99.0 99.00
2010 07 21 18 50 260  2.9  3.4  0.31  3.03  2.91 999 1014.0  21.6  21.5 999.0 99.0 99.00
2010 07 21 19 50 244  2.3  2.9  0.29  3.13  2.91 999 1013.4  22.0  21.8 999.0 99.0 99.00
2010 07 21 20 50 214  0.6  0.9  0.23 99.00  2.81 999 1013.1  22.8  22.1 999.0 99.0 99.00
2010 07 21 21 50 184  1.0  1.3  0.22 99.00  2.83 999 1013.2  22.4  22.4 999.0 99.0 99.00
2010 07 21 22 50 118  1.2  1.5  0.19 99.00  2.77 999 1013.5  22.5  22.7 999.0 99.0 99.00
2010 07 21 23 50  86  1.8  2.3  0.16 99.00  2.80 999 1013.8  22.5  22.7 999.0 99.0 99.00
2010 07 22 00 50  96  2.8  3.2  0.17 99.00  2.64 999 1014.1  22.1  22.5 999.0 99.0 99.00
2010 07 22 01 50  40  2.0  2.5  0.19 99.00  2.78 999 1014.8  21.6  22.1 999.0 99.0 99.00
2010 07 22 02 50  45  1.1  1.3  0.21 99.00  2.79 999 1015.4  21.9  21.9 999.0 99.0 99.00
2010 07 22 03 50 343  1.4  1.7 99.00 99.00 99.00 999 1015.7  21.9  21.7 999.0 99.0 99.00
2010 07 22 04 50 281  1.4  1.8  0.19 99.00  2.95 999 1015.8  21.7  21.6 999.0 99.0 99.00
2010 07 22 05 50 259  2.3  2.5  0.20 99.00  2.96 999 1015.8  21.5  21.6 999.0 99.0 99.00
2010 07 22 06 50 301  1.6  2.0  0.19 99.00  3.07 999 1015.5  21.4  21.7 999.0 99.0 99.00
2010 07 22 07 50 264  2.3  2.8  0.18 99.00  2.94 999 1015.3  21.3  21.7 999.0 99.0 99.00
2010 07 22 08 50 226  1.1  1.4  0.16 99.00  2.98 999 1015.6  21.2  21.7 999.0 99.0 99.00
2010 07 22 09 50 154  0.8  0.9  0.26  3.45  3.19 999 1016.1  21.0  21.5 999.0 99.0 99.00
2010 07 22 10 50  99  0.6  0.9  0.32  4.17  3.30 999 1016.3  21.5  21.5 999.0 99.0 99.00
2010 07 22 11 50   9  3.3  3.9  0.26  4.55  3.28 999 1017.2  21.2  21.5 999.0 99.0 99.00
2010 07 22 12 50 357  2.5  3.1  0.23 99.00  3.25 999 1017.6  21.1  21.4 999.0 99.0 99.00
2010 07 22 13 50  29  2.3  2.8  0.21 99.00  3.18 999 1017.2  21.0  21.4 999.0 99.0 99.00
2010 07 22 14 50  54  1.5  1.7  0.18 99.00  3.12 999 1017.4  20.9  21.7 999.0 99.0 99.00
2010 07 22 15 50  71  2.0  2.5  0.17 99.00  3.18 999 1017.2  21.0  22.0 999.0 99.0 99.00
2010 07 22 16 50  84  2.1  2.6  0.16 99.00  3.18 999 1017.4  21.1  22.2 999.0 99.0 99.00
2010 07 22 17 50 139  1.6  2.1  0.16 99.00  3.22 999 1017.3  21.1  22.1 999.0 99.0 99.00
2010 07 22 18 50  68  2.5  2.8  0.16 99.00  3.12 999 1016.8  21.1  22.1 999.0 99.0 99.00
2010 07 22 19 50 123  2.1  2.4  0.17 99.00  2.98 999 1016.9  21.1  22.0 999.0 99.0 99.00
2010 07 22 20 50 119  2.9  3.3  0.16 99.00  3.12 999 1016.0  21.1  21.9 999.0 99.0 99.00
2010 07 22 21 50 142  3.4  3.9  0.13 99.00  2.98 999 1014.6  21.1  21.7 999.0 99.0 99.00
2010 07 22 22 50 155  4.0  4.5  0.14 99.00  3.06 999 1014.1  21.6  21.6 999.0 99.0 99.00
2010 07 22 23 50 189  4.1  4.9  0.14 99.00  2.92 999 1014.0  22.0  21.5 999.0 99.0 99.00
2010 07 23 00 50 177  3.6  4.3  0.17 99.00  2.54 999 1013.4  21.7  21.5 999.0 99.0 99.00
2010 07 23 01 50 139  3.0  3.8  0.15 99.00  2.93 999 1013.3  21.4  21.4 999.0 99.0 99.00
2010 07 23 02 50 170  9.4 11.3  0.23 99.00  2.47 999 1012.5  19.8  21.4 999.0 99.0 99.00
2010 07 23 03 50 135  8.6 10.5  0.59  3.45  3.09 999 1010.8  19.6  21.2 999.0 99.0 99.00
2010 07 23 04 50 117 10.9 12.5  0.75  3.70  3.27 999 1008.5  19.2  21.1 999.0 99.0 99.00
2010 07 23 05 50 159 10.3 13.1  1.02  4.35  3.68 999 1009.1  19.9  21.0 999.0 99.0 99.00
2010 07 23 06 50 162 10.1 12.3  1.43  4.76  4.02 999 1007.5  19.5  20.9 999.0 99.0 99.00
2010 07 23 07 50 178  8.0  9.3  1.53  5.00  4.27 999 1006.8  20.2  20.8 999.0 99.0 99.00
2010 07 23 08 50 170  7.4  8.6  1.34  5.00  4.27 999 1005.8  20.5  20.9 999.0 99.0 99.00
2010 07 23 09 50 212  6.7  8.0  1.07  5.26  3.99 999 1005.8  21.1  21.0 999.0 99.0 99.00
2010 07 23 10 50 225  5.1  6.0  0.92  4.76  4.08 999 1006.5  21.7  20.8 999.0 99.0 99.00
2010 07 23 11 50 236  4.1  4.6  0.76  5.88  4.19 999 1006.6  21.9  20.8 999.0 99.0 99.00
2010 07 23 12 50 222  4.7  5.1  0.71  5.56  4.32 999 1006.9  21.7  20.7 999.0 99.0 99.00
2010 07 23 13 50 236  3.8  4.3  0.56  5.26  4.12 999 1007.4  21.7  20.7 999.0 99.0 99.00
2010 07 23 14 50 253  5.3  6.2  0.55  5.00  3.89 999 1007.9  22.2  20.8 999.0 99.0 99.00
2010 07 23 15 50 254  4.0  4.5  0.47  4.17  3.65 999 1008.4  22.2  21.0 999.0 99.0 99.00
2010 07 23 16 50 245  2.8  3.4  0.43  4.55  3.52 999 1008.7  22.1  21.2 999.0 99.0 99.00
2010 07 23 17 50 287  1.6  2.1  0.38  3.85  3.41 999 1008.3  22.5  21.5 999.0 99.0 99.00
2010 07 23 18 50 203  1.8  2.1  0.35  4.17  3.36 999 1008.0  22.3  21.5 999.0 99.0 99.00
2010 07 23 19 50 228  5.4  6.4  0.36  3.70  3.29 999 1007.7  23.2  21.6 999.0 99.0 99.00
2010 07 23 20 50 233  4.7  5.4  0.39  3.45  3.19 999 1008.9  22.8  21.5 999.0 99.0 99.00
2010 07 23 21 50 229  6.3  7.2  0.58  3.57  3.28 999 1008.6  23.3  21.3 999.0 99.0 99.00
2010 07 23 22 50 255  6.3  7.3  0.63  4.00  3.37 999 1008.1  23.3  21.3 999.0 99.0 99.00
2010 07 23 23 50 248  6.2  7.0  0.60  4.17  3.31 999 1008.0  23.3  21.2 999.0 99.0 99.00
2010 07 24 00 50 249  5.7  6.6  0.52  3.70  3.06 999 1008.9  23.3  21.2 999.0 99.0 99.00
2010 07 24 01 50 253  5.4  6.1  0.45  3.33  3.01 999 1009.4  22.9  21.2 999.0 99.0 99.00
2010 07 24 02 50 255  5.5  6.2  0.42  2.94  2.86 999 1009.4  23.0  21.2 999.0 99.0 99.00
2010 07 24 03 50 251  4.7  5.4  0.33  2.60  2.72 999 1009.6  22.6  21.3 999.0 99.0 99.00
2010 07 24 04 50 239  4.8  5.5  0.28  2.35  2.65 999 1009.2  22.5  21.3 999.0 99.0 99.00
2010 07 24 05 50 236  3.4  3.8  0.19 99.00  2.60 999 1009.2  22.1  21.3 999.0 99.0 99.00
2010 07 24 06 50 236  3.5  3.8  0.15 99.00  2.63 999 1009.2  22.2  21.2 999.0 99.0 99.00
2010 07 24 07 50 246  5.1  5.9  0.13 99.00  2.65 999 1009.3  22.4  21.2 999.0 99.0 99.00
2010 07 24 08 50 262  6.0  6.9  0.20 99.00  2.46 999 1009.6  22.1  21.3 999.0 99.0 99.00
2010 07 24 09 50 296  6.2  7.0  0.26  2.47  2.58 999 1009.7  21.7  21.3 999.0 99.0 99.00
2010 07 24 10 50 300  2.5  3.0  0.24 99.00  2.63 999 1010.2  21.1  21.3 999.0 99.0 99.00
2010 07 24 11 50 307  3.7  4.4  0.25 99.00  2.86 999 1011.0  21.0  21.3 999.0 99.0 99.00
2010 07 24 12 50 294  1.6  1.9  0.20 99.00  2.86 999 1011.2  21.1  21.2 999.0 99.0 99.00
2010 07 24 13 50  20  3.1  3.7  0.18 99.00  2.78 999 1010.0  20.9  21.2 999.0 99.0 99.00
2010 07 24 14 50 125  2.4  2.9  0.18 99.00  2.86 999 1010.5  21.0  21.1 999.0 99.0 99.00
2010 07 24 15 50  65  2.1  2.3  0.16 99.00  2.86 999 1010.3  21.0  21.1 999.0 99.0 99.00
2010 07 24 16 50 142  1.9  2.3  0.12 99.00  2.82 999 1010.5  20.7  21.1 999.0 99.0 99.00
2010 07 24 17 50  37  3.2  3.7  0.12 99.00  2.86 999 1009.8  20.2  21.1 999.0 99.0 99.00
2010 07 24 18 50 108  2.5  2.8  0.14 99.00  2.78 999 1009.8  20.3  21.1 999.0 99.0 99.00
2010 07 24 19 50  17  1.9  2.2  0.13 99.00  2.71 999 1010.1  20.3  21.1 999.0 99.0 99.00
2010 07 24 20 50 359  2.7  3.1  0.11 99.00  2.63 999 1010.2  20.7  21.2 999.0 99.0 99.00
2010 07 24 21 50 323  6.3  7.7  0.09 99.00  2.63 999 1010.7  20.8  21.3 999.0 99.0 99.00
2010 07 24 22 50 346  0.5  0.7  0.11 99.00  2.58 999 1010.8  21.2  21.3 999.0 99.0 99.00
2010 07 24 23 50 288  1.8  2.2  0.07 99.00  2.92 999 1011.0  21.0  21.3 999.0 99.0 99.00
2010 07 25 00 50 306  2.5  3.0  0.07 99.00  2.93 999 1010.4  21.1  21.3 999.0 99.0 99.00
2010 07 25 01 50 326  3.3  3.8  0.09 99.00  2.83 999 1010.2  21.0  21.2 999.0 99.0 99.00
2010 07 25 02 50 308  4.0  4.9  0.09 99.00  2.90 999 1011.6  20.8  21.3 999.0 99.0 99.00
2010 07 25 03 50 322  4.7  5.9  0.09 99.00  2.40 999 1012.2  20.8  21.3 999.0 99.0 99.00
2010 07 25 04 50 331  6.2  7.4  0.24 99.00  2.40 999 1012.2  20.7  21.2 999.0 99.0 99.00
2010 07 25 05 50 329  6.9  8.0  0.40  2.74  2.68 999 1012.4  20.4  21.1 999.0 99.0 99.00
2010 07 25 06 50 332  6.0  7.1  0.50  3.33  3.03 999 1012.9  20.3  21.1 999.0 99.0 99.00
2010 07 25 07 50 339  5.7  6.7  0.51  4.00  3.10 999 1013.0  20.1  21.0 999.0 99.0 99.00
2010 07 25 08 50 338  7.2  8.2  0.57  4.00  3.30 999 1012.7  19.7  20.9 999.0 99.0 99.00
2010 07 25 09 50 337  7.5  8.6  0.69  4.35  3.46 999 1013.0  19.6  20.8 999.0 99.0 99.00
2010 07 25 10 50 336  6.8  7.7  0.81  4.17  3.75 999 1013.3  19.3  20.7 999.0 99.0 99.00
2010 07 25 11 50 341  6.1  7.5  0.77  4.55  3.77 999 1014.0  19.3  20.6 999.0 99.0 99.00
2010 07 25 12 50 340  6.6  8.1  0.84  4.76  3.91 999 1014.5  19.4  20.7 999.0 99.0 99.00
2010 07 25 13 50 352  6.8  8.2  0.83  4.76  3.77 999 1015.2  19.3  20.7 999.0 99.0 99.00
2010 07 25 14 50 341  6.2  7.5  0.85  5.00  3.82 999 1015.6  19.4  20.7 999.0 99.0 99.00
2010 07 25 15 50 348  4.9  5.7  0.78  5.00  3.79 999 1016.2  19.5  20.8 999.0 99.0 99.00
2010 07 25 16 50 334  5.4  6.5  0.72  4.55  3.62 999 1016.7  19.6  20.9 999.0 99.0 99.00
2010 07 25 17 50 327  4.8  5.9  0.62  4.17  3.47 999 1016.8  19.6  21.0 999.0 99.0 99.00
2010 07 25 18 50 316  5.5  6.2  0.62  4.17  3.42 999 1017.1  19.7  21.1 999.0 99.0 99.00
2010 07 25 19 50 313  3.8  4.4  0.55  4.17  3.35 999 1017.2  20.1  21.1 999.0 99.0 99.00
2010 07 25 20 50 305  2.7  3.1  0.43  3.85  3.21 999 1017.3  20.5  21.2 999.0 99.0 99.00
2010 07 25 21 50 311  2.9  3.4  0.40  4.00  3.15 999 1017.3  20.8  21.3 999.0 99.0 99.00
2010 07 25 22 50 309  1.5  1.8  0.39  3.85  3.08 999 1017.1  21.3  21.3 999.0 99.0 99.00
2010 07 25 23 50 247  4.0  4.8  0.34  3.23  3.05 999 1016.9  21.1  21.3 999.0 99.0 99.00
2010 07 26 00 50 248  4.4  5.1  0.30  2.86  2.98 999 1017.2  21.1  21.2 999.0 99.0 99.00
2010 07 26 01 50 240  2.8  3.4  0.25 99.00  2.97 999 1017.8  21.2  21.1 999.0 99.0 99.00
2010 07 26 02 50 215  2.1  2.4  0.24 99.00  3.08 999 1017.9  21.0  21.1 999.0 99.0 99.00
2010 07 26 03 50 242  3.0  3.3  0.19 99.00  3.09 999 1017.9  21.1  21.1 999.0 99.0 99.00
2010 07 26 04 50 259  4.0  4.9  0.16 99.00  3.07 999 1018.1  21.4  21.1 999.0 99.0 99.00
2010 07 26 05 50 297  4.8  5.3  0.15 99.00  3.01 999 1018.2  21.6  21.0 999.0 99.0 99.00
2010 07 26 06 50 301  4.1  5.0  0.17 99.00  2.74 999 1018.5  21.2  21.0 999.0 99.0 99.00
2010 07 26 07 50 311  4.9  6.0  0.18 99.00  2.65 999 1018.4  21.0  21.0 999.0 99.0 99.00
2010 07 26 08 50 311  5.6  6.9  0.32  2.60  2.67 999 1018.6  20.6  21.0 999.0 99.0 99.00
2010 07 26 09 50 303  4.3  5.1  0.30  2.74  2.59 999 1019.1  20.4  20.9 999.0 99.0 99.00
2010 07 26 10 50 299  4.2  4.9  0.31  2.47  2.59 999 1019.6  20.3  20.9 999.0 99.0 99.00
2010 07 26 11 50 296  4.0  4.5  0.27  2.74  2.75 999 1019.9  20.5  20.9 999.0 99.0 99.00
2010 07 26 12 50 281  4.4  5.2  0.34  3.13  2.88 999 1020.4  20.5  20.9 999.0 99.0 99.00
2010 07 26 13 50 273  3.7  4.2  0.31  2.94  2.96 999 1020.5  20.5  20.9 999.0 99.0 99.00
2010 07 26 14 50 254  5.0  5.7  0.34  4.17  3.18 999 1020.8  20.6  21.0 999.0 99.0 99.00
2010 07 26 15 50 257  4.6  5.2  0.36  3.45  3.03 999 1020.7  20.8  21.1 999.0 99.0 99.00
2010 07 26 16 50 264  4.3  5.0  0.36  3.23  2.99 999 1020.8  21.0  21.2 999.0 99.0 99.00
2010 07 26 17 50 270  3.6  4.1  0.37  3.13  3.01 999 1020.7  21.4  21.3 999.0 99.0 99.00
2010 07 26 18 50 270  2.7  3.1  0.33  3.85  3.08 999 1020.4  21.7  21.5 999.0 99.0 99.00
2010 07 26 19 50 270  1.9  2.4  0.30  3.45  3.12 999 1019.9  22.0  21.7 999.0 99.0 99.00
2010 07 26 20 50 265  1.5  2.0  0.27  3.70  3.04 999 1019.4  22.3  22.0 999.0 99.0 99.00
2010 07 26 21 50 195  1.1  1.3  0.25 99.00  3.11 999 1019.2  22.5  22.3 999.0 99.0 99.00
2010 07 26 22 50 184  2.0  2.3  0.24 99.00  3.04 999 1018.7  22.2  22.5 999.0 99.0 99.00
2010 07 26 23 50 176  2.4  2.7  0.17 99.00  3.04 999 1018.1  22.2  22.4 999.0 99.0 99.00
2010 07 27 00 50 158  3.0  3.6  0.16 99.00  2.95 999 1017.7  22.0  22.2 999.0 99.0 99.00
2010 07 27 01 50 195  4.1  4.8  0.12 99.00  2.89 999 1018.0  21.9  22.0 999.0 99.0 99.00
2010 07 27 02 50 196  4.9  5.5  0.12 99.00  2.66 999 1017.9  21.7  21.7 999.0 99.0 99.00
2010 07 27 03 50 204  5.6  6.4  0.20 99.00  2.42 999 1017.8  21.6  21.5 999.0 99.0 99.00
2010 07 27 04 50 200  5.2  6.1  0.23 99.00  2.46 999 1018.2  21.7  21.5 999.0 99.0 99.00
2010 07 27 05 50 196  4.5  5.1  0.26  2.94  2.63 999 1018.2  21.6  21.4 999.0 99.0 99.00
2010 07 27 06 50 197  4.3  5.0  0.26  2.94  2.81 999 1018.1  21.6  21.3 999.0 99.0 99.00
2010 07 27 07 50 191  3.8  4.4  0.29  3.03  2.81 999 1017.8  21.5  21.3 999.0 99.0 99.00
2010 07 27 08 50 200  4.2  4.9  0.22 99.00  2.76 999 1018.0  21.5  21.2 999.0 99.0 99.00
2010 07 27 09 50 217  4.1  4.5  0.22 99.00  2.70 999 1018.6  21.4  21.2 999.0 99.0 99.00
2010 07 27 10 50 238  3.6  4.1  0.22 99.00  2.71 999 1018.7  21.4  21.1 999.0 99.0 99.00
2010 07 27 11 50 236  2.6  2.9  0.23 99.00  2.77 999 1018.3  21.4  21.0 999.0 99.0 99.00
2010 07 27 12 50 250  2.4  2.7  0.23 99.00  2.77 999 1018.6  21.4  21.1 999.0 99.0 99.00
2010 07 27 13 50 250  2.8  3.2  0.23 99.00  2.73 999 1018.4  21.4  21.2 999.0 99.0 99.00
2010 07 27 14 50 238  1.7  2.0  0.21 99.00  2.68 999 1018.3  21.6  21.5 999.0 99.0 99.00
2010 07 27 15 50 224  2.7  3.6  0.19 99.00  2.61 999 1018.0  21.8  22.0 999.0 99.0 99.00
2010 07 27 16 50 227  1.9  2.2  0.12 99.00  2.55 999 1018.1  22.2  22.3 999.0 99.0 99.00
2010 07 27 17 50 210  1.9  2.3  0.11 99.00  2.44 999 1017.5  22.9  23.2 999.0 99.0 99.00
2010 07 27 18 50 176  2.7  3.2  0.12 99.00  2.48 999 1017.0  23.3  23.2 999.0 99.0 99.00
2010 07 27 19 50 168  4.0  4.7  0.10 99.00  2.48 999 1016.7  23.6  23.0 999.0 99.0 99.00
2010 07 27 20 50 159  4.4  5.2  0.13 99.00  2.35 999 1016.0  22.9  22.6 999.0 99.0 99.00
2010 07 27 21 50 169  4.0  4.6  0.18 99.00  2.43 999 1015.7  22.7  22.5 999.0 99.0 99.00
2010 07 27 22 50 176  5.5  6.3  0.19 99.00  2.46 999 1015.2  23.1  22.3 999.0 99.0 99.00
2010 07 27 23 50 174  5.4  6.3  0.27  2.60  2.51 999 1014.5  23.0  22.1 999.0 99.0 99.00
2010 07 28 00 50 176  6.3  7.2  0.28  2.47  2.56 999 1013.6  23.1  22.0 999.0 99.0 99.00
2010 07 28 01 50 184  6.7  7.6  0.42  2.94  2.74 999 1012.9  22.9  21.8 999.0 99.0 99.00
2010 07 28 02 50 202  7.0  8.0  0.50  3.13  2.91 999 1013.0  23.1  21.7 999.0 99.0 99.00
2010 07 28 03 50 206  7.3  8.4  0.56  3.23  3.11 999 1013.1  22.8  21.7 999.0 99.0 99.00
2010 07 28 04 50 200  7.2  8.3  0.62  3.57  3.15 999 1013.2  22.6  21.6 999.0 99.0 99.00
2010 07 28 05 50 200  7.7  9.0  0.66  3.70  3.17 999 1012.1  22.6  21.6 999.0 99.0 99.00
2010 07 28 06 50 201  8.6  9.9  0.73  3.85  3.28 999 1011.0  22.3  21.5 999.0 99.0 99.00
2010 07 28 07 50 200  8.8 10.4  0.76  4.00  3.36 999 1010.4  22.2  21.5 999.0 99.0 99.00
2010 07 28 08 50 200  8.7 10.1  0.86  4.17  3.46 999 1009.6  22.2  21.5 999.0 99.0 99.00
2010 07 28 09 50 210  9.3 11.0  0.92  4.00  3.55 999 1008.6  22.7  21.4 999.0 99.0 99.00
2010 07 28 10 50 215  8.5  9.9  1.15  4.17  3.78 999 1008.1  22.9  21.3 999.0 99.0 99.00
2010 07 28 11 50 236  5.3  6.2  1.23  5.00  3.98 999 1009.3  22.9  21.3 999.0 99.0 99.00
2010 07 28 12 50 246  7.6  8.8  1.22  4.76  3.96 999 1009.3  22.9  21.4 999.0 99.0 99.00
2010 07 28 13 50 251  7.5  8.8  1.12  4.76  3.95 999 1009.5  22.9  21.4 999.0 99.0 99.00
2010 07 28 14 50 252  6.8  7.8  1.08  5.00  3.93 999 1009.9  22.6  21.4 999.0 99.0 99.00
2010 07 28 15 50 250  6.2  7.6  0.97  4.76  3.94 999 1009.6  22.9  21.5 999.0 99.0 99.00
2010 07 28 16 50 246  5.3  6.2  0.87  4.35  3.84 999 1009.9  22.5  21.5 999.0 99.0 99.00
2010 07 28 17 50 267  5.2  6.1  0.78  5.00  3.90 999 1009.9  22.9  21.7 999.0 99.0 99.00
2010 07 28 18 50 258  2.8  3.4  0.69  4.55  3.81 999 1010.0  22.8  21.7 999.0 99.0 99.00
2010 07 28 19 50 271  3.1  3.6  0.65  4.35  3.81 999 1009.6  23.0  21.9 999.0 99.0 99.00
2010 07 28 20 50 255  3.4  3.8  0.51  4.55  3.52 999 1009.5  23.2  22.1 999.0 99.0 99.00
2010 07 28 21 50 276  4.1  5.1  0.47  4.17  3.53 999 1009.2  23.3  22.2 999.0 99.0 99.00
2010 07 28 22 50 355  4.1  5.0  0.46  3.70  3.45 999 1010.3  22.5  22.0 999.0 99.0 99.00
2010 07 28 23 50 343  6.7  8.1  0.43  3.45  3.33 999 1011.3  22.8  21.9 999.0 99.0 99.00
2010 07 29 00 50 339  7.6  9.1  0.47  3.23  3.04 999 1011.9  21.8  21.7 999.0 99.0 99.00
2010 07 29 01 50 331 10.0 12.2  0.67  3.70  3.26 999 1012.5  21.7  21.6 999.0 99.0 99.00
2010 07 29 02 50 324 10.8 13.8  1.26  5.00  3.99 999 1013.0  21.4  21.5 999.0 99.0 99.00
2010 07 29 03 50 320 11.9 13.8  1.93  5.88  4.90 999 1012.8  21.0  21.4 999.0 99.0 99.00
