,level_0,level_1,Niagara_R,Grand_R,Lynn_R,St_Clair_R,Canard_R,Big_Otter_R,Big_R,Nanticoke_R,Turkey_R,Sydenham_R,Kettle_R,Thames_R,Ruscom_R,Rouge_R,Portage_R,Buffalo_R,Raisin_R,Grand_OH_R,Cattaraugus_R,Conneaut_R,Chagrin_R,Belle_R,Cuyahoga_R,Black_R_MI,Sandusky_R,Huron_OH_R,Clinton_R,Huron_MI_R,Rocky_R,Black_OH_R,Detroit_R,Maumee_R,Vermilion_R
20,1997,9,218.25351203801958,0.8516458305770384,0.04336366669990796,,0.00785202346453488,0.13018667747474524,0.139052895608485,0.04544733384469468,0.007374693726040607,,0.03413706065645908,,0.0033189843036870717,0.1446065061931787,,0.28020263992347655,0.3368396920712248,0.059473816256478185,0.484720532492738,0.013752203759005469,0.12510933419718606,0.04470954555416929,0.8312046272001484,0.06304581723284323,0.16181164422933705,0.14094520519240453,0.4119112459244971,0.4088155117449807,0.17487921446787255,0.09087765817368763,,3.7180958162983875,
21,1997,10,212.56080694895854,0.84979055897625,0.04228376760621084,,0.001208842489325845,0.13141918340792405,0.14584298991398362,0.023524589192240552,0.004706769745440713,,0.02098447700294992,,0.0015627504097729566,0.07089269679705164,,0.4461544445317903,0.19732424748468258,0.08857986292195602,0.5155492054355276,0.022823357851403495,0.10877319102221335,0.021633651074598043,0.653416920539424,0.020337360397691368,0.0615882103828104,0.02638671688992251,0.25680958632495543,0.35411780647141644,0.05718082208132771,0.01688058525927357,,0.6700382476633161,
22,1997,11,210.0145216907491,1.5929423457023237,0.050199370779225545,,0.0044022785555606165,0.21897641802872475,0.18642443204754067,0.047923283372451324,0.003781430792006818,,0.07288689232815251,,0.00664966255762079,0.09031209135242985,,0.8699013044441033,0.36044466519003715,0.29915508177057343,0.8805280073487893,0.0872461238477165,0.22214869405510346,0.024468206688100628,0.8177203235143706,0.02467657341172193,0.12507956752238306,0.08834749081542906,0.356723830839657,0.5571130856137366,0.12909806862079376,0.06545691789188965,,2.4385752998896213,
23,1997,12,212.1389980779016,1.2944388256751465,0.05691333344664597,,0.034328040017971316,0.2812539264395623,0.2167994722267076,0.08104903185393998,0.006884743815702693,,0.13123399958106194,,0.028735472238987463,0.11179786926832888,,0.755362980663262,0.7647826929154505,1.0258556352444548,0.8503090711318043,0.41000233787583756,0.3721218436506757,0.047818722748112844,1.2689821533131729,0.041711753336908075,0.9081236353218419,0.3838748791212963,0.4289281817586748,0.4667798695243498,0.2753897526939511,0.2791345924272371,,7.517621732274103,
24,1998,1,219.6595416082094,3.181467695346459,0.08361074853702422,,0.05615922187105175,0.5868698864575245,0.38192221114573666,0.15662483404942817,0.01029728051091368,,0.2619433060251337,,0.052948330270644044,0.1758058222480318,,1.8613869926595226,1.3626031466453215,2.1758383044175953,2.0581639174139563,0.6673016340120688,0.7607497885872964,0.1826329531464069,1.9086871991368732,0.26159145859976674,2.72713632607626,1.004308403548317,0.8979549551229963,0.7856385695839047,0.6997953203131961,0.9237079299042089,,11.585381876407245,
25,1998,2,216.24502084276332,1.8004661817093892,0.08461860727901786,,0.18382250439210387,0.5374745212973532,0.36808923418860084,0.15792663671228777,0.014827904467105676,,0.24041525795247873,,0.08271414868989364,0.3091375487848794,,0.6895875456336181,2.143200585819034,0.7569771711966483,0.8546331264612002,0.20577277053131554,0.34195530775523336,0.240376529989852,1.208675830377526,0.26796385895909997,2.2357536825459214,0.6528788570282951,1.3970350961490619,0.9443796509923721,0.34313534379206817,0.43013908185924565,,9.795255891705354,
26,1998,3,227.5504539033477,4.38650361907491,0.11240691987913756,,0.12899429738373974,0.7244721677120707,0.46082104264996276,0.21168632566779796,0.017322970284446116,,0.3468091950367914,,0.060931833671603666,0.30658714831817174,,1.091793621009774,2.0835712146813266,1.0777360687802082,1.3289283955052351,0.3327434135321997,0.5130718499196614,0.2764555916949632,1.4691870467465369,0.34899025668276334,2.0008102565757073,0.8093462857415534,1.4587591084123102,1.1678714805144526,0.4375413131452326,0.5951990659165709,,12.840767380842642,
27,1998,4,231.24453939849022,2.056877236331878,0.09157504845778737,,0.11464740931557112,0.36564107834546405,0.3570725247059922,0.09414773984981226,0.01404561807814496,,0.10733225023611319,,0.05342586506665991,0.22807226234090883,,0.6027453980868003,1.4323426248475846,2.118851445830145,,0.5548210516539023,0.7692601769350178,0.10355826163978359,2.4252695962526616,0.11951319933421418,1.8704783112735617,0.7463696040114783,0.8888329096188382,0.9182423843242438,0.8596615683118569,0.8326334275906945,,11.41700812070681,
28,1998,5,224.2582871048545,0.9826089173681668,0.05559646678897683,,0.022152167455339655,0.15834293482166636,0.19644976697512348,0.030370238683177543,0.007594617301380777,,0.018342513176994417,,0.019957731914462457,0.12568258274097371,,0.34302731956899263,0.9547324867715086,0.43489111887244564,,0.27294120363757185,0.16483056118355527,0.03744839733285946,1.1401596664881364,0.03770765546824079,0.9089590226469596,0.15610220395905036,0.47009261236533345,0.5969562599452667,0.2438466795558887,0.20838592792761948,,4.361874095493523,
29,1998,6,219.44417903014133,0.8270883235456004,0.037846200657293994,,0.0012310646320983175,0.10921180315101833,0.12863455894902737,0.009648655053382523,0.005184716906980354,,0.014094520294927297,,0.000744166863548647,0.0783458880816069,,0.2071552199568111,0.29695234783514834,0.08230485583041151,,0.04685274613998832,0.14925010746245324,0.015865637670021457,0.9170517173321222,0.011126783041377153,1.1273235081408122,0.4932933348360143,0.19922835445676101,0.2751036085297154,0.08995489125479332,0.04497744562739666,,4.481908691744448,
30,1998,7,217.03609619066026,0.7237623027337627,0.04310783760898963,,0.07356758449736109,0.09875471620103748,0.11856944412152996,0.01996596271242411,0.008883706236667323,,0.0512868144794488,,0.01708017244806986,0.057353660838248596,,0.5117784398887033,0.20325837813896644,0.03183113773293054,,0.011755916116569188,0.06611082452224036,0.013250971363934886,0.7461161071679944,0.010788019077812211,0.6636144071977564,0.397471527999073,0.19372344004883066,0.18600330890636424,0.10139873739358869,0.13288419761267745,,3.8325265959638104,
31,1998,8,206.11021762816114,0.6159438307210136,0.028637735962054645,,0.001912543151248572,0.06818900453601259,0.08085355863752577,0.003033937451656145,0.00786930737665514,,0.0074979099257490136,,0.000577157995821717,0.2500976812645276,1.505598411537871,0.0664507407441848,0.6922192214681636,0.027769426945289628,,0.010767854556171437,0.11750154824671828,0.01515795898196204,0.8066672850092796,0.0056748725189025495,1.2357394990653885,0.669289279716659,0.4023110131928578,0.1966905053759726,0.15340591935108444,0.2517972623742496,,8.631049004358477,
32,1998,9,199.7131260178392,0.5436670540048484,0.02937545566762358,,0.0008143311827295351,0.06675176743786942,0.08099724865969465,0.004592572664762209,0.003971724929167821,,0.004166271366266261,,0.0007218418682474153,0.04470954555416929,0.09531289271934093,0.056800768859165,0.21181965789844784,0.020815835689767363,,0.009177065841777889,0.05325258122264238,0.008614475688000394,0.5425274149602459,0.002714720742037441,0.10537402880276914,0.056139948678537464,0.16216884432697354,0.13588487047588738,0.03134430856760337,0.02482540678573714,,0.8839511749511394,
33,1998,10,188.9086461060344,0.4933106228269152,0.03129513167275935,,0.0009609011814398271,0.08110047165152572,0.08466012755794954,0.003232496286381513,0.002440318614588908,,0.004407388308581426,,0.0010308597389633053,0.08100376407692368,0.02978587910936667,0.07619884663452295,0.251105907346566,0.04117595319045332,,0.008212721599690949,0.08287618394356668,0.009166215408704522,0.7498897533607672,0.0043814624879445555,0.06141537162588952,0.03574881622313737,0.2280895462166009,0.14959194411503018,0.0673495022801734,0.019444360153600106,,0.6425856917723817,
34,1998,11,185.12745536434846,0.49423310660574704,0.03282520027653913,,0.002916071026664685,0.0928295015111894,0.09131990603055895,0.0066188327786779935,0.003758042729923008,,0.0074331639322787095,,0.0007983847400188551,0.05652691545097702,0.040006410935288624,0.08517436328142478,0.252867902451843,0.07126141947848287,,0.015463787560180388,0.07337485338949888,0.012442470067671612,0.7719689443420947,0.009656309306106867,0.07593478742256049,0.047209946237624825,0.21824925965590491,0.2798960431730052,0.06361138405410105,0.022057106029054224,,0.7101435607761764,
35,1998,12,181.4601187244438,0.585285530290692,0.030199457283593197,,0.0012715994248891733,0.10334317366614924,0.0880243102273833,0.010125470547681141,0.0032355826860678873,,0.010060656018979822,,0.001217072917433141,0.0671766635232525,0.033415493004705366,0.12743977676966944,0.2786160761564744,0.12599945379532865,,0.07141121306781432,0.10234935055665356,0.013109819712449493,0.9202511547657909,0.011562912838007526,0.08878150813836375,0.07792147291183449,0.2231348351848688,0.2655091370899736,0.1077937713996616,0.0359792678990319,,0.7059599026433745,
36,1999,1,171.97456313628535,0.7050175196092411,0.04189385138702347,,0.0643073342021598,0.25851739833521076,0.13006116490189826,0.050912330960850745,0.00932197619634525,,0.1363543471046403,,0.06671370312653298,0.1915629555873195,0.889745114169254,0.8641361716854754,1.4600553990892169,1.4438373623981402,,0.6441988535036434,0.47164816117762143,0.046493625611719366,2.4004134625768048,0.027971072161697336,1.7700993225458062,0.6095043536977232,0.6950710609573584,0.3802164587664708,0.5409565027028983,0.4530679948086259,,11.10200948621849,
37,1999,2,179.75047005107453,1.6353066869686552,0.058694263480985755,,0.030120533555476593,0.2829922321561789,0.1939200136470121,0.08046114462776267,0.005572139250958876,,0.10711446771799411,,0.02894163678067466,0.1298039640518373,0.44573469326498244,0.7900819659597459,1.15509581573205,0.8640734147558792,,0.25055035419932037,0.2682508947518436,0.02975604384775533,1.5940054357029065,0.0278743647619916,0.5159308910237279,0.1408707885053969,0.605454165493877,0.49717788589781126,0.20790959254396252,0.16638508119371873,,5.142724619989869,
38,1999,3,184.48479697055922,1.5156312885188357,0.05806559210389516,,0.06200384654708679,0.23416565221221525,0.20371310842080773,0.06243800056421628,0.007279803876994924,,0.10839459264182348,,0.03645148816163892,0.12983071290707507,0.7756139216824929,0.7596839495862843,1.1213490484432462,1.1521431536346516,,0.3086036004822488,0.42097759894031395,0.05049772348038665,1.7569923834793058,0.03799572006310894,1.5632689434304745,0.4883271012204874,0.5398618572423994,0.43048373057096284,0.3934386236709188,0.5050348477228399,,8.776175947253048,
39,1999,4,186.12676516130773,1.3002721454872928,0.05023126387896697,,0.13144644703593036,0.15091704104943549,0.17680341783191464,0.033670361706611356,0.01704035813066399,,0.052746548373964655,,0.06311917197246535,0.2503079684187813,1.3524786363510226,0.6569505129031399,1.852350406318509,1.4112975857618337,,0.28995717925643344,0.535442946357122,0.12463306740033742,1.855624740546844,0.09242552526344583,1.764211282226701,0.666922348962159,1.0694273256488946,0.6103061334867729,0.48653629965572376,0.5580060858578278,,14.08648351704363,
40,1999,5,187.55062730165605,0.7542148379038083,0.03843604738269542,,0.005761291856108029,0.0897835611401665,0.11896039053378235,0.022048258321524048,0.005550387473871513,,0.013958787198862059,,0.009180001440506182,0.12176490425076686,0.11655093508365337,0.1911308586950173,0.5466889881407745,0.2621099748705294,,0.05749769313568268,0.07725892434363775,0.03410684803238893,0.575841125141431,0.02831674967553912,0.3042250186402529,0.05116027204858338,0.3874756865571481,0.367570423051759,0.06507379198071502,0.044016270095853266,,3.4106848032388926,
41,1999,6,178.6106797735396,0.9624203812635969,0.038355423287960315,,0.0016690599943901402,0.09488127554135146,0.11463359027287008,0.02012333536444233,0.01100091245189974,,0.02591720604465115,,0.00814437475591804,0.18913745169852975,0.23747853157867013,0.06005426641513752,0.7739633115538985,0.0628076838344189,,0.019771025404180582,0.05227028095414199,0.030689441721936446,0.46730702773295846,0.023902639866842833,0.204139855799263,0.05386875139106535,0.48754836659902706,0.15044077445457496,0.036821376731363126,0.014052847174516193,,3.356906984238274,
42,1999,7,179.53625875157422,0.7387828020235436,0.024340429560941523,,0.0006820958158364282,0.04596687849186357,0.05199565980579791,0.001847728647866069,0.007197499714131331,,0.0057828967867309955,,0.0019825016987000763,0.1470281692207036,0.04660885144966662,0.027658234011670533,0.19496211780676373,0.06827130898375149,,0.020383450732870272,0.08953047608502095,0.05012323950705804,0.6773262819134804,0.020282628124666423,0.10154276969102276,0.08742760454248344,0.49670978093115054,0.20904847649581623,0.10174441490743048,0.05346478880752858,,0.6963961580937518,
43,1999,8,171.10008133043567,0.733330153541305,0.030766327313879262,,0.0009002018608148115,0.0446602999377439,0.055164370071570955,0.00155863523829114,0.005746888599924407,,0.004377553014357053,,0.0004146072578621772,0.06576514700839856,0.018868230963863804,0.04034143005912028,0.10001602733822158,0.045658238286601725,,0.01037608670715076,0.04110681768768496,0.009143170241115071,0.523240530118507,0.004280639879740705,0.055221982836224294,0.022613070697149754,0.237739710144684,0.1389623605643954,0.047184980639402914,0.02013859582723234,,0.349508772953526,
44,1999,9,167.62890296227448,1.0853142248042515,0.045946988692145745,,0.001088609819561136,0.0649551366747812,0.10745769594330343,0.01679053078209932,0.00535800148942402,,0.0037006355344848686,,0.0010184455229603955,0.059473816256478185,0.011665559855312216,0.061361023438991066,0.06370068407851015,0.09864676029728166,,0.008924049105952028,0.046374426469015295,0.008319785607450277,0.5713415561695907,0.005783664914231087,0.02690907402195009,0.014502323964042128,0.23578183111489678,0.09052045807605112,0.03738694355262091,0.012710370140898992,,0.14026057167193454,
45,1999,10,166.52191187628108,0.9828146688424939,0.054279599987275405,168.0651471446403,0.0014619278373714179,0.09363128112705747,0.15132650319040755,0.025691246513823745,0.0038374319678061357,0.06231973794016246,0.007457786572625189,0.37648166109435804,0.0032427843061864836,0.05268701440138457,0.02444516152051118,0.08861731131928889,0.1230035820086999,0.16704865856404,0.1241558403881725,0.038102303963210155,,0.013481423039829406,0.8730085612074145,0.01141023860272741,0.040386656200514584,0.043641786122524666,0.241772614472838,0.11660854800262699,0.08523831362148548,0.03010275016372164,168.3943523189665,0.39286249448118254,
46,1999,11,170.30790369454814,2.2378160878715594,0.06827199500066788,166.20677997519192,0.002772553161654193,0.15243726822951947,0.2007230682371571,0.06840807161636875,0.0050773442775067686,0.22332584647848458,0.021764754766108865,0.7419777101069512,0.003918570082994751,0.05042474711635337,0.017919538231431366,0.37420579895148354,0.13570627042706906,0.7714033775208369,0.3806860040561058,0.33472625816020884,,0.012305543363577618,1.4631808999435363,0.008554942338394307,0.07120188612887678,0.08170952233435065,0.22798296231649975,0.2115219911504174,0.2137247250858425,0.12189453331845754,166.7997097118146,0.36264739912546234,
47,1999,12,170.65769641688826,2.483425448195048,0.06160467134025911,161.4345207797527,0.0038230286582276837,0.24536930623723074,0.210173984013887,0.05506663413002767,0.005942361138563775,0.9198432927047845,0.09105104711169404,1.7839728748730292,0.005372404754990317,0.10407773812586249,0.08088853823897643,0.5253722081205315,0.2157603815562441,0.8835805318390756,0.5168166896529474,0.26893710576890456,,0.02895049178424905,1.3412287537061047,0.014835326635709708,0.30451308323512105,0.18470701822945762,0.3457927396797269,0.26213878133001617,0.19824605418826066,0.16477294826458164,164.56717755165454,0.8821114024052481,
48,2000,1,165.04043681695924,1.0288021244262255,0.052983309032592185,146.7480619586064,0.0018796214862471668,0.14121337983920165,0.16045198012344902,0.05281767235247516,0.0027787945278593337,0.33459164054755114,0.03742782154756945,1.2186629873245705,0.003512330461372785,0.06418079173662376,0.08912718565220552,0.61510432942196,0.1952789888611187,0.8849632418944426,0.6765197010478496,0.29915508177057343,,0.017831198422338462,1.5192526733346214,0.012847680931119475,0.4697181283920049,0.22615951343098434,0.246295228612268,0.22912657875812623,0.23215125700424183,0.2211183830207917,153.0857355538885,0.637054851550913,
49,2000,2,158.8484670647071,1.8276811663596941,0.05389894341955406,138.98168487833544,0.015926637294425075,0.32458139368838135,0.1540095499697792,0.09795068882497586,0.006090437660753729,1.3162288739917285,0.1710205426777881,2.0248564573204537,0.01587274972408397,0.09358026695839143,0.584206918306878,0.977373370601956,0.3072844633029905,1.3599161993035342,0.8732926524975256,0.38910176152886944,,0.06555853516104487,2.6506710693577933,0.04779090961481523,1.4701247466691425,0.5471320116211579,0.3291167796154286,0.2154286106090511,0.4709498528666135,0.5948613350122428,140.96646710297813,3.6688453131811603,
50,2000,3,162.32439920820238,1.5786968560775854,0.06594621570906678,160.1711249069681,0.006891945455265647,0.24807505641115946,0.24710798387500132,0.06556453084925834,0.004920760584565003,0.48047297410102574,0.09233499055303103,1.9483116323449654,0.010294194100630644,0.07682682745133552,0.337208414752656,0.642355240096487,0.3873028478002273,0.5395737926475311,0.7056430315890196,0.131242229421929,,0.038485429874384795,1.4328332948741769,0.03430849324879664,0.6040138425195363,0.2930193058998818,0.2970810166875228,0.28138149626720865,0.1811638237125793,0.21872744688338605,162.01574828282236,3.3167757453118756,
51,2000,4,168.94714141783766,2.0552825684813536,0.06760224481759944,159.08385249028856,0.06652001416548074,0.2755649889912331,0.21627615389754368,0.08659976175033261,0.01129645312581331,1.4767984576793938,0.22051790492940557,3.0316221312131075,0.05241592425913286,0.15136354137346925,0.5165411078571901,1.2943145537858782,0.8914226103267028,1.8175829301485558,1.3243193619873446,0.5398781809027753,,0.09477709257288615,2.447118335558094,0.08546012335953396,1.7934421568832886,0.6109610003324397,0.5459505825625958,0.3212121877996276,0.5672337550467709,0.672548250499934,163.29146257430443,7.062143597021746,
