DATE,USGSPCode,RESULT
2012-06-25,0,0.136
2012-07-03,0,0.1
2012-07-23,0,0.0569
2012-07-30,0,0.158
2012-08-07,0,0.0866
2012-08-27,0,0.0692
2012-09-04,0,0.0907
2012-09-10,0,0.203
2012-09-18,0,0.113
2012-09-24,0,0.116
2012-10-01,0,0.0996
2012-10-09,0,0.0761
2012-10-16,0,0.07935
2012-10-23,0,0.0927
2012-11-05,0,0.118
2012-11-19,0,0.0526
2013-04-22,0,0.16
2013-05-01,0,0.0422
2013-05-22,0,0.034
2013-06-18,0,0.152
2013-06-25,0,0.0503
2013-07-08,0,0.115
2013-07-09,0,0.123
2013-07-24,0,0.044
2013-07-30,0,0.116
2013-08-06,0,0.09834999999999999
2013-08-13,0,0.0532
2013-08-19,0,0.044
2013-08-20,0,0.0667
2013-08-27,0,0.0698
2013-09-04,0,0.11
2013-09-09,0,0.101
2013-09-24,0,0.213
2013-10-08,0,0.26949999999999996
2013-10-10,0,0.225
2013-10-17,0,0.125
2013-10-21,0,0.124
2013-10-22,0,0.0875
2013-10-29,0,0.167
2013-11-05,0,0.204
2013-11-12,0,0.121
2013-11-21,0,0.0785
2013-11-25,0,0.0985
2013-11-27,0,0.111
2013-12-03,0,0.0854
2013-12-10,0,0.0815
2014-01-07,0,0.0528
2014-01-14,0,0.227
2014-01-20,0,0.0897
2014-02-03,0,0.067
2014-02-10,0,0.068
2014-02-17,0,0.060700000000000004
2014-02-21,0,0.0668
2014-02-22,0,0.108
2014-02-24,0,0.1285
2014-03-03,0,0.05345
2014-03-10,0,0.0458
2014-03-17,0,0.141
2014-03-20,0,0.175
2014-03-21,0,0.221
2014-03-24,0,0.169
2014-03-25,0,0.143
2014-03-26,0,0.111
2014-03-28,0,0.088075
2014-03-29,0,0.1446666666666667
2014-03-30,0,0.349
2014-03-31,0,0.25433333333333336
2014-04-03,0,0.28
2014-04-04,0,0.2715
2014-04-05,0,0.25075000000000003
2014-04-06,0,0.16310000000000002
2014-04-07,0,0.22666666666666666
2014-04-08,0,0.19133333333333336
2014-04-09,0,0.217
2014-04-10,0,0.21
2014-04-11,0,0.1845
2014-04-12,0,0.161
2014-04-13,0,0.15
2014-04-14,0,0.1385
2014-04-15,0,0.144
2014-04-16,0,0.154
2014-04-22,0,0.07495
2014-04-24,0,0.0623
2014-04-28,0,0.0412
2014-05-01,0,0.338
2014-05-05,0,0.067
2014-05-12,0,0.0392
2014-05-15,0,0.25
2014-05-20,0,0.0683
2014-05-26,0,0.0735
2014-06-09,0,0.069
2014-06-16,0,0.081
2014-06-23,0,0.108
2014-07-02,0,0.11933333333333333
2014-07-08,0,0.184
2014-07-09,0,0.4485
2014-07-11,0,0.0252
2014-08-05,0,0.177
2014-08-07,0,0.194
2014-08-12,0,0.08449999999999999
2014-09-06,0,0.189
2014-09-07,0,0.393
2014-09-08,0,0.25433333333333336
2014-09-11,0,0.681
2014-09-12,0,0.391
2014-09-13,0,0.188
2014-09-14,0,0.215
2014-10-05,0,0.08410000000000001
2014-10-06,0,0.1565
2014-10-08,0,0.127
2014-10-09,0,0.14
2014-10-10,0,0.154
2014-10-16,0,0.194
2014-10-18,0,0.182
2014-10-19,0,0.117
2014-10-20,0,0.08023333333333334
2014-10-23,0,0.0897
2014-10-25,0,0.0812
2014-11-03,0,0.035
2014-11-10,0,0.0933
2014-11-23,0,0.0297
2014-11-24,0,0.2890333333333333
2014-11-25,0,0.346
2014-11-26,0,0.409
2014-11-28,0,0.303
2014-11-29,0,0.25
2014-11-30,0,0.224
2014-12-02,0,0.144
2014-12-26,0,0.159
2014-12-28,0,0.104
2015-01-04,0,0.0918
2015-01-05,0,0.225
2015-01-06,0,0.1375
2015-01-07,0,0.076
2015-01-13,0,0.118
2015-01-14,0,0.0618
2015-01-16,0,0.0757
2015-01-19,0,0.057249999999999995
2015-01-20,0,0.0604
2015-01-23,0,0.0607
2015-02-09,0,0.0544
2015-02-16,0,0.0449
2015-03-09,0,0.0524
2015-03-14,0,0.0741
2015-03-15,0,0.176
2015-03-16,0,0.258
2015-03-17,0,0.202
2015-03-18,0,0.261
2015-03-19,0,0.2785
2015-03-20,0,0.315
2015-03-21,0,0.253
2015-03-23,0,0.274
2015-03-30,0,0.142
2015-04-01,0,0.101
2015-04-02,0,0.123
2015-04-04,0,0.201
2015-04-05,0,0.156
2015-04-06,0,0.152
2015-04-07,0,0.131
2015-04-10,0,0.365
2015-04-12,0,0.259
2015-04-13,0,0.26
2015-04-14,0,0.143
2015-04-16,0,0.117
2015-04-20,0,0.0902
2015-04-21,0,0.237
2015-04-22,0,0.118
2015-05-11,0,0.0215
2015-05-19,0,0.0415
2015-05-25,0,0.0557
2015-05-31,0,0.07635
2015-06-01,0,0.365
2015-06-08,0,0.0808
2015-06-09,0,0.1285
2015-06-10,0,0.393
2015-06-11,0,0.22
2015-06-12,0,0.172
2015-06-15,0,0.152
2015-06-16,0,0.239
2015-06-17,0,0.169
2015-06-24,0,0.118
2015-06-28,0,0.148
2015-06-29,0,0.39249999999999996
2015-07-13,0,0.0996
2015-07-20,0,0.09
2015-07-21,0,0.102
2015-07-27,0,0.1335
2015-08-04,0,0.0794
2015-08-10,0,0.0462
2015-08-11,0,0.07350000000000001
2015-08-17,0,0.049
2015-08-24,0,0.0836
2015-08-31,0,0.119
2015-09-08,0,0.149
2015-09-14,0,0.17
2015-09-15,0,0.144
2015-09-21,0,0.133
2015-09-28,0,0.108
2015-10-13,0,0.0825
2015-11-09,0,0.08850000000000001
2016-04-25,0,0.0535
2016-05-18,0,0.03695
2016-06-21,0,0.07250000000000001
2016-06-22,0,0.0567
2016-07-11,0,0.109
2016-07-25,0,0.09100000000000001
2016-08-08,0,0.09570000000000001
2016-08-17,0,0.17219999999999996
2016-08-22,0,0.14250000000000002
2016-08-23,0,0.188
2016-08-24,0,0.204
2016-08-25,0,0.212
2016-08-26,0,0.22
2016-08-29,0,0.2205
2016-08-31,0,0.194
2016-09-01,0,0.168
2016-09-06,0,0.11099999999999999
2016-09-12,0,0.158
2016-09-19,0,0.146
2016-09-20,0,0.0625
2016-10-03,0,0.126
2016-10-11,0,0.109
2016-10-12,0,0.0009
2016-10-17,0,0.08893333333333332
2016-10-18,0,0.0005
2016-10-31,0,0.1395
2016-11-01,0,0.0005
2016-11-14,0,0.05105
2016-11-15,0,0.0021000000000000003
2016-11-28,0,0.03688571428571429
2016-12-12,0,0.0516
2016-12-20,0,0.0205
2016-12-25,0,0.0243
2017-01-04,0,0.0005
2017-01-09,0,0.0685
2017-01-16,0,0.209
2017-01-17,0,0.0005
2017-01-23,0,0.08783333333333333
2017-01-26,0,0.108
2017-01-30,0,0.0686
2017-01-31,0,0.0005
2017-02-02,0,0.0638
2017-02-06,0,0.028999999999999998
2017-02-09,0,0.309
2017-02-13,0,0.0578
2017-02-16,0,0.0694
2017-02-21,0,0.04575
2017-02-23,0,0.0701
2017-02-27,0,0.05175
2017-03-02,0,0.642
2017-03-06,0,0.07625
2017-03-09,0,0.168
2017-03-13,0,0.03745
2017-03-16,0,0.0696
2017-03-18,0,0.0653
2017-03-19,0,0.0636
2017-03-20,0,0.0527
2017-03-21,0,0.0325
2017-03-23,0,0.038
2017-03-24,0,0.0358
2017-03-25,0,0.0332
2017-03-26,0,0.0417
2017-03-27,0,0.057550000000000004
2017-03-28,0,0.0679
2017-03-29,0,0.0949
2017-03-30,0,0.0981
2017-03-31,0,0.818
2017-04-01,0,0.293
2017-04-02,0,0.204
2017-04-03,0,0.0005
2017-04-04,0,0.0969
2017-04-05,0,0.222
2017-04-06,0,0.157
2017-04-07,0,0.139
2017-04-08,0,0.272
2017-04-10,0,0.08615
2017-04-11,0,0.0473
2017-04-18,0,0.03303333333333333
2017-04-19,0,0.0257
2017-04-20,0,0.0257
2017-04-21,0,0.0585
2017-04-22,0,0.109
2017-04-23,0,0.259
2017-04-24,0,0.0955
2017-04-30,0,0.066
2017-05-01,0,0.0298
2017-05-02,0,0.26043333333333335
2017-05-05,0,0.2555
2017-05-06,0,0.35
2017-05-07,0,0.322
2017-05-08,0,0.12425
2017-05-09,0,0.1815
2017-05-10,0,0.116
2017-05-11,0,0.0997
2017-05-12,0,0.106
2017-05-13,0,0.0789
2017-05-15,0,0.03605
2017-05-16,0,0.10775000000000001
2017-05-17,0,0.0604
2017-05-18,0,0.0395
2017-05-19,0,0.0612
2017-05-20,0,0.0706
2017-05-21,0,0.0747
2017-05-22,0,0.0391
2017-05-24,0,0.11
2017-05-25,0,0.102
2017-05-26,0,0.106
2017-05-27,0,0.267
2017-05-28,0,0.139
2017-05-29,0,0.040850000000000004
2017-05-30,0,0.10189999999999999
2017-05-31,0,0.0926
2017-06-01,0,0.0999
2017-06-02,0,0.0727
2017-06-03,0,0.0825
2017-06-04,0,0.033350000000000005
2017-06-05,0,0.0667
2017-06-06,0,0.085
2017-06-07,0,0.0644
2017-06-08,0,0.0668
2017-06-09,0,0.0863
2017-06-11,0,0.0809
2017-06-12,0,0.04245
2017-06-13,0,0.088
2017-06-14,0,0.0612
2017-06-15,0,0.0488
2017-06-16,0,0.0584
2017-06-17,0,0.082
2017-06-18,0,0.0514
2017-06-19,0,0.02905
2017-06-23,0,0.0983
2017-06-24,0,0.127
2017-06-25,0,0.269
2017-06-26,0,0.12695
2017-06-27,0,0.164
2017-06-28,0,0.121
2017-06-29,0,0.144
2017-06-30,0,0.123
2017-07-01,0,0.118
2017-07-02,0,0.115
2017-07-03,0,0.04225
2017-07-04,0,0.133
2017-07-05,0,0.113
2017-07-06,0,0.117
2017-07-07,0,0.124
2017-07-08,0,0.121
2017-07-09,0,0.244
2017-07-10,0,0.06225
2017-07-11,0,0.13
2017-07-12,0,0.122
2017-07-13,0,0.108
2017-07-14,0,0.126
2017-07-15,0,0.119
2017-07-16,0,0.108
2017-07-17,0,0.09179999999999999
2017-07-18,0,0.169
2017-07-19,0,0.172
2017-07-20,0,0.157
2017-07-21,0,0.154
2017-07-23,0,0.152
2017-07-24,0,0.07469999999999999
2017-07-25,0,0.155
2017-07-31,0,0.114
2017-08-01,0,0.103
2017-08-02,0,0.107
2017-08-03,0,0.132
2017-08-04,0,0.12
2017-08-05,0,0.16
2017-08-06,0,0.139
2017-08-07,0,0.125
2017-08-08,0,0.1225
2017-08-21,0,0.101
2017-08-22,0,0.11699999999999999
2017-08-23,0,0.118
2017-08-24,0,0.124
2017-08-25,0,0.123
2017-08-26,0,0.109
2017-08-27,0,0.122
2017-08-28,0,0.1275
2017-08-29,0,0.143
2017-08-30,0,0.114
2017-08-31,0,0.126
2017-09-05,0,0.14700000000000002
2017-09-18,0,0.059566666666666664
2017-09-19,0,0.0607
2017-09-20,0,0.079
2017-09-21,0,0.0883
2017-09-22,0,0.0937
2017-09-23,0,0.0907
2017-09-24,0,0.121
2017-09-25,0,0.1305
2017-09-26,0,0.131
2017-09-27,0,0.164
2017-09-28,0,0.153
