#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2007,10,26,147.6712329,3.934246575,5.406849315,NAN,NAN,NAN,NAN,1023.195205,13.43630137,NAN,NAN,NAN,NAN
2007,10,27,249.5328947,8.488157895,10.91369863,NAN,NAN,NAN,NAN,1016.597386,13.56078431,NAN,NAN,NAN,NAN
2007,10,28,144.7701863,10.263125,13.02697368,NAN,NAN,NAN,NAN,1029.984472,10.02484472,NAN,NAN,NAN,NAN
2007,10,29,216.410596,6.660264901,8.414666667,NAN,NAN,NAN,NAN,1031.470861,8.352317881,NAN,NAN,NAN,NAN
2007,10,30,238.6597222,4.396527778,5.839583333,NAN,NAN,NAN,NAN,1027.830556,10.39444444,NAN,NAN,NAN,NAN
2007,10,31,227.4025974,7.927272727,10.26866667,NAN,NAN,NAN,NAN,1020.152597,13.43831169,NAN,NAN,NAN,NAN
2007,11,1,296.9272727,8.939393939,11.46064516,NAN,NAN,NAN,NAN,1018.707273,11.23841463,NAN,NAN,NAN,NAN
2007,11,2,148.7610063,4.220754717,5.400628931,NAN,NAN,NAN,NAN,1026.435849,6.606289308,NAN,NAN,NAN,NAN
2007,11,3,241.9177215,3.950632911,4.934177215,NAN,NAN,NAN,NAN,1019.70443,6.98164557,NAN,NAN,NAN,NAN
2007,11,4,230.9382716,6.74691358,8.803726708,NAN,NAN,NAN,NAN,1013.556173,9.096296296,NAN,NAN,NAN,NAN
2007,11,5,218.7784431,6.611377246,8.686956522,NAN,NAN,NAN,NAN,1009.7,7.45988024,NAN,NAN,NAN,NAN
2007,11,6,292.5088757,13.02662722,16.73486842,NAN,NAN,NAN,NAN,1006.323669,5.34556213,NAN,NAN,NAN,NAN
2007,11,7,331.5379747,11.33987342,14.3295302,NAN,NAN,NAN,NAN,1019.138608,5.070253165,NAN,NAN,NAN,NAN
2007,11,8,233.7423313,5.190184049,6.913496933,NAN,NAN,NAN,NAN,1020.254601,4.26993865,NAN,NAN,NAN,NAN
2007,11,9,184.6111111,4.459259259,5.780864198,NAN,NAN,NAN,NAN,1014.656173,5.800617284,NAN,NAN,NAN,NAN
2007,11,10,149.05625,3.035,4.185,NAN,NAN,NAN,NAN,1018.5025,5.089375,NAN,NAN,NAN,NAN
2007,11,11,202.6484848,5.36969697,6.958181818,NAN,NAN,NAN,NAN,1023.280606,4.468484848,NAN,NAN,NAN,NAN
2007,11,12,221.8357143,7.052142857,9.295,NAN,NAN,NAN,NAN,1018.057554,8.937410072,NAN,NAN,NAN,NAN
2007,11,13,105.6896552,3.514482759,4.51862069,NAN,NAN,NAN,NAN,1016.25931,10.36,NAN,NAN,NAN,NAN
2007,11,14,243.2913907,7.860264901,10.12534247,NAN,NAN,NAN,NAN,1006.912583,12.2986755,NAN,NAN,NAN,NAN
2007,11,15,311.5316456,9.626582278,12.17210884,NAN,NAN,NAN,NAN,1005.418354,9.046202532,NAN,NAN,NAN,NAN
2007,11,16,296.4285714,12.80844156,15.80071429,NAN,NAN,NAN,NAN,1012.54026,4.048051948,NAN,NAN,NAN,NAN
2007,11,17,241,5.6375,7.349305556,NAN,NAN,NAN,NAN,1015.009722,3.370833333,NAN,NAN,NAN,NAN
2007,11,18,121.1192053,7.358278146,9.022,NAN,NAN,NAN,NAN,1022.437086,3.77218543,NAN,NAN,NAN,NAN
2007,11,19,184.5714286,4.76122449,6.44829932,NAN,NAN,NAN,NAN,1025.072109,4.679591837,NAN,NAN,NAN,NAN
2007,11,20,219.5533333,6.630666667,8.540410959,NAN,NAN,NAN,NAN,1015.3,10.82466667,NAN,NAN,NAN,NAN
2007,11,21,191.64,7.592666667,9.625675676,NAN,NAN,NAN,NAN,1011.233333,13.69640288,NAN,NAN,NAN,NAN
2007,11,22,94.14705882,11.86842105,14.28133333,NAN,NAN,NAN,NAN,1008.889474,4.623391813,NAN,NAN,NAN,NAN
2007,11,23,112.7678571,6.916071429,9.292638037,NAN,NAN,NAN,NAN,1024.168452,0.117261905,NAN,NAN,NAN,NAN
2007,11,24,235.9751553,5.655900621,7.347204969,NAN,NAN,NAN,NAN,1027.642236,-0.626086957,NAN,NAN,NAN,NAN
2007,11,25,231.9272727,5.684242424,7.344242424,NAN,NAN,NAN,NAN,1023.534545,1.550909091,NAN,NAN,NAN,NAN
2007,11,26,189.9542484,3.379084967,4.381045752,NAN,NAN,NAN,NAN,1014.869935,3.913071895,NAN,NAN,NAN,NAN
2007,11,27,265.7764706,12.51529412,15.02692308,NAN,NAN,NAN,NAN,1014.638824,4.927218935,NAN,NAN,NAN,NAN
2007,11,28,254.9378882,6.807453416,9.040506329,NAN,NAN,NAN,NAN,1026.810559,0.971428571,NAN,NAN,NAN,NAN
2007,11,29,261.3785311,11.98135593,15.504375,NAN,NAN,NAN,NAN,1014.827119,4.525423729,NAN,NAN,NAN,NAN
2007,11,30,281.4534884,11.83197674,14.7,NAN,NAN,NAN,NAN,1021.952907,1.464534884,NAN,NAN,NAN,NAN
2007,12,1,205.0180723,7.58253012,9.924375,NAN,NAN,NAN,NAN,1031.110241,-2.478915663,NAN,NAN,NAN,NAN
2007,12,2,190.6280488,8.152439024,10.71974522,NAN,NAN,NAN,NAN,1017.270732,2.392073171,NAN,NAN,NAN,NAN
2007,12,3,314.0797546,16.41779141,20.46197183,NAN,NAN,NAN,NAN,1001.22454,3.187116564,NAN,NAN,NAN,NAN
2007,12,4,340.2944785,13.56932515,16.68378378,NAN,NAN,NAN,NAN,1002.858896,-1.687116564,NAN,NAN,NAN,NAN
2007,12,5,198.9133858,6.226984127,8.098412698,NAN,NAN,NAN,NAN,1004.76063,-3.05984252,NAN,NAN,NAN,NAN
2007,12,6,250.7516779,6.461744966,8.702013423,NAN,NAN,NAN,NAN,1013.711409,-3.206711409,NAN,NAN,NAN,NAN
2007,12,7,227.8963415,4.896341463,6.51097561,NAN,NAN,NAN,NAN,1020.762195,-2.793902439,NAN,NAN,NAN,NAN
2007,12,8,239.415493,6.037323944,7.661267606,NAN,NAN,NAN,NAN,1024.400704,0.928169014,NAN,NAN,NAN,NAN
2007,12,9,109.2080537,3.538255034,4.648993289,NAN,NAN,NAN,NAN,1027.852349,0.03557047,NAN,NAN,NAN,NAN
2007,12,10,128.84,2.958,4.007333333,NAN,NAN,NAN,NAN,1024.498,1.094666667,NAN,NAN,NAN,NAN
2007,12,11,205.3708609,3.159602649,4.291390728,NAN,NAN,NAN,NAN,1022.896689,2.560264901,NAN,NAN,NAN,NAN
2007,12,12,206.42,6.588,8.088666667,NAN,NAN,NAN,NAN,1019.961333,2.615333333,NAN,NAN,NAN,NAN
2007,12,13,161.170068,4.006802721,5.160544218,NAN,NAN,NAN,NAN,1018.60068,0.473469388,NAN,NAN,NAN,NAN
2007,12,14,255.196319,10.50981595,12.99802632,NAN,NAN,NAN,NAN,1020.627778,1.763190184,NAN,NAN,NAN,NAN
2007,12,15,113.3666667,5.884666667,7.812666667,NAN,NAN,NAN,NAN,1026.136,-2.538,NAN,NAN,NAN,NAN
2007,12,16,174.8181818,6.853956835,9.36962963,NAN,NAN,NAN,NAN,998.534965,-0.06013986,NAN,NAN,NAN,NAN
2007,12,17,313.3230769,10.99692308,13.58125,NAN,NAN,NAN,NAN,1019.21875,-2.189230769,NAN,NAN,NAN,NAN
2007,12,18,231.5695364,6.970860927,9.062251656,NAN,NAN,NAN,NAN,1023.531788,-3.858940397,NAN,NAN,NAN,NAN
2007,12,19,248.9578313,8.684939759,11.3427673,NAN,NAN,NAN,NAN,1016.099398,2.680722892,NAN,NAN,NAN,NAN
2007,12,20,278.3630573,4.591082803,5.636942675,NAN,NAN,NAN,NAN,1021.843949,1.803821656,NAN,NAN,NAN,NAN
2007,12,21,146.1585366,4.25030303,5.535151515,NAN,NAN,NAN,NAN,1021.44,1.967272727,NAN,NAN,NAN,NAN
2007,12,22,199.0432099,9.172222222,12.008,NAN,NAN,NAN,NAN,1021.630864,5.691358025,NAN,NAN,NAN,NAN
2007,12,23,228.5397727,11.9,15.80496894,NAN,NAN,NAN,NAN,1008.594318,6.840909091,NAN,NAN,NAN,NAN
2007,12,24,273.2590361,11.16024096,14.73246753,NAN,NAN,NAN,NAN,1012.231325,-1.309036145,NAN,NAN,NAN,NAN
2007,12,25,274.5121951,5.299390244,6.940740741,NAN,NAN,NAN,NAN,1022.483537,-0.05304878,NAN,NAN,NAN,NAN
2007,12,26,166.2195122,2.780487805,3.532317073,NAN,NAN,NAN,NAN,1021.101829,-0.684756098,NAN,NAN,NAN,NAN
2007,12,27,208.1125828,3.933112583,5.035099338,NAN,NAN,NAN,NAN,1014.170199,2.101324503,NAN,NAN,NAN,NAN
2007,12,28,211.9440994,4.860869565,6.3025,NAN,NAN,NAN,NAN,1020.981366,1.963975155,NAN,NAN,NAN,NAN
