#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2011,7,22,217.2291667,3.434722222,4.332638889,NAN,NAN,NAN,NAN,NAN,27.84444444,NAN,NAN,NAN,NAN
2011,7,23,227.7222222,4.909722222,6.184722222,NAN,NAN,NAN,NAN,NAN,26.11597222,NAN,NAN,NAN,NAN
2011,7,24,133.3034483,2.971034483,3.955862069,NAN,NAN,NAN,NAN,NAN,25.19517241,NAN,NAN,NAN,NAN
2011,7,25,205.1931034,4.803448276,5.923448276,NAN,NAN,NAN,NAN,NAN,25.38344828,NAN,NAN,NAN,NAN
2011,7,26,247.3655172,7.630344828,9.39375,NAN,NAN,NAN,NAN,NAN,24.40482759,NAN,NAN,NAN,NAN
2011,7,27,259.6666667,3.873611111,5.11875,NAN,NAN,NAN,NAN,NAN,22.31875,NAN,NAN,NAN,NAN
2011,7,28,168.6666667,3.773188406,5.56884058,NAN,NAN,NAN,NAN,NAN,23.55289855,NAN,NAN,NAN,NAN
2011,7,29,196.0068027,6.146938776,7.77260274,NAN,NAN,NAN,NAN,NAN,24.79047619,NAN,NAN,NAN,NAN
2011,7,30,251.4513889,3.898611111,4.979861111,NAN,NAN,NAN,NAN,NAN,25.00416667,NAN,NAN,NAN,NAN
2011,7,31,203.3055556,4.667361111,5.81875,NAN,NAN,NAN,NAN,NAN,24.35277778,NAN,NAN,NAN,NAN
2011,8,1,227.9034483,6.213103448,7.874482759,NAN,NAN,NAN,NAN,NAN,26.02551724,NAN,NAN,NAN,NAN
2011,8,2,239.0208333,4.743055556,5.91875,NAN,NAN,NAN,NAN,NAN,24.53888889,NAN,NAN,NAN,NAN
2011,8,3,183.2965517,4.202758621,5.631034483,NAN,NAN,NAN,NAN,NAN,24.09517241,NAN,NAN,NAN,NAN
2011,8,4,46.61805556,5.545833333,6.854166667,NAN,NAN,NAN,NAN,NAN,22.91875,NAN,NAN,NAN,NAN
2011,8,5,98.85416667,3.876388889,5.150694444,NAN,NAN,NAN,NAN,NAN,23.83472222,NAN,NAN,NAN,NAN
2011,8,6,162.8472222,3.09375,4.536111111,NAN,NAN,NAN,NAN,NAN,24.90208333,NAN,NAN,NAN,NAN
2011,8,7,195.4758621,5.104137931,6.377931034,NAN,NAN,NAN,NAN,NAN,25.03448276,NAN,NAN,NAN,NAN
2011,8,8,235.557971,3.289130435,4.608695652,NAN,NAN,NAN,NAN,NAN,23.48695652,NAN,NAN,NAN,NAN
2011,8,9,190.3732394,4.606338028,6.041549296,NAN,NAN,NAN,NAN,NAN,22.03521127,NAN,NAN,NAN,NAN
2011,8,10,245.3907285,9.288741722,11.63221477,NAN,NAN,NAN,NAN,NAN,22.6615894,NAN,NAN,NAN,NAN
2011,8,11,279.8219178,8.501369863,10.82876712,NAN,NAN,NAN,NAN,NAN,21.34520548,NAN,NAN,NAN,NAN
2011,8,12,227.0625,4.569444444,6.032638889,NAN,NAN,NAN,NAN,NAN,22.10694444,NAN,NAN,NAN,NAN
2011,8,13,186.8888889,3.893055556,5.1625,NAN,NAN,NAN,NAN,NAN,22.32777778,NAN,NAN,NAN,NAN
2011,8,14,132.9305556,3.244444444,4.511111111,NAN,NAN,NAN,NAN,NAN,21.70625,NAN,NAN,NAN,NAN
2011,8,15,123.9166667,4.209027778,5.549305556,NAN,NAN,NAN,NAN,NAN,21.22083333,NAN,NAN,NAN,NAN
2011,8,16,250.2916667,4.171527778,5.347222222,NAN,NAN,NAN,NAN,NAN,22.91319444,NAN,NAN,NAN,NAN
