YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 05 17 223  3.6  5.6 99.00 99.00 99.00 999 1028.2   9.5  14.5 999.0 99.0 99.00
2004 10 05 18 210  4.0  4.7 99.00 99.00 99.00 999 1027.7  10.5  14.5 999.0 99.0 99.00
2004 10 05 19 195  5.3  6.7 99.00 99.00 99.00 999 1026.9  11.2  14.5 999.0 99.0 99.00
2004 10 05 20 232  4.5  6.6 99.00 99.00 99.00 999 1026.1  11.8  14.5 999.0 99.0 99.00
2004 10 05 21 241  3.3  6.4 99.00 99.00 99.00 999 1025.7  12.6  14.6 999.0 99.0 99.00
2004 10 05 22 245  4.6  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 05 23 229  2.8  4.0 99.00 99.00 99.00 999 1024.9  12.1  14.5 999.0 99.0 99.00
2004 10 06 00 201  2.7  3.0 99.00 99.00 99.00 999 1024.7  10.3  14.5 999.0 99.0 99.00
2004 10 06 01 201  3.2  3.9 99.00 99.00 99.00 999 1024.5   8.6  14.4 999.0 99.0 99.00
2004 10 06 02 204  3.5  4.2 99.00 99.00 99.00 999 1024.6   8.2  14.4 999.0 99.0 99.00
2004 10 06 03 209  3.9  4.9 99.00 99.00 99.00 999 1024.4   7.4  14.3 999.0 99.0 99.00
2004 10 06 04 218  4.1  5.2 99.00 99.00 99.00 999 1023.9   7.4  14.2 999.0 99.0 99.00
2004 10 06 05 223  3.9  5.2 99.00 99.00 99.00 999 1023.7   7.3  14.1 999.0 99.0 99.00
2004 10 06 06 204  3.4  4.9 99.00 99.00 99.00 999 1023.5   6.6  14.0 999.0 99.0 99.00
2004 10 06 07 226  3.3  3.9 99.00 99.00 99.00 999 1023.5   6.1  13.9 999.0 99.0 99.00
2004 10 06 08 230  4.7  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 09 220  4.2  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 10 220  4.8  6.7 99.00 99.00 99.00 999 1023.1   6.9  13.8 999.0 99.0 99.00
2004 10 06 11 232  6.7  8.7 99.00 99.00 99.00 999 1022.7   7.5  13.6 999.0 99.0 99.00
2004 10 06 12 235  5.2  8.6 99.00 99.00 99.00 999 1023.0   7.8  13.4 999.0 99.0 99.00
2004 10 06 13 244  5.4  7.9 99.00 99.00 99.00 999 1023.0  11.6  13.3 999.0 99.0 99.00
2004 10 06 14 264  9.4 12.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 15 258  6.2 10.9 99.00 99.00 99.00 999 1023.6  14.7  13.3 999.0 99.0 99.00
2004 10 06 16 268  6.5  9.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 17 242  6.6  8.6 99.00 99.00 99.00 999 1023.6  18.4  14.0 999.0 99.0 99.00
2004 10 06 18 240  5.9  8.1 99.00 99.00 99.00 999 1023.1  19.8  14.0 999.0 99.0 99.00
2004 10 06 19 229  6.7  7.6 99.00 99.00 99.00 999 1022.8  21.2  14.1 999.0 99.0 99.00
2004 10 06 20 243  5.5  8.6 99.00 99.00 99.00 999 1022.5  22.1  14.5 999.0 99.0 99.00
2004 10 06 21 260  7.1  9.0 99.00 99.00 99.00 999 1022.2  23.0  14.4 999.0 99.0 99.00
2004 10 06 22 246  5.1  7.7 99.00 99.00 99.00 999 1022.4  22.7  14.6 999.0 99.0 99.00
2004 10 06 23 243  4.9  7.7 99.00 99.00 99.00 999 1022.5  21.5  14.6 999.0 99.0 99.00
2004 10 07 00 246  5.2  6.5 99.00 99.00 99.00 999 1022.8  20.3  14.6 999.0 99.0 99.00
2004 10 07 01 252  5.5  7.9 99.00 99.00 99.00 999 1023.2  19.5  14.7 999.0 99.0 99.00
2004 10 07 02 255  5.6  8.0 99.00 99.00 99.00 999 1023.6  19.0  14.6 999.0 99.0 99.00
2004 10 07 03 263  6.1  8.4 99.00 99.00 99.00 999 1024.2  18.2  14.6 999.0 99.0 99.00
2004 10 07 04 256  4.8  7.8 99.00 99.00 99.00 999 1024.4  17.0  14.6 999.0 99.0 99.00
2004 10 07 05 260  6.8  8.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 07 06 259  5.3  7.2 99.00 99.00 99.00 999 1024.8  15.8  14.8 999.0 99.0 99.00
2004 10 07 07 259  5.3  7.1 99.00 99.00 99.00 999 1025.2  15.2  14.7 999.0 99.0 99.00
2004 10 07 08 264  5.0  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 07 09 260  5.6  7.1 99.00 99.00 99.00 999 1025.5  14.5  15.0 999.0 99.0 99.00
2004 10 07 10 262  4.3  6.3 99.00 99.00 99.00 999 1026.0  14.5  15.0 999.0 99.0 99.00
2004 10 07 11 260  5.3  7.1 99.00 99.00 99.00 999 1026.5  14.1  15.1 999.0 99.0 99.00
2004 10 07 12 255  4.5  6.6 99.00 99.00 99.00 999 1026.7  13.9  15.0 999.0 99.0 99.00
2004 10 07 13 251  4.7  6.6 99.00 99.00 99.00 999 1027.2  14.1  14.9 999.0 99.0 99.00
2004 10 07 14 247  4.9  5.9 99.00 99.00 99.00 999 1027.3  17.0  14.9 999.0 99.0 99.00
2004 10 07 15 259  3.4  6.9 99.00 99.00 99.00 999 1027.5  19.9  15.0 999.0 99.0 99.00
2004 10 07 16 246  4.3  5.7 99.00 99.00 99.00 999 1027.1  21.5  15.0 999.0 99.0 99.00
2004 10 07 17 249  3.4  5.1 99.00 99.00 99.00 999 1027.1  22.8  15.1 999.0 99.0 99.00
2004 10 07 18 231  3.3  5.7 99.00 99.00 99.00 999 1026.4  23.9  15.0 999.0 99.0 99.00
2004 10 07 19 149  6.0  7.0 99.00 99.00 99.00 999 1026.0  18.0  15.0 999.0 99.0 99.00
2004 10 07 20 159  6.3  7.8 99.00 99.00 99.00 999 1025.5  17.6  15.2 999.0 99.0 99.00
2004 10 07 21 156  7.4  8.0 99.00 99.00 99.00 999 1025.0  18.7  15.3 999.0 99.0 99.00
2004 10 07 22 165  4.7  6.1 99.00 99.00 99.00 999 1024.9  20.0  15.5 999.0 99.0 99.00
2004 10 07 23 169  4.0  4.7 99.00 99.00 99.00 999 1024.8  19.4  15.5 999.0 99.0 99.00
2004 10 08 00 183  4.4  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 08 01 192  4.6  5.6 99.00 99.00 99.00 999 1024.9  17.8  15.4 999.0 99.0 99.00
2004 10 08 02 200  5.0  6.5 99.00 99.00 99.00 999 1024.8  16.5  15.3 999.0 99.0 99.00
2004 10 08 03 193  5.0  6.3 99.00 99.00 99.00 999 1024.3  16.5  15.3 999.0 99.0 99.00
2004 10 08 04 192  3.7  4.6 99.00 99.00 99.00 999 1024.2  15.0  15.3 999.0 99.0 99.00
2004 10 08 05 190  4.6  6.0 99.00 99.00 99.00 999 1023.8  14.6  15.2 999.0 99.0 99.00
2004 10 08 06 180  4.2  5.3 99.00 99.00 99.00 999 1023.3  13.9  15.1 999.0 99.0 99.00
2004 10 08 07 200  3.4  4.6 99.00 99.00 99.00 999 1023.1  13.3  15.0 999.0 99.0 99.00
2004 10 08 08 204  4.7  5.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 08 09 201  4.2  5.4 99.00 99.00 99.00 999 1021.9  13.1  14.9 999.0 99.0 99.00
2004 10 08 10 195  4.7  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 08 11 190  5.0  6.6 99.00 99.00 99.00 999 1020.9  12.6  14.8 999.0 99.0 99.00
2004 10 08 12 189  4.3  5.3 99.00 99.00 99.00 999 1020.6  12.5  14.7 999.0 99.0 99.00
2004 10 08 13 186  5.9  7.0 99.00 99.00 99.00 999 1020.3  13.9  14.7 999.0 99.0 99.00
2004 10 08 14 199  6.9  9.7 99.00 99.00 99.00 999 1019.4  16.9  14.7 999.0 99.0 99.00
2004 10 08 15 204  6.8 10.5 99.00 99.00 99.00 999 1019.0  17.6  14.8 999.0 99.0 99.00
2004 10 08 16 188  5.6  7.1 99.00 99.00 99.00 999 1018.1  19.4  14.7 999.0 99.0 99.00
2004 10 08 17 193  7.0  9.9 99.00 99.00 99.00 999 1017.4  20.5  14.8 999.0 99.0 99.00
2004 10 08 18 195  6.0  8.6 99.00 99.00 99.00 999 1016.0  21.8  14.9 999.0 99.0 99.00
2004 10 08 19 197  7.7 11.4 99.00 99.00 99.00 999 1015.1  23.2  15.0 999.0 99.0 99.00
2004 10 08 20 198  7.8 11.7 99.00 99.00 99.00 999 1014.7  22.7  15.1 999.0 99.0 99.00
