YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 04 10 999 99.0 99.0 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2004 10 04 11 999 99.0 99.0 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2004 10 04 12 999 99.0 99.0 99.00 99.00 99.00 999 1015.3 999.0 999.0 999.0 99.0 99.00
2004 10 04 13 999 99.0 99.0 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2004 10 04 14 999 99.0 99.0 99.00 99.00 99.00 999 1018.1 999.0 999.0 999.0 99.0 99.00
2004 10 04 15 999 99.0 99.0 99.00 99.00 99.00 999 1018.8 999.0 999.0 999.0 99.0 99.00
2004 10 04 16 999 99.0 99.0 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2004 10 04 17 999 99.0 99.0 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2004 10 04 18 999 99.0 99.0 99.00 99.00 99.00 999 1020.9 999.0 999.0 999.0 99.0 99.00
2004 10 04 19 999 99.0 99.0 99.00 99.00 99.00 999 1021.1 999.0 999.0 999.0 99.0 99.00
2004 10 05 05 999 99.0 99.0 99.00 99.00 99.00 999 1027.4 999.0 999.0 999.0 99.0 99.00
2004 10 05 06 999 99.0 99.0 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2004 10 05 07 999 99.0 99.0 99.00 99.00 99.00 999 1027.9 999.0 999.0 999.0 99.0 99.00
2004 10 05 08 999 99.0 99.0 99.00 99.00 99.00 999 1027.9 999.0 999.0 999.0 99.0 99.00
2004 10 05 09 999 99.0 99.0 99.00 99.00 99.00 999 1028.3 999.0 999.0 999.0 99.0 99.00
2004 10 05 10 999 99.0 99.0 99.00 99.00 99.00 999 1029.0 999.0 999.0 999.0 99.0 99.00
2004 10 05 11 999 99.0 99.0 99.00 99.00 99.00 999 1029.8 999.0 999.0 999.0 99.0 99.00
2004 10 05 12 999 99.0 99.0 99.00 99.00 99.00 999 1030.1 999.0 999.0 999.0 99.0 99.00
2004 10 05 13 999 99.0 99.0 99.00 99.00 99.00 999 1030.2 999.0 999.0 999.0 99.0 99.00
2004 10 05 14 999 99.0 99.0 99.00 99.00 99.00 999 1030.5 999.0 999.0 999.0 99.0 99.00
2004 10 05 15 999 99.0 99.0 99.00 99.00 99.00 999 1030.6 999.0 999.0 999.0 99.0 99.00
2004 10 05 16 999 99.0 99.0 99.00 99.00 99.00 999 1030.5 999.0 999.0 999.0 99.0 99.00
2004 10 05 17 999 99.0 99.0 99.00 99.00 99.00 999 1030.1 999.0 999.0 999.0 99.0 99.00
