YEAR,MONTH,DAY,PRCP,SNWD,SNOW,WESD,WESF
1986,9,9,0,0,0,#DIV/0!,#DIV/0!
1987,10,1,3.3,0,0,#DIV/0!,#DIV/0!
1987,10,10,0.8,0,0,#DIV/0!,#DIV/0!
1987,10,11,9.7,0,0,#DIV/0!,#DIV/0!
1987,10,12,0,0,0,#DIV/0!,#DIV/0!
1987,10,13,0,0,0,#DIV/0!,#DIV/0!
1987,10,14,0,0,0,#DIV/0!,#DIV/0!
1987,10,15,0,0,0,#DIV/0!,#DIV/0!
1987,10,16,0,0,0,#DIV/0!,#DIV/0!
1987,10,17,0,0,0,#DIV/0!,#DIV/0!
1987,10,18,2.8,0,0,#DIV/0!,#DIV/0!
1987,10,19,0,0,0,#DIV/0!,#DIV/0!
1987,10,2,0,0,0,#DIV/0!,#DIV/0!
1987,10,20,0,0,0,#DIV/0!,#DIV/0!
1987,10,21,1.3,0,0,#DIV/0!,#DIV/0!
1987,10,22,0,0,0,#DIV/0!,#DIV/0!
1987,10,23,0,0,0,#DIV/0!,#DIV/0!
1987,10,24,0,0,0,#DIV/0!,#DIV/0!
1987,10,25,9.1,0,0,#DIV/0!,#DIV/0!
1987,10,26,0,0,0,#DIV/0!,#DIV/0!
1987,10,27,9.1,0,0,#DIV/0!,#DIV/0!
1987,10,28,0.5,0,0,#DIV/0!,#DIV/0!
1987,10,29,0,0,0,#DIV/0!,#DIV/0!
1987,10,3,19.3,0,0,#DIV/0!,#DIV/0!
1987,10,30,0,0,0,#DIV/0!,#DIV/0!
1987,10,31,0,0,0,#DIV/0!,#DIV/0!
1987,10,4,1.3,0,0,#DIV/0!,#DIV/0!
1987,10,5,0,0,0,#DIV/0!,#DIV/0!
1987,10,6,0,0,0,#DIV/0!,#DIV/0!
1987,10,7,4.3,0,0,#DIV/0!,#DIV/0!
1987,10,8,4.1,0,0,#DIV/0!,#DIV/0!
1987,10,9,0,0,0,#DIV/0!,#DIV/0!
1987,1,1,0,0,0,#DIV/0!,#DIV/0!
1987,1,10,6.4,25,25,#DIV/0!,#DIV/0!
1987,11,1,0,0,0,#DIV/0!,#DIV/0!
1987,1,11,2,51,20,#DIV/0!,#DIV/0!
1987,11,10,0,0,0,#DIV/0!,#DIV/0!
1987,11,11,0,0,0,#DIV/0!,#DIV/0!
1987,11,12,0,0,0,#DIV/0!,#DIV/0!
1987,11,13,0,0,0,#DIV/0!,#DIV/0!
1987,11,14,0,0,0,#DIV/0!,#DIV/0!
1987,11,15,0,0,0,#DIV/0!,#DIV/0!
1987,11,16,0,0,0,#DIV/0!,#DIV/0!
1987,11,17,0,0,0,#DIV/0!,#DIV/0!
1987,11,18,0.8,0,0,#DIV/0!,#DIV/0!
1987,11,19,0,0,0,#DIV/0!,#DIV/0!
1987,11,2,0,0,0,#DIV/0!,#DIV/0!
1987,1,12,0,25,0,#DIV/0!,#DIV/0!
1987,11,20,5.1,76,64,#DIV/0!,#DIV/0!
1987,11,21,6.4,102,51,#DIV/0!,#DIV/0!
1987,11,22,0,51,0,#DIV/0!,#DIV/0!
1987,11,23,0.5,0,0,#DIV/0!,#DIV/0!
1987,11,24,0,0,0,#DIV/0!,#DIV/0!
1987,11,25,6.9,0,0,#DIV/0!,#DIV/0!
1987,11,26,5.1,0,0,#DIV/0!,#DIV/0!
1987,11,27,0,0,0,#DIV/0!,#DIV/0!
1987,11,28,0,0,0,#DIV/0!,#DIV/0!
1987,11,29,3.8,0,0,#DIV/0!,#DIV/0!
1987,11,3,0,0,0,#DIV/0!,#DIV/0!
1987,1,13,0,25,0,#DIV/0!,#DIV/0!
1987,11,30,0,0,0,#DIV/0!,#DIV/0!
1987,11,4,0,0,0,#DIV/0!,#DIV/0!
1987,1,14,0,25,0,#DIV/0!,#DIV/0!
1987,11,5,0,0,0,#DIV/0!,#DIV/0!
1987,1,15,0,0,0,#DIV/0!,#DIV/0!
1987,11,6,0,0,0,#DIV/0!,#DIV/0!
1987,1,16,0.3,0,0,#DIV/0!,#DIV/0!
1987,11,7,0,0,0,#DIV/0!,#DIV/0!
1987,1,17,0,0,0,#DIV/0!,#DIV/0!
1987,11,8,0,0,0,#DIV/0!,#DIV/0!
1987,1,18,2,0,0,#DIV/0!,#DIV/0!
1987,11,9,7.9,0,0,#DIV/0!,#DIV/0!
1987,1,19,2.3,25,13,#DIV/0!,#DIV/0!
1987,1,2,7.4,76,74,#DIV/0!,#DIV/0!
1987,1,20,13.5,51,36,#DIV/0!,#DIV/0!
1987,12,1,0.8,0,0,#DIV/0!,#DIV/0!
1987,1,21,0,51,0,#DIV/0!,#DIV/0!
1987,12,10,0,0,0,#DIV/0!,#DIV/0!
1987,12,11,0,0,0,#DIV/0!,#DIV/0!
1987,12,12,4.3,0,0,#DIV/0!,#DIV/0!
1987,12,13,0,0,0,#DIV/0!,#DIV/0!
1987,12,14,0,0,0,#DIV/0!,#DIV/0!
1987,12,15,19.8,0,51,#DIV/0!,#DIV/0!
1987,12,16,0.3,25,25,#DIV/0!,#DIV/0!
1987,12,17,2.5,51,25,#DIV/0!,#DIV/0!
1987,12,18,0.5,51,13,#DIV/0!,#DIV/0!
1987,12,19,0,25,0,#DIV/0!,#DIV/0!
1987,12,2,8.9,25,30,#DIV/0!,#DIV/0!
1987,1,22,0,51,0,#DIV/0!,#DIV/0!
1987,12,20,9.7,0,0,#DIV/0!,#DIV/0!
1987,12,21,0.3,0,0,#DIV/0!,#DIV/0!
1987,12,22,0,0,0,#DIV/0!,#DIV/0!
1987,12,23,0,0,0,#DIV/0!,#DIV/0!
1987,12,24,0,0,0,#DIV/0!,#DIV/0!
1987,12,25,1.8,0,0,#DIV/0!,#DIV/0!
1987,12,26,0,0,0,#DIV/0!,#DIV/0!
1987,12,27,0,0,0,#DIV/0!,#DIV/0!
1987,12,28,0,0,0,#DIV/0!,#DIV/0!
1987,12,29,12.4,76,66,#DIV/0!,#DIV/0!
1987,12,3,0,25,0,#DIV/0!,#DIV/0!
1987,1,23,4.3,152,122,#DIV/0!,#DIV/0!
1987,12,30,0,76,0,#DIV/0!,#DIV/0!
1987,12,31,0,25,0,#DIV/0!,#DIV/0!
1987,12,4,19.3,102,64,#DIV/0!,#DIV/0!
1987,1,24,0,152,0,#DIV/0!,#DIV/0!
1987,12,5,0,76,0,#DIV/0!,#DIV/0!
1987,1,25,0,152,0,#DIV/0!,#DIV/0!
1987,12,6,2,102,25,#DIV/0!,#DIV/0!
1987,1,26,0.5,152,18,#DIV/0!,#DIV/0!
1987,12,7,0,76,0,#DIV/0!,#DIV/0!
1987,1,27,0,152,0,#DIV/0!,#DIV/0!
1987,12,8,0,51,0,#DIV/0!,#DIV/0!
1987,1,28,0.3,127,5,#DIV/0!,#DIV/0!
1987,12,9,1,0,0,#DIV/0!,#DIV/0!
1987,1,29,0,127,0,#DIV/0!,#DIV/0!
1987,1,3,5.6,76,51,#DIV/0!,#DIV/0!
1987,1,30,13.2,76,38,#DIV/0!,#DIV/0!
1987,1,31,2.5,102,15,#DIV/0!,#DIV/0!
1987,1,4,0,76,0,#DIV/0!,#DIV/0!
1987,1,5,0,51,0,#DIV/0!,#DIV/0!
1987,1,6,0,51,0,#DIV/0!,#DIV/0!
1987,1,7,0,25,0,#DIV/0!,#DIV/0!
1987,1,8,0,25,0,#DIV/0!,#DIV/0!
1987,1,9,0,0,0,#DIV/0!,#DIV/0!
1987,2,1,0,76,0,#DIV/0!,#DIV/0!
1987,2,10,0,51,0,#DIV/0!,#DIV/0!
1987,2,11,0,25,0,#DIV/0!,#DIV/0!
1987,2,12,1,0,0,#DIV/0!,#DIV/0!
1987,2,13,0,0,0,#DIV/0!,#DIV/0!
1987,2,14,0,0,0,#DIV/0!,#DIV/0!
1987,2,15,0,0,0,#DIV/0!,#DIV/0!
1987,2,16,0,0,0,#DIV/0!,#DIV/0!
1987,2,17,0,0,0,#DIV/0!,#DIV/0!
1987,2,18,0,0,0,#DIV/0!,#DIV/0!
1987,2,19,0,0,0,#DIV/0!,#DIV/0!
1987,2,2,0,51,0,#DIV/0!,#DIV/0!
1987,2,20,0,0,0,#DIV/0!,#DIV/0!
1987,2,21,0,0,0,#DIV/0!,#DIV/0!
1987,2,22,0,0,0,#DIV/0!,#DIV/0!
1987,2,23,0,0,0,#DIV/0!,#DIV/0!
1987,2,24,0,0,0,#DIV/0!,#DIV/0!
1987,2,25,0,0,0,#DIV/0!,#DIV/0!
1987,2,26,0,0,0,#DIV/0!,#DIV/0!
1987,2,27,0,0,0,#DIV/0!,#DIV/0!
1987,2,28,0,0,0,#DIV/0!,#DIV/0!
1987,2,3,0,51,0,#DIV/0!,#DIV/0!
1987,2,4,0,25,0,#DIV/0!,#DIV/0!
1987,2,5,0,25,0,#DIV/0!,#DIV/0!
1987,2,6,0,25,0,#DIV/0!,#DIV/0!
1987,2,7,0,25,0,#DIV/0!,#DIV/0!
1987,2,8,0,0,0,#DIV/0!,#DIV/0!
1987,2,9,4.3,51,51,#DIV/0!,#DIV/0!
1987,3,1,4.6,0,0,#DIV/0!,#DIV/0!
1987,3,10,0.5,25,25,#DIV/0!,#DIV/0!
1987,3,11,0,0,0,#DIV/0!,#DIV/0!
1987,3,12,0,0,0,#DIV/0!,#DIV/0!
1987,3,13,0,0,0,#DIV/0!,#DIV/0!
1987,3,14,5.6,76,66,#DIV/0!,#DIV/0!
1987,3,15,13,152,102,#DIV/0!,#DIV/0!
1987,3,16,0,51,0,#DIV/0!,#DIV/0!
1987,3,17,0,51,0,#DIV/0!,#DIV/0!
1987,3,18,0,25,0,#DIV/0!,#DIV/0!
1987,3,19,0,0,0,#DIV/0!,#DIV/0!
1987,3,2,5.1,0,0,#DIV/0!,#DIV/0!
1987,3,20,0,0,0,#DIV/0!,#DIV/0!
1987,3,21,0,0,0,#DIV/0!,#DIV/0!
1987,3,22,0,0,0,#DIV/0!,#DIV/0!
1987,3,23,0,0,0,#DIV/0!,#DIV/0!
1987,3,24,0,0,0,#DIV/0!,#DIV/0!
1987,3,25,0,0,0,#DIV/0!,#DIV/0!
1987,3,26,1.5,0,0,#DIV/0!,#DIV/0!
1987,3,27,0,0,0,#DIV/0!,#DIV/0!
1987,3,28,0,0,0,#DIV/0!,#DIV/0!
1987,3,29,0,0,0,#DIV/0!,#DIV/0!
1987,3,3,3,0,0,#DIV/0!,#DIV/0!
1987,3,30,19.8,0,0,#DIV/0!,#DIV/0!
1987,3,31,27.9,178,229,#DIV/0!,#DIV/0!
1987,3,4,0,0,0,#DIV/0!,#DIV/0!
1987,3,5,0,0,0,#DIV/0!,#DIV/0!
1987,3,6,0,0,0,#DIV/0!,#DIV/0!
1987,3,7,0,0,0,#DIV/0!,#DIV/0!
1987,3,8,0,0,0,#DIV/0!,#DIV/0!
1987,3,9,0,0,0,#DIV/0!,#DIV/0!
1987,4,1,0.5,152,0,#DIV/0!,#DIV/0!
1987,4,10,0,0,0,#DIV/0!,#DIV/0!
1987,4,11,0,0,0,#DIV/0!,#DIV/0!
1987,4,12,17.3,0,0,#DIV/0!,#DIV/0!
1987,4,13,0,0,0,#DIV/0!,#DIV/0!
1987,4,14,0,0,0,#DIV/0!,#DIV/0!
1987,4,15,0,0,0,#DIV/0!,#DIV/0!
1987,4,16,1.5,0,0,#DIV/0!,#DIV/0!
1987,4,17,0.3,0,0,#DIV/0!,#DIV/0!
1987,4,18,0,0,0,#DIV/0!,#DIV/0!
1987,4,19,0,0,0,#DIV/0!,#DIV/0!
1987,4,2,3.6,76,0,#DIV/0!,#DIV/0!
1987,4,20,0,0,0,#DIV/0!,#DIV/0!
1987,4,21,0,0,0,#DIV/0!,#DIV/0!
1987,4,22,0,0,0,#DIV/0!,#DIV/0!
1987,4,23,4.1,0,0,#DIV/0!,#DIV/0!
1987,4,24,7.6,0,0,#DIV/0!,#DIV/0!
1987,4,25,1.8,0,0,#DIV/0!,#DIV/0!
1987,4,26,0,0,0,#DIV/0!,#DIV/0!
1987,4,27,0,0,0,#DIV/0!,#DIV/0!
1987,4,28,8.6,0,0,#DIV/0!,#DIV/0!
1987,4,29,0,0,0,#DIV/0!,#DIV/0!
1987,4,3,0,51,0,#DIV/0!,#DIV/0!
1987,4,30,0,0,0,#DIV/0!,#DIV/0!
1987,4,4,4.6,76,51,#DIV/0!,#DIV/0!
1987,4,5,24.4,102,30,#DIV/0!,#DIV/0!
1987,4,6,1.8,0,0,#DIV/0!,#DIV/0!
1987,4,7,2.5,0,0,#DIV/0!,#DIV/0!
1987,4,8,0,0,0,#DIV/0!,#DIV/0!
1987,4,9,0,0,0,#DIV/0!,#DIV/0!
1987,5,1,0,0,0,#DIV/0!,#DIV/0!
1987,5,10,0,0,0,#DIV/0!,#DIV/0!
1987,5,11,0,0,0,#DIV/0!,#DIV/0!
1987,5,12,1,0,0,#DIV/0!,#DIV/0!
1987,5,13,0,0,0,#DIV/0!,#DIV/0!
1987,5,14,0,0,0,#DIV/0!,#DIV/0!
1987,5,15,7.6,0,0,#DIV/0!,#DIV/0!
1987,5,16,0,0,0,#DIV/0!,#DIV/0!
1987,5,17,0,0,0,#DIV/0!,#DIV/0!
1987,5,18,6.1,0,0,#DIV/0!,#DIV/0!
1987,5,19,7.6,0,0,#DIV/0!,#DIV/0!
1987,5,2,1.8,0,0,#DIV/0!,#DIV/0!
1987,5,20,0.5,0,0,#DIV/0!,#DIV/0!
1987,5,21,0,0,0,#DIV/0!,#DIV/0!
1987,5,22,6.4,0,0,#DIV/0!,#DIV/0!
1987,5,23,0,0,0,#DIV/0!,#DIV/0!
1987,5,24,0,0,0,#DIV/0!,#DIV/0!
1987,5,25,0,0,0,#DIV/0!,#DIV/0!
1987,5,26,0,0,0,#DIV/0!,#DIV/0!
1987,5,27,3.6,0,0,#DIV/0!,#DIV/0!
1987,5,28,0,0,0,#DIV/0!,#DIV/0!
1987,5,29,0,0,0,#DIV/0!,#DIV/0!
1987,5,3,5.6,0,0,#DIV/0!,#DIV/0!
1987,5,30,0,0,0,#DIV/0!,#DIV/0!
1987,5,31,1.5,0,0,#DIV/0!,#DIV/0!
1987,5,4,2.5,0,0,#DIV/0!,#DIV/0!
1987,5,5,0,0,0,#DIV/0!,#DIV/0!
1987,5,6,0,0,0,#DIV/0!,#DIV/0!
1987,5,7,0,0,0,#DIV/0!,#DIV/0!
1987,5,8,0,0,0,#DIV/0!,#DIV/0!
1987,5,9,0,0,0,#DIV/0!,#DIV/0!
1987,6,1,0,0,0,#DIV/0!,#DIV/0!
1987,6,10,0,0,0,#DIV/0!,#DIV/0!
1987,6,11,0,0,0,#DIV/0!,#DIV/0!
1987,6,12,2.3,0,0,#DIV/0!,#DIV/0!
1987,6,13,6.6,0,0,#DIV/0!,#DIV/0!
1987,6,14,0,0,0,#DIV/0!,#DIV/0!
1987,6,15,0,0,0,#DIV/0!,#DIV/0!
1987,6,16,0,0,0,#DIV/0!,#DIV/0!
1987,6,17,0,0,0,#DIV/0!,#DIV/0!
1987,6,18,0,0,0,#DIV/0!,#DIV/0!
1987,6,19,0,0,0,#DIV/0!,#DIV/0!
1987,6,2,3.3,0,0,#DIV/0!,#DIV/0!
1987,6,20,69.1,0,0,#DIV/0!,#DIV/0!
1987,6,21,21.6,0,0,#DIV/0!,#DIV/0!
1987,6,22,15,0,0,#DIV/0!,#DIV/0!
1987,6,23,3.3,0,0,#DIV/0!,#DIV/0!
1987,6,24,0,0,0,#DIV/0!,#DIV/0!
1987,6,25,0,0,0,#DIV/0!,#DIV/0!
1987,6,26,1.5,0,0,#DIV/0!,#DIV/0!
1987,6,27,0,0,0,#DIV/0!,#DIV/0!
1987,6,28,6.4,0,0,#DIV/0!,#DIV/0!
1987,6,29,2.8,0,0,#DIV/0!,#DIV/0!
1987,6,3,26.2,0,0,#DIV/0!,#DIV/0!
1987,6,30,15.7,0,0,#DIV/0!,#DIV/0!
1987,6,4,0,0,0,#DIV/0!,#DIV/0!
1987,6,5,0,0,0,#DIV/0!,#DIV/0!
1987,6,6,0,0,0,#DIV/0!,#DIV/0!
1987,6,7,2.5,0,0,#DIV/0!,#DIV/0!
1987,6,8,0,0,0,#DIV/0!,#DIV/0!
1987,6,9,24.4,0,0,#DIV/0!,#DIV/0!
1987,7,1,4.1,0,0,#DIV/0!,#DIV/0!
1987,7,10,0,0,0,#DIV/0!,#DIV/0!
1987,7,11,0,0,0,#DIV/0!,#DIV/0!
1987,7,12,0,0,0,#DIV/0!,#DIV/0!
1987,7,13,0.3,0,0,#DIV/0!,#DIV/0!
1987,7,14,24.9,0,0,#DIV/0!,#DIV/0!
1987,7,15,0,0,0,#DIV/0!,#DIV/0!
1987,7,16,0,0,0,#DIV/0!,#DIV/0!
1987,7,17,0,0,0,#DIV/0!,#DIV/0!
1987,7,18,0,0,0,#DIV/0!,#DIV/0!
1987,7,19,0,0,0,#DIV/0!,#DIV/0!
1987,7,2,27.2,0,0,#DIV/0!,#DIV/0!
1987,7,20,0,0,0,#DIV/0!,#DIV/0!
1987,7,21,0,0,0,#DIV/0!,#DIV/0!
1987,7,22,0,0,0,#DIV/0!,#DIV/0!
1987,7,23,0,0,0,#DIV/0!,#DIV/0!
1987,7,24,0,0,0,#DIV/0!,#DIV/0!
1987,7,25,0,0,0,#DIV/0!,#DIV/0!
1987,7,26,0,0,0,#DIV/0!,#DIV/0!
1987,7,27,0,0,0,#DIV/0!,#DIV/0!
1987,7,28,0,0,0,#DIV/0!,#DIV/0!
1987,7,29,0,0,0,#DIV/0!,#DIV/0!
1987,7,3,5.6,0,0,#DIV/0!,#DIV/0!
1987,7,30,0,0,0,#DIV/0!,#DIV/0!
1987,7,31,0,0,0,#DIV/0!,#DIV/0!
1987,7,4,29.5,0,0,#DIV/0!,#DIV/0!
1987,7,5,0,0,0,#DIV/0!,#DIV/0!
1987,7,6,0.8,0,0,#DIV/0!,#DIV/0!
1987,7,7,0,0,0,#DIV/0!,#DIV/0!
1987,7,8,1.3,0,0,#DIV/0!,#DIV/0!
1987,7,9,0,0,0,#DIV/0!,#DIV/0!
1987,8,1,0,0,0,#DIV/0!,#DIV/0!
1987,8,10,7.1,0,0,#DIV/0!,#DIV/0!
1987,8,11,0,0,0,#DIV/0!,#DIV/0!
1987,8,12,0,0,0,#DIV/0!,#DIV/0!
1987,8,13,0,0,0,#DIV/0!,#DIV/0!
1987,8,14,0,0,0,#DIV/0!,#DIV/0!
1987,8,15,0,0,0,#DIV/0!,#DIV/0!
1987,8,16,0,0,0,#DIV/0!,#DIV/0!
1987,8,17,0,0,0,#DIV/0!,#DIV/0!
1987,8,18,0.8,0,0,#DIV/0!,#DIV/0!
1987,8,19,0,0,0,#DIV/0!,#DIV/0!
1987,8,2,0,0,0,#DIV/0!,#DIV/0!
1987,8,20,0,0,0,#DIV/0!,#DIV/0!
1987,8,21,0,0,0,#DIV/0!,#DIV/0!
1987,8,22,36.8,0,0,#DIV/0!,#DIV/0!
1987,8,23,0.8,0,0,#DIV/0!,#DIV/0!
1987,8,24,0,0,0,#DIV/0!,#DIV/0!
1987,8,25,0,0,0,#DIV/0!,#DIV/0!
1987,8,26,3,0,0,#DIV/0!,#DIV/0!
1987,8,27,9.9,0,0,#DIV/0!,#DIV/0!
1987,8,28,10.4,0,0,#DIV/0!,#DIV/0!
1987,8,29,6.1,0,0,#DIV/0!,#DIV/0!
1987,8,3,11.4,0,0,#DIV/0!,#DIV/0!
1987,8,30,0,0,0,#DIV/0!,#DIV/0!
1987,8,31,4.3,0,0,#DIV/0!,#DIV/0!
1987,8,4,0,0,0,#DIV/0!,#DIV/0!
1987,8,5,0,0,0,#DIV/0!,#DIV/0!
1987,8,6,0,0,0,#DIV/0!,#DIV/0!
1987,8,7,0,0,0,#DIV/0!,#DIV/0!
1987,8,8,0,0,0,#DIV/0!,#DIV/0!
1987,8,9,10.9,0,0,#DIV/0!,#DIV/0!
1987,9,1,0,0,0,#DIV/0!,#DIV/0!
1987,9,10,0,0,0,#DIV/0!,#DIV/0!
1987,9,11,0,0,0,#DIV/0!,#DIV/0!
1987,9,12,0.8,0,0,#DIV/0!,#DIV/0!
1987,9,13,2.8,0,0,#DIV/0!,#DIV/0!
1987,9,14,0,0,0,#DIV/0!,#DIV/0!
1987,9,15,0,0,0,#DIV/0!,#DIV/0!
1987,9,16,9.1,0,0,#DIV/0!,#DIV/0!
1987,9,17,1,0,0,#DIV/0!,#DIV/0!
1987,9,18,16.5,0,0,#DIV/0!,#DIV/0!
1987,9,19,0.3,0,0,#DIV/0!,#DIV/0!
1987,9,2,0,0,0,#DIV/0!,#DIV/0!
1987,9,20,0,0,0,#DIV/0!,#DIV/0!
1987,9,21,0,0,0,#DIV/0!,#DIV/0!
1987,9,22,0,0,0,#DIV/0!,#DIV/0!
1987,9,23,6.6,0,0,#DIV/0!,#DIV/0!
1987,9,24,0,0,0,#DIV/0!,#DIV/0!
1987,9,25,0,0,0,#DIV/0!,#DIV/0!
1987,9,26,0,0,0,#DIV/0!,#DIV/0!
1987,9,27,0,0,0,#DIV/0!,#DIV/0!
1987,9,28,0,0,0,#DIV/0!,#DIV/0!
1987,9,29,0,0,0,#DIV/0!,#DIV/0!
1987,9,3,0,0,0,#DIV/0!,#DIV/0!
1987,9,30,2,0,0,#DIV/0!,#DIV/0!
1987,9,4,0,0,0,#DIV/0!,#DIV/0!
1987,9,5,0,0,0,#DIV/0!,#DIV/0!
1987,9,6,0,0,0,#DIV/0!,#DIV/0!
1987,9,7,0,0,0,#DIV/0!,#DIV/0!
1987,9,8,0,0,0,#DIV/0!,#DIV/0!
1987,9,9,0,0,0,#DIV/0!,#DIV/0!
1988,10,1,0,0,0,#DIV/0!,#DIV/0!
1988,10,10,0.8,0,0,#DIV/0!,#DIV/0!
1988,10,11,1,0,0,#DIV/0!,#DIV/0!
1988,10,12,2,0,0,#DIV/0!,#DIV/0!
1988,10,13,0,0,0,#DIV/0!,#DIV/0!
1988,10,14,0,0,0,#DIV/0!,#DIV/0!
1988,10,15,0,0,0,#DIV/0!,#DIV/0!
1988,10,16,0,0,0,#DIV/0!,#DIV/0!
1988,10,17,0.3,0,0,#DIV/0!,#DIV/0!
1988,10,18,25.4,0,0,#DIV/0!,#DIV/0!
1988,10,19,0,0,0,#DIV/0!,#DIV/0!
1988,10,2,0.3,0,0,#DIV/0!,#DIV/0!
1988,10,20,0.8,0,0,#DIV/0!,#DIV/0!
1988,10,21,0.8,0,0,#DIV/0!,#DIV/0!
1988,10,22,14.7,0,0,#DIV/0!,#DIV/0!
1988,10,23,3.8,0,0,#DIV/0!,#DIV/0!
1988,10,24,5.8,0,0,#DIV/0!,#DIV/0!
1988,10,25,1.3,0,0,#DIV/0!,#DIV/0!
1988,10,26,0,0,0,#DIV/0!,#DIV/0!
1988,10,27,0,0,0,#DIV/0!,#DIV/0!
1988,10,28,1.3,0,0,#DIV/0!,#DIV/0!
1988,10,29,0,0,0,#DIV/0!,#DIV/0!
1988,10,3,2,0,0,#DIV/0!,#DIV/0!
1988,10,30,0,0,0,#DIV/0!,#DIV/0!
1988,10,31,0,0,0,#DIV/0!,#DIV/0!
1988,10,4,0,0,0,#DIV/0!,#DIV/0!
1988,10,5,0.5,0,0,#DIV/0!,#DIV/0!
1988,10,6,0.5,0,0,#DIV/0!,#DIV/0!
1988,10,7,0,0,0,#DIV/0!,#DIV/0!
1988,10,8,0,0,0,#DIV/0!,#DIV/0!
1988,10,9,0,0,0,#DIV/0!,#DIV/0!
1988,1,1,0,0,0,#DIV/0!,#DIV/0!
1988,1,10,0,0,0,#DIV/0!,#DIV/0!
1988,11,1,0,0,0,#DIV/0!,#DIV/0!
1988,1,11,0,0,0,#DIV/0!,#DIV/0!
1988,11,10,18.3,0,0,#DIV/0!,#DIV/0!
1988,11,11,1.5,0,0,#DIV/0!,#DIV/0!
1988,11,12,0,0,0,#DIV/0!,#DIV/0!
1988,11,13,6.4,0,0,#DIV/0!,#DIV/0!
1988,11,14,0,0,0,#DIV/0!,#DIV/0!
1988,11,15,0,0,0,#DIV/0!,#DIV/0!
1988,11,16,0,0,0,#DIV/0!,#DIV/0!
1988,11,17,1,0,0,#DIV/0!,#DIV/0!
1988,11,18,0,0,0,#DIV/0!,#DIV/0!
1988,11,19,0,0,0,#DIV/0!,#DIV/0!
1988,11,2,0.8,0,0,#DIV/0!,#DIV/0!
1988,1,12,0,0,0,#DIV/0!,#DIV/0!
1988,11,20,12.2,0,0,#DIV/0!,#DIV/0!
1988,11,21,16.3,0,0,#DIV/0!,#DIV/0!
1988,11,22,0,0,0,#DIV/0!,#DIV/0!
1988,11,23,0,0,0,#DIV/0!,#DIV/0!
1988,11,24,0,0,0,#DIV/0!,#DIV/0!
1988,11,25,0,0,0,#DIV/0!,#DIV/0!
1988,11,26,0,0,0,#DIV/0!,#DIV/0!
1988,11,27,0.8,0,0,#DIV/0!,#DIV/0!
1988,11,28,0,0,0,#DIV/0!,#DIV/0!
1988,11,29,0,0,0,#DIV/0!,#DIV/0!
1988,11,3,0,0,0,#DIV/0!,#DIV/0!
1988,1,13,0,0,0,#DIV/0!,#DIV/0!
1988,11,30,0,0,0,#DIV/0!,#DIV/0!
1988,11,4,4.8,0,0,#DIV/0!,#DIV/0!
1988,1,14,0.8,25,15,#DIV/0!,#DIV/0!
1988,11,5,18,0,0,#DIV/0!,#DIV/0!
1988,1,15,0,25,0,#DIV/0!,#DIV/0!
1988,11,6,12.7,0,0,#DIV/0!,#DIV/0!
1988,1,16,0,0,0,#DIV/0!,#DIV/0!
1988,11,7,1,0,0,#DIV/0!,#DIV/0!
1988,1,17,0.3,0,0,#DIV/0!,#DIV/0!
1988,11,8,2.8,0,0,#DIV/0!,#DIV/0!
1988,1,18,6.4,0,0,#DIV/0!,#DIV/0!
1988,11,9,0,0,0,#DIV/0!,#DIV/0!
1988,1,19,0,0,0,#DIV/0!,#DIV/0!
1988,1,2,0,0,0,#DIV/0!,#DIV/0!
1988,1,20,9.4,0,0,#DIV/0!,#DIV/0!
1988,12,1,0,0,0,#DIV/0!,#DIV/0!
1988,1,21,0.3,0,0,#DIV/0!,#DIV/0!
1988,12,10,0.3,0,5,#DIV/0!,#DIV/0!
1988,12,11,3.6,102,89,#DIV/0!,#DIV/0!
1988,12,12,0,102,0,#DIV/0!,#DIV/0!
1988,12,13,1.8,127,51,#DIV/0!,#DIV/0!
1988,12,14,0,102,0,#DIV/0!,#DIV/0!
1988,12,15,0,0,0,#DIV/0!,#DIV/0!
1988,12,16,3,0,5,#DIV/0!,#DIV/0!
1988,12,17,0,0,0,#DIV/0!,#DIV/0!
1988,12,18,0.5,25,13,#DIV/0!,#DIV/0!
1988,12,19,1,51,25,#DIV/0!,#DIV/0!
1988,12,2,0.3,0,5,#DIV/0!,#DIV/0!
1988,1,22,0,0,0,#DIV/0!,#DIV/0!
1988,12,20,0,0,0,#DIV/0!,#DIV/0!
1988,12,21,0,0,0,#DIV/0!,#DIV/0!
1988,12,22,0,0,0,#DIV/0!,#DIV/0!
1988,12,23,6.6,0,0,#DIV/0!,#DIV/0!
1988,12,24,3.3,0,0,#DIV/0!,#DIV/0!
1988,12,25,0.8,0,0,#DIV/0!,#DIV/0!
1988,12,26,0,0,0,#DIV/0!,#DIV/0!
1988,12,27,1.8,0,13,#DIV/0!,#DIV/0!
1988,12,28,24.1,0,8,#DIV/0!,#DIV/0!
1988,12,29,4.1,76,56,#DIV/0!,#DIV/0!
1988,12,3,0,0,0,#DIV/0!,#DIV/0!
1988,1,23,0.5,25,5,#DIV/0!,#DIV/0!
1988,12,30,0,51,0,#DIV/0!,#DIV/0!
1988,12,31,0,51,0,#DIV/0!,#DIV/0!
1988,12,4,0,0,0,#DIV/0!,#DIV/0!
1988,1,24,0,0,0,#DIV/0!,#DIV/0!
1988,12,5,0,0,0,#DIV/0!,#DIV/0!
