YEAR,MONTH,DAY,PRCP,SNWD,SNOW,WESD,WESF
2011,6,18,0,NAN,0,NAN,NAN
2011,6,19,0,NAN,0,NAN,NAN
2011,6,20,9.666666667,NAN,0,NAN,NAN
2011,6,21,3.733333333,NAN,NAN,NAN,NAN
2011,6,22,17.73333333,NAN,NAN,NAN,NAN
2011,6,23,4.833333333,NAN,NAN,NAN,NAN
2011,6,24,13.1,NAN,NAN,NAN,NAN
2011,6,25,8.3,NAN,NAN,NAN,NAN
2011,6,26,0.266666667,NAN,0,NAN,NAN
2011,6,27,0,NAN,0,NAN,NAN
2011,6,28,0,NAN,0,NAN,NAN
2011,6,29,0,NAN,0,NAN,NAN
2011,6,30,0,NAN,0,NAN,NAN
2011,7,1,0,NAN,0,NAN,NAN
2011,7,2,0.833333333,NAN,0,NAN,NAN
2011,7,3,13.9,NAN,NAN,NAN,NAN
2011,7,4,0,NAN,0,NAN,NAN
2011,7,5,0,NAN,0,NAN,NAN
2011,7,6,0,NAN,0,NAN,NAN
2011,7,7,0,NAN,0,NAN,NAN
2011,7,8,1.366666667,NAN,0,NAN,NAN
2011,7,9,0.6,NAN,0,NAN,NAN
2011,7,10,0,NAN,0,NAN,NAN
2011,7,11,0,NAN,0,NAN,NAN
2011,7,12,1.8,NAN,NAN,NAN,NAN
2011,7,13,1,NAN,NAN,NAN,NAN
2011,7,14,0.8,NAN,NAN,NAN,NAN
2011,7,15,0,NAN,0,NAN,NAN
2011,7,16,0,NAN,0,NAN,NAN
2011,7,17,0,NAN,0,NAN,NAN
2011,7,18,0,NAN,0,NAN,NAN
2011,7,19,11.1,NAN,NAN,NAN,NAN
2011,7,20,0,NAN,0,NAN,NAN
2011,7,21,0,NAN,0,NAN,NAN
2011,7,22,0,NAN,0,NAN,NAN
2011,7,23,17.03333333,NAN,0,NAN,NAN
2011,7,24,6.933333333,NAN,NAN,NAN,NAN
2011,7,25,0,NAN,0,NAN,NAN
2011,7,26,0,NAN,0,NAN,NAN
2011,7,27,0,NAN,0,NAN,NAN
2011,7,28,15.5,NAN,NAN,NAN,NAN
2011,7,29,2.866666667,NAN,NAN,NAN,NAN
2011,7,30,3.733333333,NAN,NAN,NAN,NAN
2011,7,31,0,NAN,0,NAN,NAN
2011,8,1,0,NAN,0,NAN,NAN
2011,8,2,17.1,NAN,0,NAN,NAN
2011,8,3,6.45,NAN,NAN,NAN,NAN
2011,8,4,4.766666667,NAN,NAN,NAN,NAN
2011,8,5,0,NAN,0,NAN,NAN
2011,8,6,0,NAN,0,NAN,NAN
2011,8,7,3.133333333,NAN,0,NAN,NAN
2011,8,8,8.633333333,NAN,NAN,NAN,NAN
2011,8,9,6.266666667,NAN,NAN,NAN,NAN
2011,8,10,9.233333333,NAN,NAN,NAN,NAN
2011,8,11,1.866666667,NAN,NAN,NAN,NAN
2011,8,12,0,NAN,0,NAN,NAN
2011,8,13,0,NAN,0,NAN,NAN
2011,8,14,1.8,NAN,0,NAN,NAN
2011,8,15,19.46666667,NAN,NAN,NAN,NAN
2011,8,16,7.033333333,NAN,NAN,NAN,NAN
2011,8,17,0,NAN,0,NAN,NAN
2011,8,18,0,NAN,0,NAN,NAN
2011,8,19,5.7,NAN,NAN,NAN,NAN
2011,8,20,0,NAN,0,NAN,NAN
2011,8,21,6.733333333,NAN,NAN,NAN,NAN
2011,8,22,5.833333333,NAN,NAN,NAN,NAN
2011,8,23,0,NAN,0,NAN,NAN
2011,8,24,3.3,NAN,0,NAN,NAN
2011,8,25,29.3,NAN,NAN,NAN,NAN
2011,8,26,0,NAN,0,NAN,NAN
2011,8,27,0,NAN,0,NAN,NAN
2011,8,28,0,NAN,0,NAN,NAN
2011,8,29,0.166666667,NAN,0,NAN,NAN
2011,8,30,0,NAN,0,NAN,NAN
2011,8,31,0,NAN,0,NAN,NAN
2011,9,1,9.4,NAN,NAN,NAN,NAN
2011,9,2,0.65,NAN,NAN,NAN,NAN
2011,9,3,0,NAN,0,NAN,NAN
2011,9,4,6.533333333,NAN,NAN,NAN,NAN
2011,9,5,20.13333333,NAN,NAN,NAN,NAN
2011,9,6,0.5,NAN,NAN,NAN,NAN
2011,9,7,1.6,NAN,NAN,NAN,NAN
2011,9,8,3.466666667,NAN,0,NAN,NAN
2011,9,9,0.25,NAN,0,NAN,NAN
2011,9,10,18.63333333,NAN,NAN,NAN,NAN
2011,9,11,11.6,NAN,0,NAN,NAN
2011,9,12,3.466666667,NAN,0,NAN,NAN
2011,9,13,2.366666667,NAN,0,NAN,NAN
2011,9,14,0,NAN,0,NAN,NAN
2011,9,15,9.9,NAN,NAN,NAN,NAN
2011,9,16,3.366666667,NAN,0,NAN,NAN
2011,9,17,0,NAN,0,NAN,NAN
2011,9,18,0,NAN,0,NAN,NAN
2011,9,19,0.166666667,NAN,0,NAN,NAN
2011,9,20,20.43333333,NAN,NAN,NAN,NAN
2011,9,21,0.333333333,NAN,0,NAN,NAN
2011,9,22,14.36666667,NAN,NAN,NAN,NAN
2011,9,23,0.166666667,NAN,0,NAN,NAN
2011,9,24,9.733333333,NAN,NAN,NAN,NAN
2011,9,25,0.166666667,NAN,0,NAN,NAN
2011,9,26,0.6,NAN,0,NAN,NAN
2011,9,27,25.03333333,NAN,NAN,NAN,NAN
2011,9,28,0.166666667,NAN,0,NAN,NAN
2011,9,29,0.933333333,NAN,0,NAN,NAN
2011,9,30,3.4,NAN,NAN,NAN,NAN
2011,10,1,27.15,NAN,NAN,NAN,NAN
2011,10,2,4.55,NAN,NAN,NAN,NAN
2011,10,3,13.3,NAN,NAN,NAN,NAN
2011,10,4,5.5,NAN,NAN,NAN,NAN
2011,10,5,0.166666667,NAN,0,NAN,NAN
2011,10,6,0,NAN,0,NAN,NAN
2011,10,7,0,NAN,0,NAN,NAN
2011,10,8,0,NAN,0,NAN,NAN
2011,10,9,0,NAN,0,NAN,NAN
2011,10,10,0,NAN,0,NAN,NAN
2011,10,11,0,NAN,0,NAN,NAN
2011,10,12,0.5,NAN,NAN,NAN,NAN
2011,10,13,9.9,NAN,NAN,NAN,NAN
2011,10,14,21.76666667,NAN,NAN,NAN,NAN
2011,10,15,7.866666667,NAN,NAN,NAN,NAN
2011,10,16,8.7,NAN,NAN,NAN,NAN
2011,10,17,10.23333333,NAN,NAN,NAN,NAN
2011,10,18,0,NAN,0,NAN,NAN
2011,10,19,7.966666667,NAN,NAN,NAN,NAN
2011,10,20,23.86666667,NAN,NAN,NAN,NAN
2011,10,21,20.23333333,NAN,NAN,NAN,NAN
2011,10,22,2.95,NAN,NAN,NAN,NAN
2011,10,23,0,NAN,0,NAN,NAN
2011,10,24,0.433333333,NAN,0,NAN,NAN
2011,10,25,2.05,NAN,NAN,NAN,NAN
2011,10,26,8.633333333,NAN,NAN,NAN,NAN
2011,10,27,9.3,NAN,NAN,NAN,NAN
2011,10,28,8.5,NAN,0,NAN,NAN
2011,10,29,0,NAN,0,NAN,NAN
2011,10,30,0.433333333,NAN,0,NAN,NAN
2011,10,31,0,NAN,0,NAN,NAN
2011,11,1,0.766666667,NAN,NAN,NAN,NAN
2011,11,2,0,NAN,0,NAN,NAN
2011,11,3,0,NAN,0,NAN,NAN
2011,11,4,0,NAN,0,NAN,NAN
2011,11,5,0,NAN,0,NAN,NAN
2011,11,6,0,NAN,0,NAN,NAN
2011,11,7,0,NAN,0,NAN,NAN
2011,11,8,0,NAN,0,NAN,NAN
2011,11,9,0,NAN,0,NAN,NAN
2011,11,10,1.7,NAN,NAN,NAN,NAN
2011,11,11,4.5,76,38,NAN,NAN
2011,11,12,1.2,25,8.333333333,NAN,NAN
2011,11,13,0,NAN,0,NAN,NAN
2011,11,14,1,NAN,NAN,NAN,NAN
2011,11,15,34.96666667,NAN,NAN,NAN,NAN
2011,11,16,0.166666667,NAN,0,NAN,NAN
2011,11,17,0,NAN,0,NAN,NAN
2011,11,18,1.1,38,23,NAN,1
2011,11,19,0,NAN,0,NAN,NAN
2011,11,20,0.3,NAN,NAN,NAN,NAN
2011,11,21,0,NAN,0,NAN,NAN
2011,11,22,0,NAN,0,NAN,NAN
2011,11,23,21.75,NAN,NAN,NAN,NAN
2011,11,24,1.9,NAN,0,NAN,NAN
2011,11,25,0,NAN,0,NAN,NAN
2011,11,26,0,NAN,0,NAN,NAN
2011,11,27,0,NAN,0,NAN,NAN
2011,11,28,14.5,NAN,NAN,NAN,NAN
2011,11,29,11.3,NAN,NAN,NAN,NAN
2011,11,30,9.95,0,0,NAN,NAN
2011,12,1,3.233333333,25,21,NAN,NAN
2011,12,2,0,0,0,NAN,NAN
2011,12,3,0,0,0,NAN,NAN
2011,12,4,0,0,0,NAN,NAN
2011,12,5,7.466666667,0,0,NAN,NAN
2011,12,6,28.2,0,0,NAN,NAN
2011,12,7,1.166666667,0,0,NAN,NAN
2011,12,8,0.4,0,0,NAN,NAN
2011,12,9,0.866666667,13,11,NAN,0.9
2011,12,10,1.866666667,30.5,34,4.3,4.3
2011,12,11,0.433333333,25,8.333333333,NAN,NAN
2011,12,12,0,0,0,NAN,NAN
2011,12,13,0,NAN,0,NAN,NAN
2011,12,14,0,0,0,NAN,NAN
2011,12,15,13.86666667,0,0,NAN,NAN
2011,12,16,6,0,0,NAN,NAN
2011,12,17,0,0,0,NAN,NAN
2011,12,18,#NAME?,75.33333333,82.33333333,3.3,4.3
2011,12,19,0,43,0,8.6,0
2011,12,20,1.8,0,0,NAN,NAN
2011,12,21,12.8,0,0,NAN,NAN
2011,12,22,12.2,0,0,NAN,NAN
2011,12,23,9.15,0,0,NAN,NAN
2011,12,24,0.266666667,6.5,7.5,0,0
2011,12,25,0,0,0,NAN,NAN
2011,12,26,0.266666667,0,0,NAN,NAN
2011,12,27,0,0,0,NAN,NAN
2011,12,28,18.63333333,152.5,75.33333333,6.9,6.9
2011,12,29,0.6,66.66666667,4.333333333,0.8,0
2011,12,30,0.65,25.5,0,0,0
2011,12,31,2.4,0,0,NAN,NAN
2012,1,1,0.8,0,0,NAN,NAN
2012,1,2,7.6,73.5,76,17.5,17.5
2012,1,3,11.3,152,102,NAN,NAN
2012,1,4,3.05,152.5,104.5,NAN,NAN
2012,1,5,0,114.5,0,NAN,NAN
2012,1,6,0,89,0,NAN,NAN
2012,1,7,0,0,0,NAN,NAN
2012,1,8,0,0,0,NAN,NAN
2012,1,9,0,0,0,NAN,NAN
2012,1,10,0,0,0,NAN,NAN
2012,1,11,0,NAN,0,NAN,NAN
2012,1,12,7,0,0,NAN,NAN
2012,1,13,3.4,13,39.5,NAN,NAN
2012,1,14,3.45,95,83,NAN,NAN
2012,1,15,1.15,120.5,53.5,NAN,NAN
2012,1,16,0,70,0,NAN,NAN
2012,1,17,1.3,0,0,NAN,NAN
2012,1,18,12.7,127,98,NAN,NAN
2012,1,19,0,57,2.5,NAN,NAN
2012,1,20,3.533333333,94,65.33333333,4.3,4.3
2012,1,21,4.233333333,146,38.33333333,NAN,NAN
2012,1,22,0,152,0,NAN,NAN
2012,1,23,0.3,76,0,NAN,NAN
2012,1,24,6.5,0,0,NAN,NAN
2012,1,25,0,0,0,NAN,NAN
2012,1,26,0.1,0,2.666666667,NAN,NAN
2012,1,27,25.13333333,0,2.666666667,0,0
2012,1,28,3.7,28,19,6.6,0
2012,1,29,3.95,57,48.5,7.9,0
2012,1,30,1.25,86.5,33,8.9,1.5
2012,1,31,0,76,0,NAN,NAN
2012,2,1,2.65,0,0,NAN,NAN
2012,2,2,0,0,0,0,0
2012,2,3,0,0,0,NAN,NAN
2012,2,4,0,0,0,NAN,NAN
2012,2,5,0,0,0,NAN,NAN
2012,2,6,0,0,0,NAN,NAN
2012,2,7,0,0,0,NAN,NAN
2012,2,8,0,0,0,0,0
2012,2,9,0,0,0,NAN,NAN
2012,2,10,0,0,0,NAN,NAN
2012,2,11,3.7,62,71,2.5,2.5
2012,2,12,7.966666667,202.3333333,151.6666667,11.9,9.9
2012,2,13,0.1,146.3333333,7,7.6,0
2012,2,14,0.433333333,105.5,5.333333333,NAN,NAN
2012,2,15,0.166666667,75.33333333,6,10.7,0
2012,2,16,1.866666667,38,0,0,0
2012,2,17,3.45,0,0,0,0
2012,2,18,0,0,1.5,0,0
2012,2,19,0,0,0,NAN,NAN
2012,2,20,0,0,0,0,0
2012,2,21,0,0,0,NAN,NAN
2012,2,22,4.55,0,6.5,0,0
2012,2,23,0.5,13,6.5,NAN,NAN
2012,2,24,12.35,0,0,NAN,NAN
2012,2,25,5.7,89,90,NAN,NAN
2012,2,26,1.966666667,178,58.5,NAN,NAN
2012,2,27,0,46.66666667,0,0,0
2012,2,28,0,0,0,NAN,NAN
2012,2,29,8.1,0,0,NAN,NAN
2012,3,1,15.5,0,0,NAN,NAN
2012,3,2,0.3,0,0,NAN,NAN
2012,3,3,8.833333333,0,0,0,0
2012,3,4,0.4,10.5,10.5,0.3,0.3
2012,3,5,0.933333333,12.5,14.33333333,0,0
2012,3,6,0.266666667,12.5,4.333333333,0,0
2012,3,7,0,0,0,NAN,NAN
2012,3,8,0,0,0,0,0
2012,3,9,8.4,0,0,0,0
2012,3,10,0.1,10,6.666666667,0.3,0.3
2012,3,11,0,0,0,NAN,NAN
2012,3,12,0,0,0,NAN,NAN
2012,3,13,10.95,0,0,NAN,NAN
2012,3,14,0,0,0,NAN,NAN
2012,3,15,3.733333333,0,0,NAN,NAN
2012,3,16,19.56666667,0,0,NAN,NAN
2012,3,17,0,0,0,NAN,NAN
2012,3,18,0,0,0,NAN,NAN
2012,3,19,5.7,0,0,NAN,NAN
2012,3,20,0.25,0,0,NAN,NAN
2012,3,21,0,0,0,NAN,NAN
2012,3,22,0,0,0,NAN,NAN
2012,3,23,0,0,0,NAN,NAN
2012,3,24,10.2,0,0,NAN,NAN
2012,3,25,2.3,0,0,NAN,NAN
2012,3,26,0,0,0,NAN,NAN
2012,3,27,0,0,0,NAN,NAN
2012,3,28,0,0,0,NAN,NAN
2012,3,29,0.25,0,0,NAN,NAN
2012,3,30,0,0,0,NAN,NAN
2012,3,31,5.4,0,0,NAN,NAN
2012,4,1,0,0,0,NAN,NAN
2012,4,2,0.4,0,0,NAN,NAN
2012,4,3,0,0,0,NAN,NAN
2012,4,4,0,0,0,NAN,NAN
2012,4,5,0,0,0,NAN,NAN
2012,4,6,0,0,0,NAN,NAN
2012,4,7,0,0,0,NAN,NAN
2012,4,8,0,0,0,NAN,NAN
2012,4,9,0,0,0,NAN,NAN
2012,4,10,0,0,0,NAN,NAN
2012,4,11,4.8,25,38,NAN,NAN
2012,4,12,0.75,0,0,NAN,NAN
2012,4,13,0,0,0,NAN,NAN
2012,4,14,0,NAN,0,NAN,NAN
2012,4,15,2.65,0,0,NAN,NAN
2012,4,16,1.866666667,0,0,NAN,NAN
2012,4,17,0,0,0,NAN,NAN
2012,4,18,0,0,0,NAN,NAN
2012,4,19,0,0,0,NAN,NAN
2012,4,20,0,0,0,NAN,NAN
2012,4,21,8.633333333,0,0,NAN,NAN
2012,4,22,1.6,0,0,NAN,NAN
2012,4,23,1.033333333,0,0,NAN,NAN
2012,4,24,4.55,0,0,NAN,NAN
2012,4,25,0,0,0,NAN,NAN
2012,4,26,0,0,0,NAN,NAN
2012,4,27,1.933333333,0,0,NAN,NAN
2012,4,28,0,0,0,NAN,NAN
2012,4,29,0.6,NAN,0,NAN,NAN
2012,4,30,0,0,0,NAN,NAN
2012,5,1,24.2,NAN,NAN,NAN,NAN
2012,5,2,0.7,NAN,NAN,NAN,NAN
2012,5,3,0,NAN,0,NAN,NAN
2012,5,4,0,NAN,0,NAN,NAN
2012,5,5,0.25,NAN,0,NAN,NAN
2012,5,6,0,NAN,0,NAN,NAN
2012,5,7,0.166666667,NAN,0,NAN,NAN
2012,5,8,23.96666667,NAN,NAN,NAN,NAN
2012,5,9,8.966666667,NAN,NAN,NAN,NAN
2012,5,10,1.266666667,NAN,NAN,NAN,NAN
2012,5,11,0,NAN,0,NAN,NAN
2012,5,12,0,NAN,0,NAN,NAN
2012,5,13,0,NAN,0,NAN,NAN
2012,5,14,0,NAN,0,NAN,NAN
2012,5,15,0,NAN,0,NAN,NAN
2012,5,16,0,NAN,0,NAN,NAN
2012,5,17,0.1,NAN,0,NAN,NAN
2012,5,18,0,NAN,0,NAN,NAN
2012,5,19,0,NAN,0,NAN,NAN
2012,5,20,0,NAN,0,NAN,NAN
2012,5,21,0,NAN,0,NAN,NAN
2012,5,22,0,NAN,0,NAN,NAN
2012,5,23,0,NAN,0,NAN,NAN
2012,5,24,0,NAN,0,NAN,NAN
2012,5,25,0,NAN,0,NAN,NAN
2012,5,26,11.43333333,NAN,0,NAN,NAN
2012,5,27,0.65,NAN,0,NAN,NAN
2012,5,28,6.75,NAN,NAN,NAN,NAN
2012,5,29,0,NAN,0,NAN,NAN
2012,5,30,1.166666667,NAN,0,NAN,NAN
2012,5,31,0,NAN,0,NAN,NAN
2012,6,1,4.4,NAN,NAN,NAN,NAN
2012,6,2,16.76666667,NAN,NAN,NAN,NAN
2012,6,3,1.966666667,NAN,NAN,NAN,NAN
2012,6,4,2.05,NAN,NAN,NAN,NAN
2012,6,5,0,NAN,0,NAN,NAN
2012,6,6,0.25,NAN,0,NAN,NAN
2012,6,7,0,NAN,0,NAN,NAN
2012,6,8,0,NAN,0,NAN,NAN
2012,6,9,0,NAN,0,NAN,NAN
2012,6,10,0,NAN,0,NAN,NAN
2012,6,11,0,NAN,0,NAN,NAN
2012,6,12,3.85,NAN,NAN,NAN,NAN
2012,6,13,0.25,NAN,NAN,NAN,NAN
2012,6,14,0,NAN,0,NAN,NAN
2012,6,15,0,NAN,0,NAN,NAN
2012,6,16,0,NAN,0,NAN,NAN
2012,6,17,0,NAN,0,NAN,NAN
2012,6,18,10.4,NAN,NAN,NAN,NAN
2012,6,19,0.933333333,NAN,0,NAN,NAN
2012,6,20,0,NAN,0,NAN,NAN
2012,6,21,0,NAN,0,NAN,NAN
2012,6,22,0.8,NAN,NAN,NAN,NAN
2012,6,23,0,NAN,0,NAN,NAN
2012,6,24,0,NAN,0,NAN,NAN
2012,6,25,3.4,NAN,NAN,NAN,NAN
2012,6,26,0,NAN,0,NAN,NAN
2012,6,27,0,NAN,0,NAN,NAN
2012,6,28,0,NAN,0,NAN,NAN
2012,6,29,0,NAN,0,NAN,NAN
2012,6,30,0,NAN,0,NAN,NAN
2012,7,1,0.15,NAN,0,NAN,NAN
2012,7,2,3.133333333,NAN,0,NAN,NAN
2012,7,3,0,NAN,0,NAN,NAN
2012,7,4,25.06666667,NAN,NAN,NAN,NAN
2012,7,5,2.3,NAN,NAN,NAN,NAN
2012,7,6,4.933333333,NAN,0,NAN,NAN
2012,7,7,0,NAN,0,NAN,NAN
2012,7,8,0.933333333,NAN,0,NAN,NAN
2012,7,9,0,NAN,0,NAN,NAN
2012,7,10,0,NAN,0,NAN,NAN
2012,7,11,0,NAN,0,NAN,NAN
2012,7,12,0,NAN,0,NAN,NAN
2012,7,13,0,NAN,NAN,NAN,NAN
2012,7,14,0,NAN,0,NAN,NAN
2012,7,15,3.9,NAN,0,NAN,NAN
2012,7,16,5,NAN,NAN,NAN,NAN
2012,7,17,0,NAN,0,NAN,NAN
2012,7,18,0,NAN,0,NAN,NAN
2012,7,19,0,NAN,0,NAN,NAN
2012,7,20,25.76666667,NAN,NAN,NAN,NAN
2012,7,21,0.166666667,NAN,0,NAN,NAN
2012,7,22,0,NAN,0,NAN,NAN
2012,7,23,0,NAN,0,NAN,NAN
2012,7,24,0,NAN,0,NAN,NAN
2012,7,25,0,NAN,0,NAN,NAN
2012,7,26,0.933333333,NAN,0,NAN,NAN
2012,7,27,9.9,NAN,NAN,NAN,NAN
2012,7,28,7.266666667,NAN,0,NAN,NAN
2012,7,29,7.7,NAN,0,NAN,NAN
2012,7,30,0,NAN,0,NAN,NAN
2012,7,31,0,NAN,0,NAN,NAN
2012,8,1,0,NAN,0,NAN,NAN
2012,8,2,0,NAN,0,NAN,NAN
2012,8,3,0,NAN,0,NAN,NAN
2012,8,4,0,NAN,0,NAN,NAN
2012,8,5,2.2,NAN,0,NAN,NAN
2012,8,6,1.666666667,NAN,NAN,NAN,NAN
2012,8,7,0,NAN,0,NAN,NAN
2012,8,8,0,NAN,0,NAN,NAN
2012,8,9,5.6,NAN,0,NAN,NAN
2012,8,10,9.4,NAN,NAN,NAN,NAN
2012,8,11,19.23333333,NAN,NAN,NAN,NAN
2012,8,12,1.533333333,NAN,NAN,NAN,NAN
2012,8,13,1.533333333,NAN,0,NAN,NAN
2012,8,14,1.6,NAN,0,NAN,NAN
2012,8,15,2.966666667,NAN,NAN,NAN,NAN
2012,8,16,0.1,NAN,0,NAN,NAN
2012,8,17,2.1,NAN,0,NAN,NAN
2012,8,18,0.166666667,NAN,0,NAN,NAN
2012,8,19,0,NAN,0,NAN,NAN
2012,8,20,0.266666667,NAN,0,NAN,NAN
2012,8,21,0.333333333,NAN,0,NAN,NAN
2012,8,22,3.733333333,NAN,0,NAN,NAN
2012,8,23,0,NAN,0,NAN,NAN
2012,8,24,0,NAN,0,NAN,NAN
2012,8,25,0,NAN,0,NAN,NAN
2012,8,26,0,NAN,0,NAN,NAN
2012,8,27,0,NAN,0,NAN,NAN
2012,8,28,29.03333333,NAN,NAN,NAN,NAN
2012,8,29,0,NAN,0,NAN,NAN
2012,8,30,0,NAN,0,NAN,NAN
2012,8,31,0,NAN,0,NAN,NAN
2012,9,1,0,NAN,0,NAN,NAN
2012,9,2,2.533333333,NAN,0,NAN,NAN
2012,9,3,0,NAN,0,NAN,NAN
2012,9,4,0.5,NAN,0,NAN,NAN
2012,9,5,20.06666667,NAN,NAN,NAN,NAN
2012,9,6,0,NAN,0,NAN,NAN
2012,9,7,0.166666667,NAN,0,NAN,NAN
2012,9,8,22.16666667,NAN,NAN,NAN,NAN
2012,9,9,13.26666667,NAN,NAN,NAN,NAN
2012,9,10,1.166666667,NAN,0,NAN,NAN
2012,9,11,0,NAN,0,NAN,NAN
2012,9,12,0,NAN,0,NAN,NAN
2012,9,13,0,NAN,0,NAN,NAN
2012,9,14,0,NAN,0,NAN,NAN
2012,9,15,5.6,NAN,NAN,NAN,NAN
2012,9,16,0,NAN,0,NAN,NAN
2012,9,17,0,NAN,0,NAN,NAN
2012,9,18,1.966666667,NAN,NAN,NAN,NAN
2012,9,19,6,NAN,NAN,NAN,NAN
2012,9,20,0,NAN,0,NAN,NAN
2012,9,21,0,NAN,0,NAN,NAN
2012,9,22,22.46666667,NAN,NAN,NAN,NAN
2012,9,23,13.63333333,NAN,NAN,NAN,NAN
2012,9,24,14.16666667,NAN,NAN,NAN,NAN
2012,9,25,0.166666667,NAN,0,NAN,NAN
2012,9,26,6.766666667,NAN,0,NAN,NAN
2012,9,27,10.56666667,NAN,NAN,NAN,NAN
2012,9,28,0.5,NAN,0,NAN,NAN
2012,9,29,0.1,NAN,0,NAN,NAN
2012,9,30,0.433333333,NAN,0,NAN,NAN
2012,10,1,0.1,NAN,0,NAN,NAN
2012,10,2,6.966666667,NAN,0,NAN,NAN
2012,10,3,6.6,NAN,NAN,NAN,NAN
2012,10,4,0,NAN,0,NAN,NAN
2012,10,5,0,NAN,0,NAN,NAN
2012,10,6,22.03333333,NAN,NAN,NAN,NAN
2012,10,7,0,NAN,0,NAN,NAN
2012,10,8,4.55,NAN,NAN,NAN,NAN
2012,10,9,0,NAN,0,NAN,NAN
2012,10,10,0,0,0,0,0
2012,10,11,5.7,0,0,NAN,0
2012,10,12,1.466666667,0,0,NAN,NAN
2012,10,13,0,0,0,NAN,NAN
2012,10,14,5.566666667,0,0,NAN,NAN
2012,10,15,1.366666667,0,0,NAN,NAN
2012,10,16,2.8,0,0,NAN,NAN
2012,10,17,0,0,0,NAN,NAN
2012,10,18,0,0,0,NAN,NAN
2012,10,19,2.15,0,0,NAN,NAN
2012,10,20,2.433333333,0,0,NAN,NAN
2012,10,21,4.833333333,0,0,NAN,NAN
2012,10,22,0,0,0,NAN,NAN
2012,10,23,0.933333333,0,0,NAN,NAN
2012,10,24,11.16666667,0,0,NAN,NAN
2012,10,25,1.966666667,0,0,NAN,NAN
2012,10,26,0,0,0,NAN,NAN
2012,10,27,17.7,0,0,NAN,NAN
2012,10,28,8.966666667,0,0,NAN,NAN
2012,10,29,22.1,0,0,NAN,NAN
2012,10,30,42.03333333,0,0,NAN,NAN
2012,10,31,31.6,0,0,NAN,NAN
2012,11,1,19.63333333,0,0,NAN,NAN
2012,11,2,6.1,0,0,NAN,NAN
2012,11,3,1.2,0,0,0,0
2012,11,4,0.933333333,0,0,0,0
2012,11,5,0,0,0,NAN,NAN
2012,11,6,0,0,0,NAN,NAN
2012,11,7,0,0,0,NAN,NAN
2012,11,8,0,0,0,NAN,NAN
2012,11,9,0.1,0,0,NAN,NAN
2012,11,10,1,0,0,NAN,NAN
2012,11,11,0,0,0,NAN,NAN
2012,11,12,0,0,0,NAN,NAN
2012,11,13,12.46666667,0,0,NAN,NAN
2012,11,14,1.033333333,0,9,0,1.8
2012,11,15,0,0,0,NAN,NAN
2012,11,16,0,0,0,NAN,NAN
2012,11,17,0,0,0,NAN,NAN
2012,11,18,0,0,0,NAN,NAN
2012,11,19,0,0,0,NAN,NAN
2012,11,20,0,0,0,NAN,NAN
2012,11,21,0,0,0,NAN,NAN
2012,11,22,0,0,0,NAN,NAN
2012,11,23,0.6,0,0,NAN,NAN
2012,11,24,2.433333333,20,23.66666667,2.5,2.5
2012,11,25,1.3,38.5,25.5,NAN,NAN
2012,11,26,0,6.5,0,NAN,NAN
2012,11,27,0,0,1,NAN,NAN
2012,11,28,0,0,0,NAN,NAN
2012,11,29,0,0,0,NAN,NAN
2012,11,30,0,0,0,0,0
2012,12,1,0,0,0,NAN,NAN
2012,12,2,3.033333333,0,0,NAN,NAN
2012,12,3,15.33333333,0,0,NAN,NAN
2012,12,4,0.2,0,0,NAN,NAN
2012,12,5,9.25,0,0,NAN,NAN
2012,12,6,0,0,0,NAN,NAN
2012,12,7,1,0,0,NAN,NAN
2012,12,8,4.333333333,0,0,NAN,NAN
2012,12,9,0.766666667,0,0,NAN,NAN
2012,12,10,10.65,0,0,NAN,NAN
2012,12,11,3.433333333,0,0,0,0
2012,12,12,0.433333333,0,2.666666667,0,0
2012,12,13,0,0,0,NAN,NAN
2012,12,14,0,0,0,NAN,NAN
2012,12,15,0,0,0,0,0
2012,12,16,0.1,0,0,0,NAN
2012,12,17,0.166666667,0,0,0,0
2012,12,18,14.4,6.5,7.5,0,0
2012,12,19,3,0,4,0,0
2012,12,20,0.433333333,0,0,0,0
2012,12,21,8.733333333,12.5,11,0,0
2012,12,22,17.53333333,147.3333333,138.5,9.1,9.1
2012,12,23,0,123.6666667,0,5.1,0
2012,12,24,0,75.33333333,0,5.3,0
2012,12,25,1.15,83,15.5,NAN,NAN
2012,12,26,0,51,0,0,0
2012,12,27,24.83333333,231.3333333,206,27.7,27.7
2012,12,28,0,192.3333333,0,22.6,0
2012,12,29,1.65,191,19,NAN,NAN
2012,12,30,7.25,254,105.5,NAN,NAN
2012,12,31,1.5,244,32,NAN,NAN
2013,1,1,3.05,247.5,35.5,NAN,NAN
2013,1,2,0,222.5,0,NAN,NAN
2013,1,3,0,216,5,NAN,NAN
2013,1,4,0,197,0,NAN,NAN
2013,1,5,0,177.5,0,NAN,NAN
2013,1,6,0,159,0,NAN,NAN
2013,1,7,1.15,146,13,NAN,NAN
2013,1,8,0,146,0,NAN,NAN
2013,1,9,0,114.5,0,NAN,NAN
2013,1,10,0.65,89,0,NAN,NAN
2013,1,11,0.4,51,0,NAN,NAN
2013,1,12,11.15,0,0,NAN,NAN
2013,1,13,0.9,0,0,NAN,NAN
2013,1,14,2.8,0,0,NAN,NAN
2013,1,15,0,0,0,0,0
2013,1,16,0,0,0,0,0
