Year,Month,Day,Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]", Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3]," *Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1988,5,24,14190.13817,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,25,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,26,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,27,18349.3166,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,28,14679.45328,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,29,11254.24751,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,30,9296.987075,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,31,8318.356856,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,1,7829.041747,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,2,14434.79572,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,3,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,4,8563.014411,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,5,7829.041747,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,6,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,7,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,8,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,9,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,10,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,11,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,12,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,13,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,14,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,15,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,16,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,17,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,18,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,19,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,20,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,21,5137.808647,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,22,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,23,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,24,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,25,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,26,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,27,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,28,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,29,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,30,4648.493537,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,1,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,2,4648.493537,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,3,4403.835983,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,4,4159.178428,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,5,3914.520874,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,6,3669.863319,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,7,3669.863319,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,8,3669.863319,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,9,3180.54821,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,10,3425.205764,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,11,4159.178428,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,12,3669.863319,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,13,3425.205764,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,14,3425.205764,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,15,3180.54821,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,16,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,17,18349.3166,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,18,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,19,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,20,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,21,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,22,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,23,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,24,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,25,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,26,17370.68638,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,27,8563.014411,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,28,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,29,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,30,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,31,8318.356856,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,1,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,2,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,3,4648.493537,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,4,4648.493537,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,5,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,6,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,7,12232.87773,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,8,7829.041747,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,9,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,10,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,11,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,12,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,13,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,14,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,15,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,16,5137.808647,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,17,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,18,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,19,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,20,5137.808647,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,21,5137.808647,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,22,4403.835983,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,23,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,24,9052.32952,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,25,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,26,9541.644629,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,27,9296.987075,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,28,9296.987075,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,29,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,30,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,31,6116.438865,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,1,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,2,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,3,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,4,10030.95974,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,5,10520.27485,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,6,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,7,10764.9324,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,8,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,9,9052.32952,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,10,7829.041747,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,11,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,12,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,13,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,14,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,15,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,16,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,17,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,18,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,19,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,20,14924.11083,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,21,11254.24751,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,22,15413.42594,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,23,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,24,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,25,16881.37127,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,26,15413.42594,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,27,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,28,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,29,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,30,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,1,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,2,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,3,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,4,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,5,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,6,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,7,24221.09791,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,8,22263.83747,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,9,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,10,22753.15258,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,11,22997.81013,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,12,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,13,14190.13817,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,14,13456.1655,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,15,14924.11083,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,16,14679.45328,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,17,21285.20725,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,18,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,19,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,20,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,21,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,22,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,23,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,24,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,25,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,26,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,27,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,28,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,29,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,30,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,31,24221.09791,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,1,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,2,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,3,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,4,23731.7828,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,5,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,6,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,7,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,8,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,9,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,10,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,11,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,12,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,13,90523.2952,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,14,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,15,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,16,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,17,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,18,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,19,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,20,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,21,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,22,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,23,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,24,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,25,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,26,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,27,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,28,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,29,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,30,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,1,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,2,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,3,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,4,22508.49502,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,5,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,6,18593.97415,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,7,18593.97415,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,8,17860.00149,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,9,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,10,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,11,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,12,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,13,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,14,23976.44035,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,15,23487.12524,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,16,22508.49502,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,17,21774.52236,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,18,21040.5497,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,19,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,20,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,21,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,22,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,23,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,24,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,25,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,26,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,27,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,28,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,29,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,30,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,31,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,1,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,2,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,3,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,4,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,5,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,6,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,7,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,8,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,9,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,10,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,11,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,12,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,13,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,14,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,15,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,16,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,17,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,18,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,19,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,20,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,21,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,22,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,23,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,24,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,25,23731.7828,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,26,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,27,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,28,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,29,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,30,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,31,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,1,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,2,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,3,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,4,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,5,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,6,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,7,23731.7828,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,8,22753.15258,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,9,21040.5497,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,10,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,11,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,12,18593.97415,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,13,18838.6317,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,14,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,15,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,16,19817.26192,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,17,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,18,18349.3166,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,19,17615.34393,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,20,17860.00149,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,21,18838.6317,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,22,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,23,18593.97415,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,24,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,25,16147.3986,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,26,16392.05616,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,27,16636.71371,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,28,16147.3986,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,1,15902.74105,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,2,15658.08349,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,3,15413.42594,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,4,16636.71371,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,5,18349.3166,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,6,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,7,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,8,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,9,16881.37127,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,10,16636.71371,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,11,17126.02882,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,12,18593.97415,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,13,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,14,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,15,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,16,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,17,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,18,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,19,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,20,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,21,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,22,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,23,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,24,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,25,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,26,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,27,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,28,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,29,90523.2952,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,30,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,31,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,1,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,2,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,3,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,4,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,5,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,6,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,7,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,8,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,9,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,10,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,12,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,13,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,14,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,15,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,16,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,17,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,18,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,19,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,20,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,21,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,22,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,23,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,24,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,25,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,26,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,27,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,28,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,29,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,30,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,1,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,2,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,3,20306.57703,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,4,17370.68638,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,5,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,6,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,7,18838.6317,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,8,17370.68638,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,9,15902.74105,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,10,15658.08349,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,11,14679.45328,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,12,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,13,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,14,24221.09791,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,15,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,16,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,17,17615.34393,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,18,15413.42594,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,19,15168.76839,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,20,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
